Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
Grains and grain-based products,Wheat flour white,0.05,,0.013,0.03,0.04,0.05,0.03
Grains and grain-based products,"Wheat flour, brown",0.12,0.17,0.17,0.17,0.15,0.12,0.07
Grains and grain-based products,"Wheat flour, durum",0.12,0.013,0.013,0.013,0.04,0.12,0.04
Grains and grain-based products,Wheat germ,0.63,0.56,0.72,0.61,0.85,0.63,0.72
Grains and grain-based products,Wheat germs rolled flakes,0.125,0.72,0.72,0.72,0.125,0.125,0.72
Grains and grain-based products,Wheat groats,0.12,0.17,0.17,0.17,0.1,0.12,0.1
Grains and grain-based products,Wheat rolled grains,0.093,0.093,0.093,0.093,0.093,0.093,0.093
Grains and grain-based products,Wheat semolina,0.05,0.038,0.038,0.15,0.03,0.04,0.03
Grains and grain-based products,"Wheat semolina porridge, INGRED Cow milk, whole",0.12,0.097,0.097,0.097,0.16,0.12,0.16
Grains and grain-based products,"Wheat semolina porridge, INGRED Tap water",0.01,0.007,0.007,0.007,0.007,0.01,0.007
Grains and grain-based products,"Wheat semolina, PROCESS Cooking in water",0.02,0.04,,,,0.03,
Grains and grain-based products,"Wheat semolina, PROCESS Steaming",0.02,0.04,,,,0.03,
Grains and grain-based products,Wheat starch,0,0,0,0,0,0,0
Grains and grain-based products,Wheat wholemeal flour,0.15,0.17,0.17,0.16,0.075,0.15,0.09
Grains and grain-based products,"Wheat, popped",,1.3,0.06,1.3,0.06,,0.06
Grains and grain-based products,Yeast leavened sweet doughs,0.114,0.114,0.114,0.114,0.114,0.114,0.114
Grains and grain-based products,"Yeast leavened sweet doughs, PROCESS Baking",0.108,0.1,0.108,0.1,0.15,0.108,0.15
"Legumes, nuts, oilseeds and spices",Allspice fruit,0.06,0.21,0.06,0.21,0.06,0.06,0.06
"Legumes, nuts, oilseeds and spices",Almonds sweet,0.8,0.44,0.169,0.4,0.7,0.8,0.75
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Baking",0.78,0.162,0.162,0.162,0.57,0.78,0.57
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Cooking in water",0.149,0.149,0.149,0.149,0.149,0.149,0.149
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Steaming",0.149,0.149,0.149,0.149,0.149,0.149,0.149
"Legumes, nuts, oilseeds and spices",Anise seed,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Legumes, nuts, oilseeds and spices",Azuki beans (dry),0.2,0.188,0.188,0.22,0.22,0.2,0.22
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Baking",0.179,0.179,0.179,0.179,0.179,0.179,0.179
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Cooking in water",0.057,0.057,0.057,0.057,0.08,0.057,0.08
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Steaming",0.057,0.057,0.057,0.057,0.08,0.057,0.08
"Legumes, nuts, oilseeds and spices",Beans (dry) and similar-,0.14,0.26,0.26,0.1,0.1,0.14,0.19
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Baking",0.09,0.09,0.09,0.09,0.09,0.09,0.09
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Cooking in water",0.09,0.046,0.09,0.046,0.05,0.09,0.05
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Steaming",0.09,0.046,0.09,0.046,0.05,0.09,0.05
"Legumes, nuts, oilseeds and spices",Beans (fresh seeds without pods) and similar-,0.14,0.14,0.14,0.1,0.04,0.14,0.04
"Legumes, nuts, oilseeds and spices","Beans (fresh seeds without pods) and similar-, PROCESS Cooking in water",0.09,0.069,0.069,0.03,0.06,0.09,0.06
"Legumes, nuts, oilseeds and spices","Beans (fresh seeds without pods) and similar-, PROCESS Steaming",0.09,0.069,0.069,0.03,0.06,0.09,0.06
"Legumes, nuts, oilseeds and spices",Bitter almonds,0.7,0.169,0.169,0.169,0.7,0.7,0.7
"Legumes, nuts, oilseeds and spices",Borage seeds,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"Legumes, nuts, oilseeds and spices",Borlotti or other common beans (dry),0.146,0.26,0.26,0.12,0.1,0.146,0.07
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Baking",0.09,0.09,0.09,0.09,0.09,0.09,0.09
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Cooking in water",0.05,0.046,0.09,0.03,0.05,0.04,0.04
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Steaming",0.05,0.046,0.09,0.03,0.05,0.04,0.04
"Legumes, nuts, oilseeds and spices",Broad beans (dry),0.1,0.26,0.26,0.26,0.26,0.1,0.26
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Baking",0.09,0.09,0.09,0.09,0.09,0.09,0.09
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Cooking in water",0.09,0.08,0.09,0.08,0.06,0.09,0.06
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Steaming",0.09,0.08,0.09,0.08,0.06,0.09,0.06
"Legumes, nuts, oilseeds and spices",Broad beans (without pods),0.14,0.14,0.14,0.11,0.15,0.14,0.04
"Legumes, nuts, oilseeds and spices","Broad beans (without pods), PROCESS Cooking in water",0.069,0.069,0.069,0.069,0.15,0.069,0.06
"Legumes, nuts, oilseeds and spices","Broad beans (without pods), PROCESS Steaming",0.069,0.069,0.069,0.069,0.15,0.069,0.06
"Legumes, nuts, oilseeds and spices",Canned or jarred chickpea,0.31,0.02,0.064,0.03,0.31,0.31,0.03
"Legumes, nuts, oilseeds and spices",Canned or jarred common beans,0.07,0.037,0.037,0.037,0.04,0.07,0.06
"Legumes, nuts, oilseeds and spices",Canned or jarred lentils,0.05,0.03,0.05,0.03,0.03,0.05,0.05
"Legumes, nuts, oilseeds and spices",Canned or jarred peas,0.065,0.06,0.055,0.07,0.07,0.055,0.07
"Legumes, nuts, oilseeds and spices",Capers buds,,0.07,0.14,,0.14,,0.14
"Legumes, nuts, oilseeds and spices",Caraway fruit,0.379,0.327,0.38,0.327,0.38,0.38,0.38
"Legumes, nuts, oilseeds and spices",Cardamom fruit,0.18,0.18,0.18,0.18,0.18,0.18,0.18
"Legumes, nuts, oilseeds and spices",Cashew nuts,0.2,0.18,0.18,0.2,0.13,0.2,0.14
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Baking",0.2,0.17,0.175,0.17,0.16,0.2,0.16
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Cooking in water",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Steaming",0.18,0.18,0.18,0.18,0.18,0.18,0.18
"Legumes, nuts, oilseeds and spices",Cassia buds,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Legumes, nuts, oilseeds and spices",Chestnut puree (castanea vulgaris),0.126,,0.126,,,0.126,0.126
"Legumes, nuts, oilseeds and spices",Chestnuts,0.22,0.21,0.21,0.28,0.05,0.22,0.02
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Baking",0.18,0.175,0.18,0.175,0.175,0.18,0.175
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Cooking in water",0.165,0.104,0.165,0.104,0.104,0.165,0.165
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Steaming",0.165,0.165,0.165,0.165,0.165,0.165,0.165
"Legumes, nuts, oilseeds and spices",Chickpea flour,0.134,0.134,0.134,0.14,0.24,0.134,0.24
"Legumes, nuts, oilseeds and spices",Chickpeas (dry),0.15,0.197,0.197,0.1,0.15,0.15,0.24
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Baking",0.13,0.13,0.13,0.13,0.13,0.13,0.13
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Cooking in water",0.06,0.06,0.068,0.04,0.03,0.03,0.07
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Steaming",0.06,0.06,0.068,0.04,0.03,0.06,0.07
"Legumes, nuts, oilseeds and spices",Cinnamon bark and similar-,0.041,0.14,0.14,0.14,0.14,0.041,0.14
"Legumes, nuts, oilseeds and spices",Cloves buds,0.27,0.27,0.27,0.27,0.27,0.27,0.27
"Legumes, nuts, oilseeds and spices",Coconut milk (cocos nucifera) liquid,,0.03,,0.03,,,0.06
"Legumes, nuts, oilseeds and spices",Coconuts,0.02,0.015,0.008,0.02,0.01,0.02,0.01
"Legumes, nuts, oilseeds and spices","Coconuts, PROCESS Drying (dehydration)",0.03,0.07,,0.05,0.05,0.1,0.05
"Legumes, nuts, oilseeds and spices",Coriander seed,0.29,0.29,0.29,0.29,0.29,0.29,0.29
"Legumes, nuts, oilseeds and spices",Cumin seed,0.35,0.327,0.35,0.33,0.33,0.35,0.35
"Legumes, nuts, oilseeds and spices",Dill seed,0.28,0.28,0.28,0.28,0.28,0.28,0.28
"Legumes, nuts, oilseeds and spices",Fennel seed,0.353,0.353,0.353,0.35,0.353,0.353,0.35
"Legumes, nuts, oilseeds and spices",Fenugreek seed,0.37,0.37,0.37,0.37,0.35,0.37,0.35
"Legumes, nuts, oilseeds and spices",Garden peas (dry),0.3,0.275,0.275,0.15,0.1,0.3,0.3
"Legumes, nuts, oilseeds and spices","Garden peas (dry), PROCESS Cooking in water",,0.06,0.117,0.06,0.04,,0.07
"Legumes, nuts, oilseeds and spices","Garden peas (dry), PROCESS Steaming",,0.06,0.117,0.06,0.04,,0.07
"Legumes, nuts, oilseeds and spices",Ginger roots,,0.185,0.04,0.185,0.04,,0.03
"Legumes, nuts, oilseeds and spices",Hazelnuts,0.13,0.158,0.15,0.1,0.07,0.13,0.16
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Baking",0.11,0.144,0.144,0.144,0.144,0.11,0.144
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Cooking in water",0.114,0.114,0.114,0.114,0.114,0.114,0.114
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Steaming",0.114,0.114,0.114,0.114,0.114,0.114,0.114
"Legumes, nuts, oilseeds and spices",Juniper berry,0.38,0.38,0.38,0.38,0.38,0.38,0.38
"Legumes, nuts, oilseeds and spices",Kidney bean (dry seeds),0.19,,0.188,0.06,0.19,0.188,0.19
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Baking",0.06,0.06,,,,,
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Cooking in water",0.06,0.06,0.057,0.01,0.05,0.04,0.05
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Steaming",0.06,0.06,0.057,0.01,0.05,0.057,0.05
"Legumes, nuts, oilseeds and spices",Lentils (dry),0.27,0.258,0.258,0.2,0.1,0.13,0.27
"Legumes, nuts, oilseeds and spices","Lentils (dry), PROCESS Cooking in water",0.07,0.061,0.07,0.05,0.05,0.07,0.08
"Legumes, nuts, oilseeds and spices","Lentils (dry), PROCESS Steaming",0.07,0.061,0.07,0.05,0.05,0.07,0.08
"Legumes, nuts, oilseeds and spices",Lentils (without pods),,0.258,0.258,0.2,,,0.258
"Legumes, nuts, oilseeds and spices","Lentils (without pods), PROCESS Cooking in water",0.08,0.07,0.07,0.05,0.07,0.07,0.07
"Legumes, nuts, oilseeds and spices","Lentils (without pods), PROCESS Steaming",0.07,0.07,0.07,0.05,0.07,0.07,0.07
"Legumes, nuts, oilseeds and spices",Lima beans (without pods),0.12,0.12,0.12,0.12,0.13,0.12,0.13
"Legumes, nuts, oilseeds and spices","Lima beans (without pods), PROCESS Cooking in water",0.11,0.11,0.11,0.11,0.05,0.11,0.05
"Legumes, nuts, oilseeds and spices","Lima beans (without pods), PROCESS Steaming",0.11,0.11,0.11,0.11,0.05,0.11,0.05
"Legumes, nuts, oilseeds and spices",Linseeds,0.16,0.15,0.15,0.15,0.96,0.16,0.96
"Legumes, nuts, oilseeds and spices",Liquorice roots,0.034,0.23,0.23,0.23,0.034,0.034,0.23
"Legumes, nuts, oilseeds and spices",Macadamias,,0.162,0.12,0.1,0.09,,0.06
"Legumes, nuts, oilseeds and spices",Mace aril,0.45,0.45,0.45,0.45,0.06,0.45,0.45
"Legumes, nuts, oilseeds and spices",Mung beans (dry),0.233,0.23,0.23,0.26,0.233,0.233,0.26
"Legumes, nuts, oilseeds and spices","Mung beans (dry), PROCESS Cooking in water",0.06,0.118,0.118,0.118,0.07,0.06,0.07
"Legumes, nuts, oilseeds and spices","Mung beans (dry), PROCESS Steaming",0.06,0.118,0.118,0.118,0.07,0.06,0.07
"Legumes, nuts, oilseeds and spices",Mustard seeds and similar-,0.38,0.38,0.38,0.38,0.38,0.38,0.38
"Legumes, nuts, oilseeds and spices",Navy beans (dry seeds),0.177,0.177,0.177,0.177,0.13,0.177,0.13
"Legumes, nuts, oilseeds and spices","Navy beans (dry seeds), PROCESS Cooking in water",0.061,0.046,0.061,0.046,0.04,0.061,0.04
"Legumes, nuts, oilseeds and spices","Navy beans (dry seeds), PROCESS Steaming",0.061,0.046,0.061,0.046,0.04,0.061,0.04
"Legumes, nuts, oilseeds and spices",Nutmeg seed,0.057,0.06,0.06,0.1,0.06,0.057,0.06
"Legumes, nuts, oilseeds and spices","Olives, processed",0.03,0.057,0.057,0.057,,0.03,
"Legumes, nuts, oilseeds and spices",Paprika powder,1.74,1.74,1.74,1.74,1.74,1.74,1.74
"Legumes, nuts, oilseeds and spices",Peanut butter,0.1,0.103,0.1,0.103,0.1,0.1,0.09
"Legumes, nuts, oilseeds and spices",Peanuts,0.12,0.11,0.155,0.11,0.1,0.12,0.1
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Baking",0.023,0.1,0.023,0.08,0.08,0.023,0.13
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Cooking in water",0.118,0.118,0.118,0.118,0.118,0.118,0.118
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Steaming",0.118,0.118,0.118,0.118,0.118,0.118,0.118
"Legumes, nuts, oilseeds and spices",Peas (without pods) and similar-,0.12,0.16,0.16,0.08,0.15,0.12,0.02
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Baking",0.164,0.164,0.164,0.164,0.164,0.164,0.164
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Cooking in water",0.08,0.13,0.16,0.13,0.15,0.08,0.03
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Steaming",0.158,0.13,0.158,0.13,0.15,0.158,0.03
"Legumes, nuts, oilseeds and spices",Pecans,,0.13,0.06,0.15,0.15,0.1,0.15
"Legumes, nuts, oilseeds and spices","Peppercorn (black, green and white) and similar-",0.24,0.24,0.24,0.24,0.24,0.24,0.24
"Legumes, nuts, oilseeds and spices","Peppers, dried",0.92,0.92,0.92,0.23,0.92,0.92,0.92
"Legumes, nuts, oilseeds and spices",Pine nut kernels and similar-,0.227,0.238,0.19,0.25,0.19,0.227,0.19
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Baking",0.133,0.133,0.133,0.133,0.19,0.133,0.19
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Cooking in water",0.183,0.183,0.183,0.183,0.183,0.183,0.183
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Steaming",0.183,0.183,0.183,0.183,0.183,0.183,0.183
"Legumes, nuts, oilseeds and spices",Pistachios,,0.2,0.2,0.1,0.16,,0.2
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Baking",0.17,0.24,0.238,0.24,0.15,0.17,0.23
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Cooking in water",0.153,0.153,0.153,0.153,0.153,0.153,0.153
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Steaming",0.153,0.153,0.153,0.153,0.153,0.153,0.153
"Legumes, nuts, oilseeds and spices",Poppy seeds,0.173,0.17,0.17,0.17,0.06,0.173,0.17
"Legumes, nuts, oilseeds and spices","Poppy seeds, PROCESS Baking",0.06,0.06,0.06,0.06,0.06,0.06,0.06
"Legumes, nuts, oilseeds and spices",Pumpkin seeds,0.042,0.042,0.042,0.042,0.32,0.042,0.32
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Baking",0.32,0.029,0.029,0.029,0.14,0.32,0.14
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Cooking in water",0.032,0.032,0.032,0.032,0.032,0.032,0.032
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Steaming",0.032,0.032,0.032,0.032,0.032,0.032,0.032
"Legumes, nuts, oilseeds and spices",Saffron,,,,0.27,,,
"Legumes, nuts, oilseeds and spices",Sesame paste (tahini) (sesamus indicum),,0.51,0.51,0.51,0.13,,0.17
"Legumes, nuts, oilseeds and spices",Sesame seeds,0.18,0.247,0.25,0.247,0.08,0.18,0.17
"Legumes, nuts, oilseeds and spices","Sesame seeds, PROCESS Baking",0.08,0.159,0.159,0.159,0.159,0.08,0.159
"Legumes, nuts, oilseeds and spices",Soya proteins,0.28,0.28,0.28,0.28,0.28,0.28,0.28
"Legumes, nuts, oilseeds and spices",Sunflower seeds,0.25,0.245,0.26,0.19,0.17,0.25,0.19
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Baking",0.25,0.165,0.165,0.165,0.165,0.25,0.165
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Cooking in water",0.202,0.202,0.202,0.202,0.202,0.202,0.202
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Steaming",0.202,0.202,0.202,0.202,0.202,0.202,0.202
"Legumes, nuts, oilseeds and spices",Table olives and similar-,0.016,0.08,0.08,0.08,0.016,0.016,0.08
"Legumes, nuts, oilseeds and spices",Table olives ready for consumption,,,0.08,0.1,,,
"Legumes, nuts, oilseeds and spices",Turmeric roots,0.23,0.23,0.23,0.23,0.11,0.23,0.11
"Legumes, nuts, oilseeds and spices",Vanilla,0.14,0.14,0.14,0.14,0.14,0.14,0.14
"Legumes, nuts, oilseeds and spices",Walnuts,0.13,0.148,0.13,0.1,0.11,0.15,0.14
Meat and meat products,Bacon,0.1,0.226,0.226,0.13,0.1,0.1,0.11
Meat and meat products,"Bacon, PROCESS Baking",0.16,0.233,0.233,0.233,0.15,0.16,0.15
Meat and meat products,"Bacon, PROCESS Cooking in water",0.12,0.2,0.292,0.2,0.2,0.12,0.292
Meat and meat products,"Bacon, PROCESS Frying",0.12,0.2,0.127,0.2,0.127,0.12,0.14
Meat and meat products,"Bacon, PROCESS Steaming",0.12,0.2,0.292,0.2,0.2,0.12,0.292
Meat and meat products,Beef kidney,2.26,2.26,2.26,2.25,2.53,2.26,2.53
Meat and meat products,"Beef kidney, PROCESS Baking",1.9,2.41,2.571,2.41,1.9,1.9,2.571
Meat and meat products,"Beef kidney, PROCESS Cooking in water",2.79,2.41,3.29,2.41,3.29,2.79,3.29
Meat and meat products,"Beef kidney, PROCESS Frying",2.6,,,,2.6,,
Meat and meat products,"Beef kidney, PROCESS Steaming",2.79,2.97,3.29,2.97,3.29,2.79,3.29
Meat and meat products,Beef liver,2.67,3.085,3.085,3.3,2.95,2.67,2.52
Meat and meat products,"Beef liver, PROCESS Baking",2.15,2.711,2.711,2.711,2.15,2.15,2.711
Meat and meat products,"Beef liver, PROCESS Cooking in water",1.883,1.883,1.883,1.883,3,1.883,3
Meat and meat products,"Beef liver, PROCESS Frying",2.89,2.89,2.89,2.89,3.87,2.89,2.89
Meat and meat products,"Beef liver, PROCESS Steaming",1.883,1.883,1.883,1.883,3,1.883,3
Meat and meat products,"Beerwurst, PROCESS Baking",0.147,0.147,0.147,0.147,0.147,0.147,0.147
Meat and meat products,"Beerwurst, PROCESS Cooking in water",0.147,0.147,0.147,0.147,0.147,0.147,0.147
Meat and meat products,"Beerwurst, PROCESS Steaming",0.147,0.147,0.147,0.147,0.147,0.147,0.147
Meat and meat products,Blood-type sausage,0.11,0.062,0.053,0.062,0.14,0.06,0.07
Meat and meat products,"Blood-type sausage, QUAL Low fat (naturally or reduced)",0.112,0.112,0.112,0.112,0.112,0.112,0.112
Meat and meat products,"Bockwurst, PROCESS Baking",0.152,0.152,0.152,0.152,0.152,0.152,0.152
Meat and meat products,"Bockwurst, PROCESS Cooking in water",0.152,0.152,0.152,0.152,0.152,0.152,0.152
Meat and meat products,"Bockwurst, PROCESS Steaming",0.152,0.152,0.152,0.152,0.152,0.152,0.152
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Baking",0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Steaming",0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,"Bologna-type sausage, PROCESS Baking",0.113,0.113,0.113,0.113,0.113,0.113,0.113
Meat and meat products,"Bologna-type sausage, PROCESS Cooking in water",0.24,0.137,0.137,0.137,0.12,0.24,0.1
Meat and meat products,"Bologna-type sausage, PROCESS Steaming",0.24,0.137,0.137,0.137,0.12,0.24,0.1
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",0.12,0.12,0.12,0.12,0.12,0.12,0.12
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",0.12,0.12,0.12,0.12,0.12,0.12,0.12
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Cooking in water",0.24,0.24,0.24,0.24,0.24,0.24,0.24
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Steaming",0.24,0.24,0.24,0.24,0.24,0.24,0.24
Meat and meat products,Bovine and pig fresh meat,0.16,0.214,0.214,0.214,0.13,0.16,0.13
Meat and meat products,"Bovine and pig fresh meat, PROCESS Baking",0.212,0.212,0.212,0.212,0.212,0.212,0.212
Meat and meat products,"Bovine and pig fresh meat, PROCESS Cooking in water",0.262,0.262,0.262,0.262,0.262,0.262,0.262
Meat and meat products,"Bovine and pig fresh meat, PROCESS Frying",0.278,0.278,0.278,0.278,0.22,0.278,0.22
Meat and meat products,"Bovine and pig fresh meat, PROCESS Steaming",0.262,0.262,0.262,0.262,0.262,0.262,0.262
Meat and meat products,"Bovine and pig fresh meat, QUAL Half fat or medium fat, PROCESS Frying",0.19,0.19,0.19,0.19,0.19,0.19,0.19
Meat and meat products,Bovine fresh meat,0.18,0.19,0.184,0.18,0.14,0.184,0.21
Meat and meat products,"Bovine fresh meat, PROCESS Baking",,0.24,0.253,0.24,0.18,,0.16
Meat and meat products,"Bovine fresh meat, PROCESS Cooking in water",,0.26,0.325,0.26,0.22,,0.22
Meat and meat products,"Bovine fresh meat, PROCESS Frying",0.18,0.232,0.232,0.232,0.16,0.18,0.25
Meat and meat products,"Bovine fresh meat, PROCESS Steaming",,0.325,0.325,0.325,0.22,,0.22
Meat and meat products,Bovine heart,0.75,0.91,0.91,0.89,0.75,0.75,0.8
Meat and meat products,"Bovine heart, PROCESS Baking",1.034,1.42,1.034,1.42,1.42,1.034,1.034
Meat and meat products,"Bovine heart, PROCESS Cooking in water",1.034,1.42,1.034,1.42,1.2,1.034,1.2
Meat and meat products,"Bovine heart, PROCESS Frying",1.034,1.034,1.034,1.034,1.034,1.034,1.034
Meat and meat products,"Bovine heart, PROCESS Steaming",1.034,1.42,1.034,1.42,1.2,1.034,1.2
Meat and meat products,Bovine marrowbone,,,,0.01,,,
Meat and meat products,"Bovine meat, dried",,0.575,0.575,0.575,0.25,,0.18
Meat and meat products,"Bovine meat, dried, PROCESS Cooking in water",0.12,0.12,0.12,0.12,0.12,0.12,0.12
Meat and meat products,"Bovine meat, dried, PROCESS Steaming",0.12,0.12,0.12,0.12,0.12,0.12,0.12
Meat and meat products,Bovine stomach,0.07,0.07,0.07,0.18,0.07,0.07,0.07
Meat and meat products,"Bovine stomach, PROCESS Baking",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,"Bovine stomach, PROCESS Cooking in water",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,"Bovine stomach, PROCESS Frying",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,"Bovine stomach, PROCESS Steaming",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,Bovine tail,0.17,0.17,0.17,0.17,0.29,0.17,0.29
Meat and meat products,"Bovine tail, PROCESS Cooking in water",0.197,0.197,0.197,0.197,0.28,0.197,0.28
Meat and meat products,"Bovine tail, PROCESS Frying",0.214,0.214,0.214,0.214,0.214,0.214,0.214
Meat and meat products,"Bovine tail, PROCESS Steaming",0.197,0.197,0.197,0.197,0.28,0.197,0.28
Meat and meat products,Bovine tongue,0.29,0.29,0.29,0.3,0.34,0.29,0.34
Meat and meat products,"Bovine tongue, PROCESS Baking",0.309,0.294,0.309,0.294,0.294,0.309,0.309
Meat and meat products,"Bovine tongue, PROCESS Cooking in water",0.31,0.294,0.309,0.294,0.28,0.31,0.28
Meat and meat products,"Bovine tongue, PROCESS Frying",0.309,0.294,0.309,0.294,0.294,0.309,0.309
Meat and meat products,"Bovine tongue, PROCESS Steaming",0.31,0.294,0.309,0.294,0.28,0.31,0.28
Meat and meat products,Breakfast-type sausage,0.13,0.165,0.165,0.165,0.13,0.13,0.11
Meat and meat products,"Breakfast-type sausage, PROCESS Baking",0.169,0.169,0.169,0.169,0.13,0.169,0.13
Meat and meat products,"Breakfast-type sausage, PROCESS Cooking in water",0.18,0.169,0.169,0.169,0.169,0.169,0.169
Meat and meat products,"Breakfast-type sausage, PROCESS Frying",0.13,0.13,0.13,0.13,0.13,0.13,0.13
Meat and meat products,"Breakfast-type sausage, PROCESS Steaming",0.169,0.169,0.169,0.169,0.169,0.169,0.169
Meat and meat products,Canned meat,0.15,0.19,0.19,0.29,0.08,0.15,0.08
Meat and meat products,"Cervelat (swiss type), PROCESS Baking",0.152,0.152,0.152,0.152,0.16,0.152,0.16
Meat and meat products,"Cervelat (swiss type), PROCESS Cooking in water",0.152,0.152,0.152,0.152,0.152,0.152,0.152
Meat and meat products,"Cervelat (swiss type), PROCESS Steaming",0.152,0.152,0.152,0.152,0.152,0.152,0.152
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Baking",0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Cooking in water",0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Steaming",0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,Chicken fresh meat,0.16,0.18,0.158,0.2,0.03,0.16,0.14
Meat and meat products,"Chicken fresh meat, PROCESS Baking",0.22,0.178,0.152,0.39,0.24,0.22,0.16
Meat and meat products,"Chicken fresh meat, PROCESS Cooking in water",,0.28,0.171,0.28,0.13,0.171,0.13
Meat and meat products,"Chicken fresh meat, PROCESS Frying",0.19,0.098,0.17,0.2,0.08,,0.16
Meat and meat products,"Chicken fresh meat, PROCESS Steaming",,0.098,0.171,0.098,0.168,0.168,0.13
Meat and meat products,Chicken liver,2.46,2.49,2.49,2.49,1.04,2.46,2.16
Meat and meat products,"Chicken liver, PROCESS Baking",2.806,1.8,2.806,1.8,1.8,2.806,2.806
