Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Fish, seafood, amphibians, reptiles and invertebrates",Mussels,0.08,0.076,0.076,0.076,0.096,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Mussels, PROCESS Baking",0.074,0.074,0.074,0.074,0.074,0.074,0.074
"Fish, seafood, amphibians, reptiles and invertebrates","Mussels, PROCESS Cooking in water",0.08,0.096,0.066,0.096,0.06,0.08,0.06
"Fish, seafood, amphibians, reptiles and invertebrates","Mussels, PROCESS Frying",0.074,0.074,0.074,0.074,0.074,0.074,0.074
"Fish, seafood, amphibians, reptiles and invertebrates","Mussels, PROCESS Steaming",0.08,0.064,0.064,0.064,0.06,0.08,0.06
"Fish, seafood, amphibians, reptiles and invertebrates",Nile perch,0.23,0.23,0.23,0.23,0.23,0.23,0.23
"Fish, seafood, amphibians, reptiles and invertebrates","Nile perch, PROCESS Baking",0.25,0.25,0.25,0.25,0.25,0.25,0.25
"Fish, seafood, amphibians, reptiles and invertebrates","Nile perch, PROCESS Cooking in water",0.203,0.203,0.203,0.203,0.203,0.203,0.203
"Fish, seafood, amphibians, reptiles and invertebrates","Nile perch, PROCESS Frying",0.226,0.226,0.226,0.226,0.226,0.226,0.226
"Fish, seafood, amphibians, reptiles and invertebrates","Nile perch, PROCESS Steaming",0.203,0.203,0.203,0.203,0.203,0.203,0.203
"Fish, seafood, amphibians, reptiles and invertebrates","Ocean perch, PROCESS Baking",0.12,0.12,0.12,0.12,0.12,0.12,0.12
"Fish, seafood, amphibians, reptiles and invertebrates",Octopuses,0.36,0.39,0.39,0.39,0.69,0.36,0.36
"Fish, seafood, amphibians, reptiles and invertebrates","Octopuses, PROCESS Baking",0.376,0.376,0.376,0.376,0.376,0.376,0.376
"Fish, seafood, amphibians, reptiles and invertebrates","Octopuses, PROCESS Cooking in water",0.342,0.342,0.342,0.342,0.342,0.342,0.342
"Fish, seafood, amphibians, reptiles and invertebrates","Octopuses, PROCESS Frying",0.376,0.376,0.376,0.376,0.376,0.376,0.376
"Fish, seafood, amphibians, reptiles and invertebrates","Octopuses, PROCESS Steaming",0.342,0.342,0.342,0.342,0.342,0.342,0.342
"Fish, seafood, amphibians, reptiles and invertebrates",Other fish offal,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Fish, seafood, amphibians, reptiles and invertebrates",Oysters,0.02,0.11,0.22,0.11,,0.05,0.16
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Baking",0.213,0.213,0.213,0.213,0.213,0.213,0.213
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Cooking in water",0.185,0.185,0.185,0.185,0.185,0.185,0.185
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Frying",0.213,0.213,0.213,0.213,0.213,0.213,0.213
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Steaming",0.185,0.185,0.185,0.185,0.185,0.185,0.185
"Fish, seafood, amphibians, reptiles and invertebrates",Pacific salmon (generic),0.975,0.98,0.98,0.98,0.63,0.975,0.63
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Baking",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Cooking in water",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Frying",0.522,0.522,0.522,0.522,0.522,0.522,0.522
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Steaming",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates",Perch,0.22,0.23,0.23,0.12,0.23,0.22,0.23
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Baking",0.25,0.12,0.25,0.12,0.12,0.25,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Cooking in water",0.203,0.203,0.203,0.203,0.203,0.203,0.203
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Frying",,0.226,0.226,0.226,0.226,,0.226
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Steaming",0.203,0.203,0.203,0.203,0.203,0.203,0.203
"Fish, seafood, amphibians, reptiles and invertebrates",Pike,0.21,0.15,0.15,0.15,0.15,0.21,0.15
"Fish, seafood, amphibians, reptiles and invertebrates",Pike-perch,0.21,0.24,0.24,0.24,0.24,0.21,0.24
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Baking",0.236,0.236,0.236,0.236,0.236,0.236,0.236
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Cooking in water",0.212,0.212,0.212,0.212,0.212,0.212,0.212
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Frying",0.236,0.236,0.236,0.236,0.236,0.236,0.236
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Steaming",0.212,0.212,0.212,0.212,0.212,0.212,0.212
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Baking",0.148,0.15,0.148,0.15,0.15,0.148,0.148
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Cooking in water",0.133,0.133,0.133,0.133,0.133,0.133,0.133
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Frying",,0.148,0.148,0.148,0.148,,0.148
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Steaming",0.147,0.147,0.147,0.147,0.147,0.147,0.147
"Fish, seafood, amphibians, reptiles and invertebrates",Plaice,0.314,0.22,0.22,0.22,0.15,0.314,0.22
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Baking",0.239,0.5,0.239,0.5,0.24,0.239,0.24
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Cooking in water",0.194,0.194,0.194,0.194,0.054,0.194,0.24
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Frying",0.212,0.5,0.212,0.5,0.078,0.212,0.078
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Steaming",0.194,0.5,0.194,0.5,0.054,0.194,0.24
"Fish, seafood, amphibians, reptiles and invertebrates",Rays,0.19,0.19,0.19,0.19,0.19,0.19,0.19
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Baking",0.46,0.46,0.46,0.46,0.46,0.46,0.46
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Cooking in water",0.3,0.3,0.3,0.3,0.3,0.3,0.3
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Steaming",0.3,0.3,0.3,0.3,0.3,0.3,0.3
"Fish, seafood, amphibians, reptiles and invertebrates",River eels,0.24,0.28,0.28,0.28,0.17,0.24,0.25
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Baking",0.267,0.077,0.267,0.077,0.077,0.267,0.267
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Cooking in water",0.263,0.25,0.263,0.25,0.17,0.263,0.17
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Frying",0.267,0.267,0.267,0.267,0.267,0.267,0.267
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Steaming",0.263,0.25,0.263,0.25,0.17,0.263,0.17
"Fish, seafood, amphibians, reptiles and invertebrates",Roaches,0.36,0.36,0.36,0.36,0.36,0.36,0.36
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon roe, atlantic",0.5,0.5,0.5,0.5,0.5,0.5,0.5
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin",0.63,0.63,0.63,0.63,0.63,0.63,0.63
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Baking",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Cooking in water",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Steaming",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates",Sardines and sardine-type fishes,0.96,0.96,0.96,0.96,0.39,0.96,0.39
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Baking",0.92,0.41,0.92,0.41,0.41,0.92,0.41
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Cooking in water",0.18,0.915,0.915,0.915,0.2,0.18,0.915
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Frying",0.92,0.92,0.92,0.92,0.92,0.92,0.92
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Steaming",0.2,0.915,0.915,0.915,0.2,0.2,0.915
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens",0.07,0.15,0.07,0.15,0.15,0.07,0.15
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Baking",0.067,0.067,0.067,0.067,0.067,0.067,0.067
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Cooking in water",0.061,,0.061,,0.061,0.061,0.061
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Frying",,,0.067,,,,0.067
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Steaming",0.061,0.061,0.061,0.061,0.061,0.061,0.061
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bass,0.233,0.233,0.233,0.233,0.233,0.233,0.233
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bass, PROCESS Cooking in water",0.14,0.14,0.14,0.14,0.14,0.14,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bass, PROCESS Steaming",0.14,0.14,0.14,0.14,0.14,0.14,0.14
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bream,0.46,0.233,0.46,0.233,0.46,0.46,0.46
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bream, PROCESS Cooking in water",0.17,0.17,0.17,0.17,0.17,0.17,0.17
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bream, PROCESS Steaming",0.17,0.17,0.17,0.17,0.17,0.17,0.17
"Fish, seafood, amphibians, reptiles and invertebrates",Sea-squirts and other tunicates,0.14,0.14,0.14,0.14,0.14,0.14,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Baking",0.093,0.093,0.093,0.093,0.093,0.093,0.093
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Cooking in water",0.062,0.37,0.062,0.37,0.09,0.062,0.09
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Frying",0.093,0.093,0.093,0.093,0.093,0.093,0.093
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Steaming",0.062,0.062,0.062,0.062,0.09,0.062,0.09
"Fish, seafood, amphibians, reptiles and invertebrates",Shads,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Baking",0.424,0.424,0.424,0.424,0.424,0.424,0.424
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Cooking in water",0.392,0.392,0.392,0.392,0.392,0.392,0.392
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Frying",0.424,0.424,0.424,0.424,0.424,0.424,0.424
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Steaming",0.392,0.392,0.392,0.392,0.392,0.392,0.392
"Fish, seafood, amphibians, reptiles and invertebrates",Sharks,0.2,0.2,0.2,0.2,0.2,0.2,0.42
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Baking",0.117,0.39,0.117,0.39,0.39,0.117,0.117
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Cooking in water",0.117,0.39,0.117,0.39,0.39,0.117,0.117
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Frying",0.117,0.39,0.117,0.39,0.39,0.117,0.117
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Steaming",0.117,0.39,0.117,0.39,0.39,0.117,0.117
"Fish, seafood, amphibians, reptiles and invertebrates",Shrimps and prawns,0.13,0.13,0.13,0.07,0.05,0.13,0.05
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Baking",0.14,0.112,0.14,0.112,0.112,0.14,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Cooking in water",,0.112,0.114,0.112,0.042,,0.04
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Frying",0.125,0.112,0.125,0.112,0.112,0.125,0.125
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Steaming",,0.112,0.114,0.112,0.042,,0.04
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common",,0.13,0.13,0.13,0.13,,0.13
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Baking",,0.112,0.125,0.112,0.112,,0.125
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Cooking in water",0.1,0.112,0.114,0.112,0.042,0.1,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Frying",,0.112,0.125,0.112,0.112,,0.125
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Steaming",0.1,0.112,0.11,0.112,0.042,0.1,0.042
"Fish, seafood, amphibians, reptiles and invertebrates",Smelt,0.19,,0.19,,,0.19,0.19
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Baking",0.187,0.187,0.187,0.187,0.187,0.187,0.187
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Cooking in water",0.187,0.187,0.187,0.187,0.187,0.187,0.187
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Frying",0.187,0.187,0.187,0.187,0.187,0.187,0.187
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Steaming",0.187,0.187,0.187,0.187,0.187,0.187,0.187
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked herring,0.27,0.37,0.348,0.37,0.563,0.27,0.27
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked salmon,,1,0.428,1,0.563,0.6,0.28
"Fish, seafood, amphibians, reptiles and invertebrates",Snails,0.1,0.34,0.1,0.34,0.1,,0.1
"Fish, seafood, amphibians, reptiles and invertebrates",Sole,0.314,0.25,0.25,0.25,0.314,0.314,0.25
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Baking",0.241,1,0.241,1,1,0.241,0.241
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Cooking in water",0.241,0.241,0.241,0.241,0.15,0.241,0.15
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Frying",0.241,0.241,0.241,0.241,0.241,0.241,0.241
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Steaming",0.241,1,0.241,1,0.15,0.241,0.15
"Fish, seafood, amphibians, reptiles and invertebrates",Spiny and rock lobsters,0.21,0.21,0.21,0.21,0.21,0.21,0.21
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Baking",1.28,1.28,1.28,1.28,1.28,1.28,1.28
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Cooking in water",0.995,0.17,0.995,0.17,0.17,0.995,0.995
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Frying",0.202,0.202,0.202,0.202,0.202,0.202,0.202
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Steaming",0.995,0.995,0.995,0.995,0.995,0.995,0.995
"Fish, seafood, amphibians, reptiles and invertebrates",Sprat,0.23,0.23,0.23,0.23,0.23,0.23,0.27
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Baking",0.424,0.424,0.424,0.424,0.424,0.424,0.424
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Cooking in water",0.392,0.392,0.392,0.392,0.392,0.392,0.392
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Frying",0.424,0.424,0.424,0.424,0.27,0.424,0.27
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Steaming",0.392,0.392,0.392,0.392,0.392,0.392,0.392
"Fish, seafood, amphibians, reptiles and invertebrates",Squids,0.69,0.69,0.69,0.69,0.69,0.69,0.69
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses",0.69,0.39,0.69,0.39,0.69,0.69,0.69
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses, PROCESS Frying",0.71,0.71,0.71,0.71,0.71,0.71,0.71
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, PROCESS Frying",0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Fish, seafood, amphibians, reptiles and invertebrates",Stockfish,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Baking",0.194,0.194,0.194,0.194,0.194,0.194,0.194
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Cooking in water",0.23,0.194,0.194,0.194,0.194,0.23,0.194
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Steaming",0.23,0.194,0.194,0.194,0.194,0.23,0.194
"Fish, seafood, amphibians, reptiles and invertebrates",Sturgeon roe,0.32,0.08,0.33,0.08,0.32,0.32,0.32
"Fish, seafood, amphibians, reptiles and invertebrates",Tilapia,,0.32,0.32,0.32,0.32,,0.32
"Fish, seafood, amphibians, reptiles and invertebrates",Trouts,0.45,0.23,0.23,0.23,0.539,0.45,0.34
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Baking",0.248,0.43,0.248,0.43,0.35,0.248,0.35
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Cooking in water",,0.203,0.203,0.203,0.305,,0.35
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Frying",0.225,0.225,0.225,0.225,0.305,0.225,0.305
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Steaming",,0.5,0.203,0.5,0.305,,0.35
"Fish, seafood, amphibians, reptiles and invertebrates",Tuna and bonito (generic),0.46,0.488,0.46,0.488,0.51,0.46,0.38
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Baking",0.432,0.85,0.432,0.85,0.85,0.432,0.432
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Cooking in water",0.402,0.402,0.402,0.402,0.402,0.402,0.402
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Frying",0.52,0.432,0.432,0.432,0.432,0.43,0.432
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Steaming",0.428,0.428,0.428,0.428,0.428,0.428,0.428
"Fish, seafood, amphibians, reptiles and invertebrates","Water snails, conches and whelks, PROCESS Cooking in water",0.09,0.37,0.09,0.37,0.09,0.09,0.09
"Fish, seafood, amphibians, reptiles and invertebrates",Whitefishes or coregonus,0.45,0.38,0.38,0.38,0.38,0.45,0.38
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Baking",0.373,0.373,0.373,0.373,0.373,0.373,0.373
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Cooking in water",0.371,0.371,0.371,0.371,0.371,0.371,0.371
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Frying",0.373,0.373,0.373,0.373,0.373,0.373,0.373
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Steaming",0.371,0.371,0.371,0.371,0.371,0.371,0.371
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffish,0.35,0.35,0.35,0.35,0.35,0.35,0.35
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Baking",0.339,0.339,0.339,0.339,0.339,0.339,0.339
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Cooking in water",0.338,0.338,0.338,0.338,0.338,0.338,0.338
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Frying",0.339,0.339,0.339,0.339,0.339,0.339,0.339
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Steaming",0.309,0.309,0.309,0.309,0.309,0.309,0.309
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffishes,0.35,0.233,0.35,0.233,0.35,0.35,0.35
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Baking",0.339,0.339,0.339,0.339,0.339,0.339,0.339
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Cooking in water",0.338,0.338,0.338,0.338,0.338,0.338,0.338
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Frying",0.339,0.339,0.339,0.339,0.339,0.339,0.339
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Steaming",0.309,0.309,0.309,0.309,0.309,0.309,0.309
Food products for young population,"Biscuits, rusks and cookies for children",0.051,0.051,0.051,0.051,0.019,0.051,0.09
Food products for young population,Cereals with an added high protein food which have to be reconstituted with water or other protein-free liquid,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Food products for young population,"Follow-on formulae, liquid",0.03,0.03,0.03,0.03,0.03,0.03,0.03
Food products for young population,"Follow-on formulae, powder",0.3,0.3,0.3,0.3,0.3,0.3,0.3
Food products for young population,"Infant formulae, liquid",0.05,0.03,0.03,0.03,0.03,0.05,0.03
Food products for young population,"Infant formulae, powder",0.47,0.3,0.45,0.3,0.45,0.47,0.3
Food products for young population,"Pasta for children (dry, to be cooked)",0.06,0.06,0.06,0.06,0.06,0.06,0.06
Food products for young population,Ready-to-eat cereal-based meal for children,,0.134,0.05,0.134,0.05,,0.05
Food products for young population,Ready-to-eat dairy-based meal for children,,0.03,0.03,0.03,0.03,,0.03
Food products for young population,Ready-to-eat fish-based meal for children,0.09,0.185,0.07,0.185,0.07,0.09,0.07
Food products for young population,Ready-to-eat fruit-based meal for children,0.06,0.05,0.05,0.05,0.05,0.06,0.05
Food products for young population,Ready-to-eat meat-based meal for children,0.08,0.185,0.08,0.185,0.08,0.08,0.08
Food products for young population,Ready-to-eat mixed meal for children,0.185,0.185,0.185,0.185,0.185,0.185,0.185
Food products for young population,Ready-to-eat vegetable-based meal for children,0.03,0.07,0.07,0.07,0.07,0.03,0.07
Food products for young population,Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Fruit and fruit products,American persimmons,0.36,0.08,0.05,0.08,0.36,0.36,0.05
Fruit and fruit products,Apples and similar-,0.05,0.067,0.043,0.067,0.034,0.03,0.06
Fruit and fruit products,"Apples and similar-, PROCESS Baking",,0.045,0.045,0.045,0.045,0.045,0.06
Fruit and fruit products,"Apples and similar-, PROCESS Cooking in water",0.034,0.034,0.034,0.034,0.027,0.034,0.06
Fruit and fruit products,"Apples and similar-, PROCESS Steaming",0.034,0.034,0.034,0.034,0.027,0.034,0.06
Fruit and fruit products,Apricots,0.05,0.054,0.07,0.054,0.06,0.05,0.08
Fruit and fruit products,Arbutus berries,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Fruit and fruit products,Avocados,0.42,0.364,0.27,0.364,0.36,0.28,0.38
Fruit and fruit products,Bilberries (European blueberries),0.06,0.06,0.06,0.06,0.04,0.06,0.05
Fruit and fruit products,Blackberries,0.06,0.043,0.05,0.043,0.03,0.06,0.05
Fruit and fruit products,Blackcurrants,0.08,0.08,0.08,0.08,0.07,0.08,0.08
Fruit and fruit products,Blueberries,0.06,0.052,0.06,0.052,0.05,0.06,0.05
Fruit and fruit products,"Candied fruit, cherry",0.016,0.016,0.016,0.016,0.016,0.016,0.016
Fruit and fruit products,"Candied fruit, orange peel",0.172,0.036,0.036,,0.172,0.172,0.036
Fruit and fruit products,Canned fruit cocktail,0.04,0.012,0.012,0.03,0.015,0.05,0.015
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In diluted sweet liquid-syrup",0.04,0.041,0.011,0.03,0.015,0.04,0.03
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In fruit/vegetable juice",0.04,0.011,0.011,0.011,0.04,0.011,0.04
Fruit and fruit products,Canned or jarred apple,0.03,0.019,0.019,0.019,0.03,0.03,0.019
Fruit and fruit products,"Canned or jarred apple, MEDIUM In diluted sweet liquid-syrup",0.014,0.018,0.018,0.018,0.014,0.014,0.018
Fruit and fruit products,"Canned or jarred apple, MEDIUM In fruit/vegetable juice",0.018,0.018,0.018,0.018,0.018,0.018,0.018
Fruit and fruit products,Canned or jarred apricot,0.06,0.05,0.05,0.05,0.06,0.05,0.06
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In diluted sweet liquid-syrup",0.06,0.054,0.03,0.054,0.06,0.06,0.06
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In fruit/vegetable juice",0.054,0.03,0.03,0.03,0.054,0.054,0.06
Fruit and fruit products,Canned or jarred cranberry,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In diluted sweet liquid-syrup",0.07,0.02,0.02,0.02,0.07,0.07,0.02
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In fruit/vegetable juice",0.02,0.02,0.02,0.02,0.02,0.02,0.02
Fruit and fruit products,Canned or jarred mandarin,0.02,0.01,0.01,0.01,0.03,0.02,0.03
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In diluted sweet liquid-syrup",0.01,0.01,0.01,0.01,0.03,0.01,0.03
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In fruit/vegetable juice",0.01,0.01,0.01,0.01,0.03,0.01,0.03
Fruit and fruit products,Canned or jarred mixed fruit,0.012,0.012,0.012,0.03,0.015,0.012,0.015
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In diluted sweet liquid-syrup",0.03,0.041,0.011,0.041,0.015,0.011,0.03
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In fruit/vegetable juice",0.04,0.011,0.011,0.011,0.04,0.011,0.04
Fruit and fruit products,Canned or jarred peach,0.02,0.018,0.018,0.02,0.02,0.02,0.02
Fruit and fruit products,"Canned or jarred peach, MEDIUM In diluted sweet liquid-syrup",0.02,0.02,0.011,0.02,0.02,0.02,0.02
Fruit and fruit products,"Canned or jarred peach, MEDIUM In fruit/vegetable juice",0.011,0.011,0.011,0.011,0.02,0.011,0.02
Fruit and fruit products,Canned or jarred pear,0.01,0.01,0.01,0.01,0.019,0.01,0.019
Fruit and fruit products,"Canned or jarred pear, MEDIUM In diluted sweet liquid-syrup",0.054,0.01,0.01,0.01,0.019,0.054,0.03
Fruit and fruit products,"Canned or jarred pear, MEDIUM In fruit/vegetable juice",0.01,0.01,0.01,0.01,0.03,0.01,0.03
Fruit and fruit products,Canned or jarred pineapple,0.08,0.07,0.07,0.09,0.063,0.08,0.063
