Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
Eggs and egg products,"Eggs from other eggs producer birds, PROCESS Cooking in water",0,0,0,0,0,0,0
Eggs and egg products,Geese eggs,0,0,0,0,0,0,0
Eggs and egg products,"Geese eggs, PROCESS Cooking in water",0,0,0,0,0,0,0
Eggs and egg products,Hen egg mixed whole,0.7,0.3,0.43,0.43,0.43,30,0.28
Eggs and egg products,"Hen egg mixed whole, dried",1.2,,,,1.2,1.2,1.2
Eggs and egg products,Hen egg white,0,0,0,0,0,0,0
Eggs and egg products,"Hen egg white, dried",0,0,0,0,0,0,0
Eggs and egg products,Hen egg yolk,2,1.4,2,2,1.42,81,0.87
Eggs and egg products,"Hen egg yolk, dried",0,0,0,0,0,0,0
Eggs and egg products,Hen eggs,0.8,0.3,0.43,0.43,0.43,30,0.28
Eggs and egg products,"Hen eggs, PROCESS Cooking in water",9,9,9,9,9,9,9
Eggs and egg products,Quail eggs,9,9,9,9,9,9,9
Eggs and egg products,"Quail eggs, PROCESS Cooking in water",9,9,9,9,9,9,9
"Fish, seafood, amphibians, reptiles and invertebrates",Anchovies,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Baking",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Cooking in water",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Frying",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Steaming",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates",Anglerfish and monkfish,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Baking",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Cooking in water",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Frying",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Steaming",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates",Atlantic salmon,2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Baking",2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Cooking in water",2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Curing",2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Frying",5.32,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Preserving with salt",2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Steaming",2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROD Farmed / cultivated / aquaculture",2.57,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, STATE Primal cuts / fillets / halves or quarters",3.96,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates",Barracudas,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Baking",2,2,2,2,2,2,2
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Cooking in water",2,2,2,2,2,2,2
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Frying",2,2,2,2,2,2,2
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Steaming",2,2,2,2,2,2,2
"Fish, seafood, amphibians, reptiles and invertebrates",Canned/jarred fish in brine-deprecated,,1,1,1,,,1
"Fish, seafood, amphibians, reptiles and invertebrates","Canned/jarred fish in brine-deprecated, RACSOURCE Atlantic salmon",,,,0,,,
"Fish, seafood, amphibians, reptiles and invertebrates",Canned/jarred fish in oil-deprecated,,1,1,1,,,1
"Fish, seafood, amphibians, reptiles and invertebrates","Canned/jarred fish in vinegar, pickles or sauces-deprecated",,2,2,2,,,2
"Fish, seafood, amphibians, reptiles and invertebrates",Canned/jarred smoked fish in oil-deprecated,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates",Carps,3,3,3,3,3,3,3
"Fish, seafood, amphibians, reptiles and invertebrates","Carps, PROCESS Baking",3,3,3,3,3,3,3
"Fish, seafood, amphibians, reptiles and invertebrates","Carps, PROCESS Cooking in water",3,3,3,3,3,3,3
"Fish, seafood, amphibians, reptiles and invertebrates","Carps, PROCESS Frying",3,3,3,3,3,3,3
"Fish, seafood, amphibians, reptiles and invertebrates","Carps, PROCESS Steaming",3,3,3,3,3,3,3
"Fish, seafood, amphibians, reptiles and invertebrates",Catfishes (freshwater),,0,0,0,0,,0
"Fish, seafood, amphibians, reptiles and invertebrates","Catfishes (freshwater), PROCESS Baking",,0,0,0,0,,0
"Fish, seafood, amphibians, reptiles and invertebrates","Catfishes (freshwater), PROCESS Cooking in water",,0,0,0,0,,0
"Fish, seafood, amphibians, reptiles and invertebrates","Catfishes (freshwater), PROCESS Frying",,0,0,0,0,,0
"Fish, seafood, amphibians, reptiles and invertebrates","Catfishes (freshwater), PROCESS Steaming",,0,0,0,0,,0
"Fish, seafood, amphibians, reptiles and invertebrates",Clams,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, cockles, arkshells",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, cockles, arkshells, PROCESS Baking",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, cockles, arkshells, PROCESS Cooking in water",,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, cockles, arkshells, PROCESS Frying",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, cockles, arkshells, PROCESS Steaming",,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, PROCESS Baking",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, PROCESS Cooking in water",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, PROCESS Frying",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Clams, PROCESS Steaming",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates",Cod,0,,,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates",Cod liver,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates",Cod roe,0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Cod roe, PROCESS Smoking",0,,,,0,0,
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, atlantic",,0,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, murray",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, murray, PROCESS Cooking in water",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, murray, PROCESS Steaming",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, PROCESS Boiling",,,,,,,0
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, PROCESS Drying (dehydration)",,,,0,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, PROCESS Preserving with salt",,0,0,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Cod, STATE Slices, steaks or other flat cuts",,,0,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Cods, hakes, haddocks",0,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Cods, hakes, haddocks, PROCESS Baking",0,0,0,0,0,0,0
