"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"144366","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Bottled drinking water","Carbonated bottled drinking water","Carbonated bottled drinking water","Carbonated bottled drinking water","Female","267","11","0.39",2.22,0,0,"0.00","0.00","7.25","10.62","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144367","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Bottled drinking water","Carbonated bottled drinking water","Carbonated bottled drinking water","Carbonated bottled drinking water","Male","267","7","0.29",2.06,0,0,"0.00","0.00","4.93","9.40","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144368","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Bottled drinking water","Still bottled drinking water","Still bottled drinking water","Still bottled drinking water","Female","267","12","6.64",37.28,0,0,"0.00","0.00","97.03","238.81","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144369","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Bottled drinking water","Still bottled drinking water","Still bottled drinking water","Still bottled drinking water","Male","267","9","4.89",30.48,0,0,"0.00","0.00","75.00","202.60","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144370","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Natural mineral water","Carbonated natural mineral water","Carbonated natural mineral water","Carbonated natural mineral water","Female","267","11","0.26",1.43,0,0,"0.00","0.00","4.29","8.32","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144371","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Natural mineral water","Carbonated natural mineral water","Carbonated natural mineral water","Carbonated natural mineral water","Male","267","2","0.06",0.68,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144372","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Natural mineral water","Still natural mineral water","Still natural mineral water","Still natural mineral water","Female","267","35","29.50",92.51,0,0,"0.00","225.79","375.00","450.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144373","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Natural mineral water","Still natural mineral water","Still natural mineral water","Still natural mineral water","Male","267","42","35.70",105.15,0,0,"0.00","250.00","349.20","484.84","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144374","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Unbottled water","Tap water","Tap water","Tap water","Tap water","Female","267","250","350.32",262.27,0,26,"329.36","763.77","815.84","1,093.63","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144375","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Drinking water","Unbottled water","Tap water","Tap water","Tap water","Tap water","Male","267","257","362.62",244.69,18,60,"325.00","750.00","825.61","944.49","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144376","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Functional drinks","Functional drinks","Functional drinks","Functional drinks","Functional drinks","Female","267","1","0.28",4.59,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144377","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Functional drinks","Functional drinks","Functional drinks","Functional drinks","Functional drinks","Male","267","3","1.78",18.37,0,0,"0.00","0.00","0.00","91.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144378","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Cola-type drinks","Cola beverages, caffeinic","Cola beverages, caffeinic","Cola beverages, caffeinic","Male","267","5","1.74",14.47,0,0,"0.00","0.00","0.00","75.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144379","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, mixed flavours","Soft drink, mixed flavours","Female","267","9","3.60",21.22,0,0,"0.00","0.00","75.00","131.33","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144380","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, mixed flavours","Soft drink, mixed flavours","Male","267","8","2.73",18.12,0,0,"0.00","0.00","32.13","125.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144381","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, orange flavour","Soft drink, orange flavour","Female","267","1","0.47",7.65,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144382","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, orange flavour","Soft drink, orange flavour","Male","267","1","0.23",3.79,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144383","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Female","267","4","1.50",12.36,0,0,"0.00","0.00","0.00","99.94","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144384","Republic of North Macedonia",2018,"National dietary survey on the children population in the Republic of North Macedonia","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Male","267","4","1.31",11.6,0,0,"0.00","0.00","0.00","50.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"144385","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, alcohol-free","Beer, alcohol-free","Beer, alcohol-free","Female","672","3","0.23",3.61,0,0,"0.00","0.00","0.00","0.00",""
"144386","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, alcohol-free","Beer, alcohol-free","Beer, alcohol-free","Male","582","5","1.10",14.17,0,0,"0.00","0.00","0.00","0.00",""
"144387","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, regular","Beer, regular","Beer, regular","Female","672","98","12.46",49.17,0,0,"0.00","71.43","121.43","224.24",""
"144388","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, regular","Beer, regular","Beer, regular","Male","582","284","127.55",216.63,0,0,"0.00","571.46","797.17","1,000.00",""
"144389","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Beer and beer-like beverage","Beer-like beverages","Mixed beer drinks","Mixed beer drinks","Mixed beer drinks","Mixed beer drinks","Female","672","1","0.05",1.38,0,0,"0.00","0.00","0.00","0.00",""
"144390","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Liqueurs","Fruit liqueur","Fruit liqueur","Fruit liqueur","Fruit liqueur","Female","672","1","0.01",0.28,0,0,"0.00","0.00","0.00","0.00",""
"144391","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Liqueurs","Fruit liqueur","Fruit liqueur","Fruit liqueur","Fruit liqueur","Male","582","2","0.07",1.32,0,0,"0.00","0.00","0.00","0.00",""
"144392","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Liqueurs","Liqueurs","Liqueurs","Liqueurs","Liqueurs","Female","672","2","0.02",0.39,0,0,"0.00","0.00","0.00","0.00",""
"144393","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits from fruit","Spirits made from fruits other than stone fruits","Brandy","Brandy","Female","672","1","0.10",2.48,0,0,"0.00","0.00","0.00","0.00",""
"144394","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits from fruit","Spirits made from fruits other than stone fruits","Brandy","Brandy","Male","582","21","0.61",3.88,0,0,"0.00","0.00","14.29","14.29",""
"144395","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits from fruit","Spirits made from stone fruits","Spirits made from stone fruits","Spirits made from stone fruits","Female","672","11","0.19",1.73,0,0,"0.00","0.00","0.00","7.14",""
"144396","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits from fruit","Spirits made from stone fruits","Spirits made from stone fruits","Spirits made from stone fruits","Male","582","71","4.05",16.77,0,0,"0.00","21.43","57.14","71.43",""
"144397","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits not from fruit","Rum","Rum","Rum","Male","582","1","0.02",0.59,0,0,"0.00","0.00","0.00","0.00",""
"144398","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits not from fruit","Vodka and vodka-like spirits","Vodka and vodka-like spirits","Vodka and vodka-like spirits","Female","672","2","0.09",1.64,0,0,"0.00","0.00","0.00","0.00",""
"144399","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits not from fruit","Vodka and vodka-like spirits","Vodka and vodka-like spirits","Vodka and vodka-like spirits","Male","582","16","0.57",3.84,0,0,"0.00","0.00","9.71","23.14",""
"144400","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits not from fruit","Whisky","Whisky","Whisky","Female","672","1","0.04",1.1,0,0,"0.00","0.00","0.00","0.00",""
"144401","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Spirits not from fruit","Whisky","Whisky","Whisky","Male","582","1","0.02",0.59,0,0,"0.00","0.00","0.00","0.00",""
"144402","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Unsweetened spirits and liqueurs","Unsweetened spirits","Unsweetened spirits","Unsweetened spirits","Unsweetened spirits","Unsweetened spirits","Male","582","1","0.02",0.59,0,0,"0.00","0.00","0.00","0.00",""
"144403","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Sparkling wine","Champagne-like wine","Champagne-like wine","Champagne-like wine","Female","672","3","0.10",1.47,0,0,"0.00","0.00","0.00","0.00",""
"144404","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Sparkling wine","Champagne-like wine","Champagne-like wine","Champagne-like wine","Male","582","1","0.05",1.18,0,0,"0.00","0.00","0.00","0.00",""
"144405","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Sparkling wine","Sparkling wine","Sparkling wine","Sparkling wine","Female","672","1","0.02",0.48,0,0,"0.00","0.00","0.00","0.00",""
"144406","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine","Wine","Wine","Wine","Female","672","74","3.29",13.91,0,0,"0.00","25.00","42.86","83.47",""
"144407","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine","Wine","Wine","Wine","Male","582","165","29.49",89.46,0,0,"0.00","175.00","282.42","380.38",""
"144408","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, red","Wine, red","Wine, red","Wine, red","Female","672","13","0.98",8.44,0,0,"0.00","0.00","0.00","28.57",""
"144409","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, red","Wine, red","Wine, red","Wine, red","Male","582","31","4.19",31.13,0,0,"0.00","25.00","50.00","100.00",""
"144410","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, rosé","Wine, rosé","Wine, rosé","Wine, rosé","Female","672","1","0.04",0.96,0,0,"0.00","0.00","0.00","0.00",""
"144411","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Female","672","14","1.02",9.14,0,0,"0.00","0.00","0.00","28.57",""
"144412","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Male","582","19","3.53",29.85,0,0,"0.00","0.00","31.65","75.00",""
"144413","Romania",2012,"Dieta Pilot Adults","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine and wine-like drinks","Wine and wine-like drinks","Wine and wine-like drinks","Wine and wine-like drinks","Wine and wine-like drinks","Male","582","1","0.10",2.37,0,0,"0.00","0.00","0.00","0.00",""
"144414","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Chicken fat, processed","Chicken fat, processed","Chicken fat, processed","Female","672","2","0.01",0.25,0,0,"0.00","0.00","0.00","0.00",""
"144415","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Female","672","49","0.48",2.33,0,0,"0.00","2.16","7.92","13.45",""
"144416","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Male","582","52","0.43",2.12,0,0,"0.00","1.71","5.71","11.43",""
"144417","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Female","672","12","0.15",1.58,0,0,"0.00","0.00","0.00","3.57",""
"144418","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Male","582","8","0.07",0.7,0,0,"0.00","0.00","0.00","3.51",""
"144419","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sunflower seed oil, edible","Sunflower seed oil, edible","Sunflower seed oil, edible","Female","672","672","32.16",14.24,12,16,"30.04","57.96","64.22","77.14",""
"144420","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sunflower seed oil, edible","Sunflower seed oil, edible","Sunflower seed oil, edible","Male","582","582","36.36",16.84,13,17,"33.71","70.03","75.61","85.02",""
"144421","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Butter","Butter","Butter","Butter","Butter","Female","672","586","12.27",10.64,0,0,"10.00","31.43","37.03","47.14",""
"144422","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Butter","Butter","Butter","Butter","Butter","Male","582","505","13.74",12.13,0,0,"11.43","38.56","44.29","48.85",""
"144423","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Traditional margarine","Traditional margarine","Traditional margarine","Traditional margarine","Female","672","269","3.00",6.03,0,0,"0.00","15.97","20.00","28.51",""
"144424","Romania",2012,"Dieta Pilot Adults","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Traditional margarine","Traditional margarine","Traditional margarine","Traditional margarine","Male","582","224","3.50",8.23,0,0,"0.00","17.14","25.02","40.00",""
"144425","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Hot chocolate","Hot chocolate","Hot chocolate","Hot chocolate","Female","672","3","0.30",5.74,0,0,"0.00","0.00","0.00","0.00",""
"144426","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Hot chocolate","Hot chocolate","Hot chocolate","Hot chocolate","Male","582","3","0.54",10.55,0,0,"0.00","0.00","0.00","0.00",""
"144427","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Female","672","457","61.04",72.21,0,0,"53.57","200.00","250.00","314.74",""
"144428","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Male","582","373","58.79",73.94,0,0,"42.86","200.00","250.00","300.00",""
"144429","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Female","672","5","0.40",5.49,0,0,"0.00","0.00","0.00","0.00",""
"144430","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Male","582","3","0.22",3.4,0,0,"0.00","0.00","0.00","0.00",""
"144431","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Female","672","1","0.02",0.41,0,0,"0.00","0.00","0.00","0.00",""
"144432","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Male","582","2","0.98",20.91,0,0,"0.00","0.00","0.00","0.00",""
"144433","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee drink, cappuccino","Coffee drink, cappuccino","Coffee drink, cappuccino","Female","672","13","1.09",12.05,0,0,"0.00","0.00","0.00","33.54",""
"144434","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee drink, cappuccino","Coffee drink, cappuccino","Coffee drink, cappuccino","Male","582","12","1.19",10.03,0,0,"0.00","0.00","0.00","45.21",""
"144435","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Female","672","25","2.04",16.92,0,0,"0.00","0.00","10.71","63.37",""
"144436","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Male","582","12","0.80",6.17,0,0,"0.00","0.00","0.00","40.46",""
"144437","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee imitate beverages","Minor coffee imitates infusions","Barley coffee infusion","Barley coffee infusion","Barley coffee infusion","Male","582","3","0.17",3.05,0,0,"0.00","0.00","0.00","0.00",""
"144438","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Camomile infusion","Camomile infusion","Camomile infusion","Camomile infusion","Female","672","1","0.05",1.38,0,0,"0.00","0.00","0.00","0.00",""
"144439","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Camomile infusion","Camomile infusion","Camomile infusion","Camomile infusion","Male","582","2","0.12",2.09,0,0,"0.00","0.00","0.00","0.00",""
"144440","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Fruit infusion","Fruit infusion","Fruit infusion","Fruit infusion","Female","672","16","1.82",14.36,0,0,"0.00","0.00","0.00","75.71",""
"144441","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Fruit infusion","Fruit infusion","Fruit infusion","Fruit infusion","Male","582","5","0.50",6.68,0,0,"0.00","0.00","0.00","0.00",""
"144442","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Female","672","358","67.20",120.35,0,0,"35.71","285.71","357.14","484.89",""
"144443","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Male","582","289","59.17",118.33,0,0,"0.00","250.00","301.79","464.29",""
"144444","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Female","672","3","0.38",7.21,0,0,"0.00","0.00","0.00","0.00",""
"144445","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Male","582","6","1.23",13.96,0,0,"0.00","0.00","0.00","41.07",""
"144446","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Female","672","19","3.65",28.92,0,0,"0.00","0.00","35.71","140.24",""
"144447","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Male","582","7","1.28",14.42,0,0,"0.00","0.00","0.00","32.86",""
"144448","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Female","672","3","0.15",2.24,0,0,"0.00","0.00","0.00","0.00",""
"144449","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Male","582","5","0.38",4.53,0,0,"0.00","0.00","0.00","0.00",""
"144450","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Female","672","3","0.19",3.12,0,0,"0.00","0.00","0.00","0.00",""
"144451","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Male","582","1","2.09",50.33,0,0,"0.00","0.00","0.00","0.00",""
"144452","Romania",2012,"Dieta Pilot Adults","Adults","Coffee, cocoa, tea and infusions","Ingredients for coffee, cocoa, tea, and herbal infusions","Cocoa ingredients","Cocoa ingredients (RPC derivatives)","Cocoa powder","Cocoa powder","Cocoa powder","Female","672","107","0.39",1.33,0,0,"0.00","2.57","3.71","5.01",""
