"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"11418","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Cereal bars","Cereal bars mixed","Cereal bars mixed","Cereal bars mixed","Cereal bars mixed","Male","375","1","0.03",0.65,0,0,"0.00","0.00","0.00","0.00",""
"11419","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Cereal bars","Cereal bars plain","Cereal bars plain","Cereal bars plain","Cereal bars plain","Male","375","1","0.03",0.65,0,0,"0.00","0.00","0.00","0.00",""
"11420","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Female","329","1","0.06",1.1,0,0,"0.00","0.00","0.00","0.00",""
"11421","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Male","375","4","0.24",2.36,0,0,"0.00","0.00","0.00","20.00",""
"11422","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Female","329","5","0.44",4.38,0,0,"0.00","0.00","0.00","16.68",""
"11423","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Male","375","5","0.84",8.58,0,0,"0.00","0.00","0.00","34.45",""
"11424","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed maize-based flakes","Processed maize-based flakes","Processed maize-based flakes","Female","329","3","0.33",3.93,0,0,"0.00","0.00","0.00","0.00",""
"11425","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed maize-based flakes","Processed maize-based flakes","Processed maize-based flakes","Male","375","7","0.44",3.45,0,0,"0.00","0.00","0.00","20.00",""
"11426","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed wheat-based flakes","Processed wheat-based flakes","Processed wheat-based flakes","Female","329","2","0.18",2.34,0,0,"0.00","0.00","0.00","0.00",""
"11427","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed wheat-based flakes","Processed wheat-based flakes","Processed wheat-based flakes","Male","375","10","0.68",4.49,0,0,"0.00","0.00","10.00","29.89",""
"11428","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Popped cereals","Rice, popped","Rice, popped","Rice, popped","Female","329","1","0.01",0.11,0,0,"0.00","0.00","0.00","0.00",""
"11429","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Cereal and cereal-like flours","Cereal and cereal-like flours","Cereal and cereal-like flours","Cereal and cereal-like flours","Female","329","33","0.37",1.38,0,0,"0.00","3.12","5.11","7.87",""
"11430","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Cereal and cereal-like flours","Cereal and cereal-like flours","Cereal and cereal-like flours","Cereal and cereal-like flours","Male","375","46","0.39",1.24,0,0,"0.00","2.85","5.00","5.47",""
"11431","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Maize, milled","Maize flour","Maize flour","Maize flour","Female","329","1","0.00",0.02,0,0,"0.00","0.00","0.00","0.00",""
"11432","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Maize, milled","Maize flour","Maize flour","Maize flour","Male","375","2","0.01",0.14,0,0,"0.00","0.00","0.00","0.00",""
"11433","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Wheat flour","Wheat flour white","Wheat flour white","Wheat flour white","Male","375","3","0.04",0.53,0,0,"0.00","0.00","0.00","0.00",""
"11434","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal bran","Oat bran","Oat bran","Oat bran","Oat bran","Female","329","4","0.26",2.9,0,0,"0.00","0.00","0.00","11.38",""
"11435","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal bran","Oat bran","Oat bran","Oat bran","Oat bran","Male","375","5","0.14",1.55,0,0,"0.00","0.00","0.00","4.00",""
"11436","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal germ","Wheat germ","Wheat germ","Wheat germ","Wheat germ","Male","375","1","0.02",0.32,0,0,"0.00","0.00","0.00","0.00",""
"11437","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Buckwheat and other pseudo-cereals and similar-","Buckwheat","Buckwheat","Buckwheat","Female","329","1","0.26",4.74,0,0,"0.00","0.00","0.00","0.00",""
"11438","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Buckwheat and other pseudo-cereals and similar-","Quinoa grain","Quinoa grain","Quinoa grain","Male","375","2","0.46",6.24,0,0,"0.00","0.00","0.00","0.00",""
"11439","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Cereal grains (and cereal-like grains)","Cereal grains (and cereal-like grains)","Cereal grains (and cereal-like grains)","Cereal grains (and cereal-like grains)","Female","329","1","0.08",1.45,0,0,"0.00","0.00","0.00","0.00",""
"11440","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Oat and similar-","Oat grain","Oat grain","Oat grain","Male","375","2","0.17",2.97,0,0,"0.00","0.00","0.00","0.00",""
"11441","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain","Rice grain","Male","375","3","0.67",9.53,0,0,"0.00","0.00","0.00","0.00",""
"11442","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, brown","Rice grain, brown","Female","329","1","0.09",1.65,0,0,"0.00","0.00","0.00","0.00",""
"11443","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, brown","Rice grain, brown","Male","375","2","0.46",7.47,0,0,"0.00","0.00","0.00","0.00",""
"11444","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, polished","Rice grain, polished","Female","329","25","4.32",21.26,0,0,"0.00","30.00","57.70","87.50",""
"11445","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, polished","Rice grain, polished","Male","375","19","3.68",18.97,0,0,"0.00","10.94","72.72","101.11",""
"11446","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Wheat and similar-","Wheat and similar-","Wheat and similar-","Wheat and similar-","Male","375","1","0.32",6.17,0,0,"0.00","0.00","0.00","0.00",""
"11447","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Female","329","37","1.83",6.48,0,0,"0.00","14.00","22.00","35.30",""
"11448","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Male","375","44","2.15",6.85,0,0,"0.00","19.01","25.00","31.67",""
"11449","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Wafers","Wafers","Wafers","Female","329","10","0.44",2.72,0,0,"0.00","0.00","7.99","20.00",""
"11450","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Wafers","Wafers","Wafers","Male","375","8","0.26",1.92,0,0,"0.00","0.00","0.00","15.02",""
"11451","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits","Biscuits","Biscuits","Biscuits","Female","329","20","0.62",2.82,0,0,"0.00","4.80","10.50","17.19",""
"11452","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits","Biscuits","Biscuits","Biscuits","Male","375","28","1.21",7.65,0,0,"0.00","7.50","13.94","25.38",""
"11453","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, oat meal","Biscuits, oat meal","Biscuits, oat meal","Male","375","1","0.04",0.77,0,0,"0.00","0.00","0.00","0.00",""
"11454","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Female","329","19","0.92",5.85,0,0,"0.00","3.92","14.21","21.00",""
"11455","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Male","375","28","0.88",3.76,0,0,"0.00","6.50","13.94","19.73",""
"11456","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Female","329","14","0.54",3.44,0,0,"0.00","0.00","5.91","20.67",""
"11457","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Male","375","19","0.64",4.53,0,0,"0.00","1.55","7.50","14.74",""
"11458","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Butter biscuits","Butter biscuits","Butter biscuits","Female","329","31","1.20",5.64,0,0,"0.00","8.08","12.00","22.90",""
"11459","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Butter biscuits","Butter biscuits","Butter biscuits","Male","375","34","1.77",9.14,0,0,"0.00","12.00","23.60","28.72",""
"11460","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Speculaas","Speculaas","Speculaas","Female","329","46","1.98",6.07,0,0,"0.00","14.00","25.77","31.95",""
"11461","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Speculaas","Speculaas","Speculaas","Male","375","74","3.44",9.35,0,0,"0.00","20.50","34.75","44.10",""
"11462","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Cakes","Cakes","Cakes","Cakes","Female","329","3","0.26",2.85,0,0,"0.00","0.00","0.00","0.00",""
"11463","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Cakes","Cakes","Cakes","Cakes","Male","375","3","0.39",4.57,0,0,"0.00","0.00","0.00","0.00",""
"11464","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate cake","Chocolate cake","Chocolate cake","Female","329","1","0.06",1.05,0,0,"0.00","0.00","0.00","0.00",""
"11465","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate-based cakes","Chocolate-based cakes","Chocolate-based cakes","Female","329","4","0.26",2.88,0,0,"0.00","0.00","0.00","12.26",""
"11466","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate-based cakes","Chocolate-based cakes","Chocolate-based cakes","Male","375","1","0.04",0.83,0,0,"0.00","0.00","0.00","0.00",""
"11467","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cheese cake","Cheese cake","Female","329","1","0.14",2.56,0,0,"0.00","0.00","0.00","0.00",""
"11468","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cheese cake","Cream cheese cake","Female","329","1","0.26",4.8,0,0,"0.00","0.00","0.00","0.00",""
"11469","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream cake","Cream cake","Male","375","1","0.07",1.45,0,0,"0.00","0.00","0.00","0.00",""
"11470","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream custard cake","Cream custard cake","Female","329","2","0.21",2.77,0,0,"0.00","0.00","0.00","0.00",""
"11471","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream custard cake","Cream custard cake","Male","375","2","0.36",5.19,0,0,"0.00","0.00","0.00","0.00",""
"11472","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream custard sponge cake","Cream custard sponge cake","Female","329","6","0.96",7.21,0,0,"0.00","0.00","0.00","57.50",""
"11473","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream custard sponge cake","Cream custard sponge cake","Male","375","7","1.00",8.22,0,0,"0.00","0.00","0.00","51.34",""
"11474","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Fruit cake","Fruit cake","Fruit cake","Female","329","5","0.50",4.71,0,0,"0.00","0.00","0.00","27.74",""
"11475","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Fruit cake","Fruit cake","Fruit cake","Male","375","8","1.05",8.1,0,0,"0.00","0.00","0.00","62.31",""
"11476","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Meringue tart","Meringue tart","Meringue tart","Female","329","2","0.29",3.7,0,0,"0.00","0.00","0.00","0.00",""
"11477","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Meringue tart","Meringue tart","Meringue tart","Male","375","2","0.14",2.47,0,0,"0.00","0.00","0.00","0.00",""
"11478","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Muffins","Muffins","Muffins","Female","329","1","0.11",2.07,0,0,"0.00","0.00","0.00","0.00",""
"11479","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Plain cakes","Plain cakes","Plain cakes","Female","329","1","0.05",0.85,0,0,"0.00","0.00","0.00","0.00",""
"11480","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Plain cakes","Plain cakes","Plain cakes","Male","375","1","0.09",1.65,0,0,"0.00","0.00","0.00","0.00",""
"11481","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Sponge cake","Sponge cake","Sponge cake","Female","329","22","2.20",10.29,0,0,"0.00","15.65","32.00","62.03",""
"11482","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Sponge cake","Sponge cake","Sponge cake","Male","375","13","0.89",5.12,0,0,"0.00","0.00","15.35","32.00",""
"11483","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Choux pastry","Éclair","Éclair","Éclair","Éclair","Female","329","4","0.84",7.99,0,0,"0.00","0.00","0.00","55.00",""
"11484","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Choux pastry","Éclair","Éclair","Éclair","Éclair","Male","375","7","0.93",6.96,0,0,"0.00","0.00","0.00","55.00",""
"11485","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Choux pastry","Profiterole","Profiterole","Profiterole","Profiterole","Female","329","3","0.52",5.47,0,0,"0.00","0.00","0.00","0.00",""
"11486","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Choux pastry","Profiterole","Profiterole","Profiterole","Profiterole","Male","375","1","0.12",2.32,0,0,"0.00","0.00","0.00","0.00",""
"11487","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Female","329","5","0.45",3.83,0,0,"0.00","0.00","0.00","23.55",""
"11488","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Male","375","9","1.23",8.19,0,0,"0.00","0.00","0.00","52.33",""
"11489","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Apple strudel","Apple strudel","Apple strudel","Apple strudel","Female","329","1","0.10",1.79,0,0,"0.00","0.00","0.00","0.00",""
"11490","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Apple strudel","Apple strudel","Apple strudel","Apple strudel","Male","375","2","0.35",4.74,0,0,"0.00","0.00","0.00","0.00",""
"11491","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Female","329","18","2.15",10.52,0,0,"0.00","12.07","55.00","65.00",""
"11492","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Male","375","13","1.79",10.46,0,0,"0.00","0.00","32.86","65.00",""
"11493","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Flan tart","Flan tart","Flan tart","Flan tart","Female","329","8","1.91",12.91,0,0,"0.00","0.00","0.00","80.23",""
"11494","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Flan tart","Flan tart","Flan tart","Flan tart","Male","375","11","2.22",14.05,0,0,"0.00","0.00","50.00","90.80",""
"11495","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Fruit pie-tarts","Fruit pie-tarts","Fruit pie-tarts","Fruit pie-tarts","Female","329","35","6.98",21.93,0,0,"0.00","68.14","82.50","89.41",""
"11496","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Fruit pie-tarts","Fruit pie-tarts","Fruit pie-tarts","Fruit pie-tarts","Male","375","24","3.84",16.6,0,0,"0.00","40.04","58.38","82.50",""
"11497","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Marzipan pie","Marzipan pie","Marzipan pie","Marzipan pie","Female","329","1","0.17",3.17,0,0,"0.00","0.00","0.00","0.00",""
"11498","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Marzipan pie","Marzipan pie","Marzipan pie","Marzipan pie","Male","375","2","0.19",3.07,0,0,"0.00","0.00","0.00","0.00",""
"11499","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Female","329","14","2.46",13.13,0,0,"0.00","0.00","56.81","65.00",""
"11500","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Shortcrust (pies -tarts)","Male","375","21","3.55",15.83,0,0,"0.00","34.30","70.00","70.86",""
"11501","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Macaroons","Macaroons","Macaroons","Macaroons","Female","329","3","0.23",2.74,0,0,"0.00","0.00","0.00","0.00",""
"11502","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Macaroons","Macaroons","Macaroons","Macaroons","Male","375","3","0.07",0.79,0,0,"0.00","0.00","0.00","0.00",""
"11503","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Pancakes","Pancakes","Pancakes","Pancakes","Female","329","10","1.87",11.47,0,0,"0.00","0.00","38.96","60.00",""
"11504","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Pancakes","Pancakes","Pancakes","Pancakes","Male","375","12","2.48",15.55,0,0,"0.00","0.00","60.00","76.88",""
"11505","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Puddings based on cereal products and/or nuts/fruits and similar","Puddings based on cereal products and/or nuts/fruits and similar","Puddings based on cereal products and/or nuts/fruits and similar","Puddings based on cereal products and/or nuts/fruits and similar","Female","329","1","0.25",4.59,0,0,"0.00","0.00","0.00","0.00",""
"11506","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Spice cakes","Gingerbread","Gingerbread","Gingerbread","Female","329","38","2.69",8.45,0,0,"0.00","23.00","34.50","46.00",""
"11507","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Spice cakes","Gingerbread","Gingerbread","Gingerbread","Male","375","43","2.56",8.48,0,0,"0.00","23.00","33.09","46.00",""
"11508","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Various pastry","Various pastry","Various pastry","Various pastry","Female","329","3","0.87",12.67,0,0,"0.00","0.00","0.00","0.00",""
"11509","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Various pastry","Various pastry","Various pastry","Various pastry","Male","375","2","0.33",4.73,0,0,"0.00","0.00","0.00","0.00",""
"11510","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Waffles","Waffles","Waffles","Waffles","Female","329","37","2.40",7.99,0,0,"0.00","19.99","27.50","37.00",""
"11511","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Waffles","Waffles","Waffles","Waffles","Male","375","48","3.37",11.43,0,0,"0.00","26.60","32.46","56.93",""
"11512","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Brioche type products","Brioche type products","Brioche type products","Brioche type products","Female","329","23","4.08",16.31,0,0,"0.00","37.50","60.40","87.80",""
"11513","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Brioche type products","Brioche type products","Brioche type products","Brioche type products","Male","375","16","2.04",10.23,0,0,"0.00","0.00","40.00","60.00",""
"11514","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Croissant","Croissant","Croissant","Croissant","Female","329","7","0.44",3.15,0,0,"0.00","0.00","0.00","25.00",""
"11515","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Croissant","Croissant","Croissant","Croissant","Male","375","13","2.20",13.06,0,0,"0.00","0.00","50.00","88.46",""
"11516","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Croissant","Croissant, filled with cream","Croissant, filled with cream","Croissant, filled with cream","Female","329","1","0.15",2.76,0,0,"0.00","0.00","0.00","0.00",""
"11517","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Croissant","Croissant, filled with cream","Croissant, filled with cream","Croissant, filled with cream","Male","375","4","0.60",5.82,0,0,"0.00","0.00","0.00","50.00",""
"11518","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Doughnuts-berliner","Doughnuts-berliner","Doughnuts-berliner","Doughnuts-berliner","Female","329","4","0.74",6.93,0,0,"0.00","0.00","0.00","52.50",""
"11519","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Doughnuts-berliner","Doughnuts-berliner","Doughnuts-berliner","Doughnuts-berliner","Male","375","1","0.14",2.71,0,0,"0.00","0.00","0.00","0.00",""
"11520","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Female","329","2","0.24",3.06,0,0,"0.00","0.00","0.00","0.00",""
"11521","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Male","375","7","1.02",8.02,0,0,"0.00","0.00","0.00","54.04",""
"11522","Belgium",2004,"Diet National 2004","Very elderly","Grains and grain-based products","Pasta, doughs and similar products","Pasta and similar products","Pasta-like products","Asian-style noodles other than glass noodles","Asian-style noodles other than glass noodles","Asian-style noodles other than glass noodles","Female","329","2","0.23",3.21,0,0,"0.00","0.00","0.00","0.00",""
