"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"122448","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Male","458","1","0.09",1.95,0,0,"0.00","0.00","0.00","0.00",""
"122449","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Alcoholic beverages","Wine and wine-like drinks","Wine-like drinks","Cider","Cider","Cider","Cider","Female","412","2","2.28",40.52,0,0,"0.00","0.00","0.00","0.00",""
"122450","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Amphibians, reptiles, and terrestrial invertebrates","Amphibians and Reptiles","Amphibians","Frogs meat","Frogs meat","Frogs meat","Frogs meat","Male","458","1","0.53",11.39,0,0,"0.00","0.00","0.00","0.00",""
"122451","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Amphibians, reptiles, and terrestrial invertebrates","Terrestrial invertebrates","Insects and arachnids (including species only consumed outside EU)","Insects","Edible insect larvae","Edible insect larvae","Edible insect larvae","Male","458","1","0.00",0,0,0,"0.00","0.00","0.00","0.00",""
"122452","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Male","458","1","0.03",0.54,0,0,"0.00","0.00","0.00","0.00",""
"122453","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Female","412","1","0.01",0.18,0,0,"0.00","0.00","0.00","0.00",""
"122454","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Female","412","95","0.85",2.31,0,0,"0.00","5.59","7.40","12.67",""
"122455","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Male","458","103","0.95",2.87,0,0,"0.00","4.98","8.20","14.96",""
"122456","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Coconut oil/fat","Coconut oil/fat","Coconut oil/fat","Female","412","9","0.09",0.95,0,0,"0.00","0.00","0.00","2.06",""
"122457","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Coconut oil/fat","Coconut oil/fat","Coconut oil/fat","Male","458","11","0.06",0.67,0,0,"0.00","0.00","0.00","1.46",""
"122458","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Other plant oils","Other plant oils","Other plant oils","Female","412","4","0.01",0.15,0,0,"0.00","0.00","0.00","0.00",""
"122459","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Other plant oils","Other plant oils","Other plant oils","Male","458","2","0.08",1.64,0,0,"0.00","0.00","0.00","0.00",""
"122460","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Palm oil/fat","Palm oil/fat","Palm oil/fat","Female","412","1","0.00",0.09,0,0,"0.00","0.00","0.00","0.00",""
"122461","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Linseed oil","Linseed oil","Linseed oil","Female","412","1","0.00",0.01,0,0,"0.00","0.00","0.00","0.00",""
"122462","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Linseed oil","Linseed oil","Linseed oil","Male","458","1","0.01",0.21,0,0,"0.00","0.00","0.00","0.00",""
"122463","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Maize oil, edible","Maize oil, edible","Maize oil, edible","Female","412","3","0.02",0.32,0,0,"0.00","0.00","0.00","0.00",""
"122464","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Maize oil, edible","Maize oil, edible","Maize oil, edible","Male","458","1","0.01",0.21,0,0,"0.00","0.00","0.00","0.00",""
"122465","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Peanut oil, edible","Peanut oil, edible","Peanut oil, edible","Female","412","2","0.06",0.92,0,0,"0.00","0.00","0.00","0.00",""
"122466","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Peanut oil, edible","Peanut oil, edible","Peanut oil, edible","Male","458","6","0.11",1.49,0,0,"0.00","0.00","0.00","2.18",""
"122467","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Rape seed oil, edible","Rape seed oil, edible","Rape seed oil, edible","Female","412","3","0.01",0.14,0,0,"0.00","0.00","0.00","0.00",""
"122468","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Rape seed oil, edible","Rape seed oil, edible","Rape seed oil, edible","Male","458","3","0.01",0.09,0,0,"0.00","0.00","0.00","0.00",""
"122469","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Safflower seed oil, edible","Safflower seed oil, edible","Safflower seed oil, edible","Female","412","1","0.00",0.1,0,0,"0.00","0.00","0.00","0.00",""
"122470","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Seed oils","Seed oils","Seed oils","Female","412","2","0.02",0.48,0,0,"0.00","0.00","0.00","0.00",""
"122471","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Seed oils","Seed oils","Seed oils","Male","458","1","0.01",0.13,0,0,"0.00","0.00","0.00","0.00",""
"122472","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sesame seed oil, edible","Sesame seed oil, edible","Sesame seed oil, edible","Male","458","2","0.00",0.04,0,0,"0.00","0.00","0.00","0.00",""
"122473","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Soya bean oil, refined","Soya bean oil, refined","Soya bean oil, refined","Female","412","1","0.02",0.44,0,0,"0.00","0.00","0.00","0.00",""
"122474","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Soya bean oil, refined","Soya bean oil, refined","Soya bean oil, refined","Male","458","1","0.05",1.16,0,0,"0.00","0.00","0.00","0.00",""
"122475","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sunflower seed oil, edible","Sunflower seed oil, edible","Sunflower seed oil, edible","Female","412","46","0.52",2.25,0,0,"0.00","3.17","7.88","9.41",""
"122476","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sunflower seed oil, edible","Sunflower seed oil, edible","Sunflower seed oil, edible","Male","458","47","0.55",2.41,0,0,"0.00","3.34","8.79","13.70",""
"122477","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Walnut oil","Walnut oil","Walnut oil","Female","412","1","0.00",0.04,0,0,"0.00","0.00","0.00","0.00",""
"122478","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Walnut oil","Walnut oil","Walnut oil","Male","458","2","0.01",0.12,0,0,"0.00","0.00","0.00","0.00",""
"122479","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Female","412","153","1.32",2.66,0,0,"0.00","6.71","9.90","12.87",""
"122480","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Male","458","172","1.41",2.6,0,0,"0.00","6.06","8.21","11.98",""
"122481","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Blended frying oil/fats","Blended frying oil/fats","Blended frying oil/fats","Blended frying oil/fats","Female","412","196","3.59",5.99,0,0,"0.00","16.19","19.87","25.71",""
"122482","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Blended frying oil/fats","Blended frying oil/fats","Blended frying oil/fats","Blended frying oil/fats","Male","458","257","5.04",8.15,0,0,"0.87","21.39","27.97","33.79",""
"122483","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Female","412","3","0.05",0.61,0,0,"0.00","0.00","0.00","0.00",""
"122484","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Male","458","3","0.05",0.77,0,0,"0.00","0.00","0.00","0.00",""
"122485","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Butter","Butter","Butter","Butter","Butter","Female","412","68","1.17",4.55,0,0,"0.00","7.75","12.00","16.60",""
"122486","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Butter","Butter","Butter","Butter","Butter","Male","458","78","1.56",5.47,0,0,"0.00","9.74","17.70","24.48",""
"122487","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Blended margarine","Blended margarine","Blended margarine","Blended margarine","Female","412","285","7.44",8.29,0,0,"4.69","23.91","26.94","30.15",""
"122488","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Blended margarine","Blended margarine","Blended margarine","Blended margarine","Male","458","317","11.05",13.12,0,0,"6.00","39.00","45.00","56.51",""
"122489","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Female","412","4","0.05",0.77,0,0,"0.00","0.00","0.00","0.00",""
"122490","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Male","458","5","0.03",0.38,0,0,"0.00","0.00","0.00","0.95",""
"122491","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Margarines and similar","Margarines and similar","Margarines and similar","Margarines and similar","Female","412","5","0.03",0.28,0,0,"0.00","0.00","0.00","1.08",""
"122492","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Margarines and similar","Margarines and similar","Margarines and similar","Margarines and similar","Male","458","3","0.01",0.16,0,0,"0.00","0.00","0.00","0.00",""
"122493","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Traditional margarine","Traditional margarine","Traditional margarine","Traditional margarine","Female","412","61","0.66",2.78,0,0,"0.00","3.88","7.18","12.41",""
"122494","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Traditional margarine","Traditional margarine","Traditional margarine","Traditional margarine","Male","458","56","0.54",1.95,0,0,"0.00","4.13","6.98","10.93",""
"122495","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Cocoa beverages","Cocoa beverages","Cocoa beverages","Cocoa beverages","Female","412","15","3.98",21.57,0,0,"0.00","0.00","77.49","141.33",""
"122496","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Cocoa beverages","Cocoa beverages","Cocoa beverages","Cocoa beverages","Male","458","7","1.23",10.64,0,0,"0.00","0.00","0.00","59.09",""
"122497","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Hot chocolate with added ingredients","Hot chocolate with added ingredients","Hot chocolate with added ingredients","Hot chocolate with added ingredients","Male","458","1","0.19",4.13,0,0,"0.00","0.00","0.00","0.00",""
"122498","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Female","412","23","9.00",47.36,0,0,"0.00","65.67","109.62","254.12",""
"122499","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Male","458","36","17.67",78.42,0,0,"0.00","106.67","264.34","458.31",""
"122500","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Female","412","3","0.61",7.23,0,0,"0.00","0.00","0.00","0.00",""
"122501","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Male","458","2","0.53",8.51,0,0,"0.00","0.00","0.00","0.00",""
"122502","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverages","Coffee beverages","Coffee beverages","Coffee beverages","Male","458","1","0.21",4.44,0,0,"0.00","0.00","0.00","0.00",""
"122503","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Female","412","2","0.20",3.51,0,0,"0.00","0.00","0.00","0.00",""
"122504","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Male","458","3","0.51",6.38,0,0,"0.00","0.00","0.00","0.00",""
"122505","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee drink, cappuccino","Coffee drink, cappuccino","Coffee drink, cappuccino","Female","412","11","2.79",19.48,0,0,"0.00","0.00","24.61","106.44",""
"122506","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee drink, cappuccino","Coffee drink, cappuccino","Coffee drink, cappuccino","Male","458","8","1.58",13.93,0,0,"0.00","0.00","0.00","78.93",""
"122507","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee with milk or cream","Coffee with milk or cream","Coffee with milk or cream","Male","458","5","1.84",21.49,0,0,"0.00","0.00","0.00","58.97",""
"122508","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Iced coffee","Iced coffee","Iced coffee","Iced coffee","Female","412","2","0.53",7.61,0,0,"0.00","0.00","0.00","0.00",""
"122509","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Iced coffee","Iced coffee","Iced coffee","Iced coffee","Male","458","5","1.86",19.58,0,0,"0.00","0.00","0.00","104.65",""
"122510","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Female","412","4","1.13",11.84,0,0,"0.00","0.00","0.00","0.00",""
"122511","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Male","458","3","1.20",16.06,0,0,"0.00","0.00","0.00","0.00",""
"122512","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Fruit infusion","Fruit infusion","Fruit infusion","Fruit infusion","Female","412","8","4.46",38.9,0,0,"0.00","0.00","0.00","186.42",""
"122513","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Fruit infusion","Fruit infusion","Fruit infusion","Fruit infusion","Male","458","11","3.64",27.51,0,0,"0.00","0.00","0.00","122.55",""
"122514","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Female","412","45","25.51",89.55,0,0,"0.00","216.19","336.36","416.13",""
"122515","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Male","458","27","13.28",62.56,0,0,"0.00","102.47","212.39","393.84",""
"122516","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Rooibos infusion","Rooibos infusion","Rooibos infusion","Rooibos infusion","Female","412","35","18.09",73.59,0,0,"0.00","133.33","266.67","399.94",""
"122517","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Rooibos infusion","Rooibos infusion","Rooibos infusion","Rooibos infusion","Male","458","20","7.28",43.47,0,0,"0.00","0.00","107.33","195.61",""
"122518","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Female","412","75","38.12",104.9,0,0,"0.00","245.06","386.63","436.14",""
"122519","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Male","458","63","25.94",83.15,0,0,"0.00","187.63","279.98","348.79",""
"122520","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Female","412","13","4.62",30.14,0,0,"0.00","0.00","84.97","133.99",""
"122521","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Non-fermented tea, infusion","Male","458","13","5.22",35.25,0,0,"0.00","0.00","104.87","176.32",""
"122522","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Female","412","2","0.64",9.14,0,0,"0.00","0.00","0.00","0.00",""
"122523","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Tea beverages","Male","458","4","1.16",13.45,0,0,"0.00","0.00","0.00","0.00",""
"122524","Netherlands",2012,"Dutch National Food Consumption Survey 2012-2016 (DNFCS)","Adolescents","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Tea infusion with added flavouring ingredients","Female","412","163","118.79",200.21,0,0,"0.00","588.77","731.15","763.40",""
