"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"59467","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Dairy dessert and similar","Dairy desserts spoonable","Starchy pudding","Starchy pudding","Starchy pudding","Starchy pudding","Female","243","2","0.11",1.41,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59468","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Dairy dessert and similar","Dairy desserts spoonable","Starchy pudding","Starchy pudding","Starchy pudding","Starchy pudding","Male","239","7","0.42",2.59,0,0,"0.00","0.00","9.39","17.38","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59469","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Dairy dessert and similar","Dairy ice creams and similar","Ice cream, milk-based","Ice cream, milk-based","Ice cream, milk-based","Ice cream, milk-based","Female","243","61","5.26",13.49,0,0,"0.00","30.00","41.97","63.24","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59470","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Dairy dessert and similar","Dairy ice creams and similar","Ice cream, milk-based","Ice cream, milk-based","Ice cream, milk-based","Ice cream, milk-based","Male","239","78","6.84",13.11,0,0,"0.00","27.58","39.88","69.03","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59471","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Fermented milk products","Fermented milk products","Fermented milk products","Fermented milk products","Female","243","3","0.48",4.7,0,0,"0.00","0.00","0.00","26.91","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59472","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Fermented milk products","Fermented milk products","Fermented milk products","Fermented milk products","Male","239","1","0.12",1.85,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59473","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Probiotic milk-like drinks","Probiotic milk-like drinks","Probiotic milk-like drinks","Probiotic milk-like drinks","Female","243","50","8.04",20.68,0,0,"0.00","53.57","71.76","87.92","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59474","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Probiotic milk-like drinks","Probiotic milk-like drinks","Probiotic milk-like drinks","Probiotic milk-like drinks","Male","239","36","7.50",22.71,0,0,"0.00","69.25","91.33","106.18","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59475","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt","Yoghurt","Yoghurt","Female","243","34","4.47",16.4,0,0,"0.00","22.91","35.71","72.91","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59476","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt","Yoghurt","Yoghurt","Male","239","40","6.82",20.86,0,0,"0.00","46.22","71.43","115.56","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59477","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt, cow milk","Yoghurt, cow milk","Yoghurt, cow milk","Female","243","1","0.06",0.92,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59478","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt, cow milk","Yoghurt, cow milk","Yoghurt, cow milk","Male","239","3","0.29",2.77,0,0,"0.00","0.00","0.00","16.59","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59479","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt, cow milk","Yoghurt, cow milk, flavoured","Yoghurt, cow milk, flavoured","Female","243","141","25.43",31.58,0,0,"17.86","89.29","107.14","125.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59480","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt, cow milk","Yoghurt, cow milk, flavoured","Yoghurt, cow milk, flavoured","Male","239","151","35.85",48.04,0,0,"17.86","125.00","161.87","210.94","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59481","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt, cow milk","Yoghurt, cow milk, plain","Yoghurt, cow milk, plain","Female","243","61","11.04",30.09,0,0,"0.00","71.43","92.88","138.68","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59482","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt","Yoghurt, cow milk","Yoghurt, cow milk, plain","Yoghurt, cow milk, plain","Male","239","62","11.06",22.71,0,0,"0.00","55.74","75.00","89.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59483","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt drinks, including sweetened and/or flavoured variants","Yoghurt drinks, including sweetened and/or flavoured variants","Yoghurt drinks, including sweetened and/or flavoured variants","Yoghurt drinks, including sweetened and/or flavoured variants","Female","243","48","8.07",21.19,0,0,"0.00","57.14","75.11","103.45","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59484","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Fermented milk products","Yoghurt drinks, including sweetened and/or flavoured variants","Yoghurt drinks, including sweetened and/or flavoured variants","Yoghurt drinks, including sweetened and/or flavoured variants","Yoghurt drinks, including sweetened and/or flavoured variants","Male","239","43","7.17",22.39,0,0,"0.00","36.07","80.70","121.41","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59485","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Sour cream products","Créme fraiche and other mild variants of sour cream","Créme fraiche and other mild variants of sour cream","Créme fraiche and other mild variants of sour cream","Créme fraiche and other mild variants of sour cream","Female","243","164","2.77",4.28,0,0,"1.31","9.99","12.84","14.79","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59486","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Fermented milk or cream","Sour cream products","Créme fraiche and other mild variants of sour cream","Créme fraiche and other mild variants of sour cream","Créme fraiche and other mild variants of sour cream","Créme fraiche and other mild variants of sour cream","Male","239","153","3.01",4.66,0,0,"1.31","11.80","16.52","20.89","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59487","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk and dairy powders and concentrates","Milk and dairy concentrate","Condensed milk (sometimes with added sugars)","Condensed milk (sometimes with added sugars)","Condensed milk (sometimes with added sugars)","Condensed milk (sometimes with added sugars)","Male","239","1","0.04",0.65,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59488","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk and dairy powders and concentrates","Milk and dairy powders","Milk powder","Milk powder, skimmed","Milk powder, skimmed","Milk powder, skimmed","Female","243","142","0.46",1.52,0,0,"0.15","1.35","1.61","2.64","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59489","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk and dairy powders and concentrates","Milk and dairy powders","Milk powder","Milk powder, skimmed","Milk powder, skimmed","Milk powder, skimmed","Male","239","139","0.43",0.63,0,0,"0.15","1.72","2.22","2.87","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59490","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Cream and cream products","Cream sprayable","Cream sprayable","Cream sprayable","Cream sprayable","Female","243","13","0.20",0.93,0,0,"0.00","1.43","3.14","5.71","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59491","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Cream and cream products","Cream sprayable","Cream sprayable","Cream sprayable","Cream sprayable","Male","239","7","0.07",0.43,0,0,"0.00","0.00","1.39","2.86","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59492","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Cattle milk","Cow milk","Cow milk, semi skimmed (half fat)","Cow milk, semi skimmed (half fat)","Female","243","215","167.23",142.74,0,0,"175.86","379.19","461.26","610.10","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59493","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Cattle milk","Cow milk","Cow milk, semi skimmed (half fat)","Cow milk, semi skimmed (half fat)","Male","239","204","175.62",171.13,0,0,"153.76","512.88","558.14","664.43","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59494","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Cattle milk","Cow milk","Cow milk, skimmed (low fat)","Cow milk, skimmed (low fat)","Female","243","16","4.96",27.76,0,0,"0.00","32.92","61.06","97.21","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59495","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Cattle milk","Cow milk","Cow milk, skimmed (low fat)","Cow milk, skimmed (low fat)","Male","239","9","2.30",13.38,0,0,"0.00","0.00","40.63","69.21","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59496","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Cattle milk","Cow milk","Cow milk, whole","Cow milk, whole","Female","243","12","6.32",34.7,0,0,"0.00","0.00","98.21","221.03","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59497","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Cattle milk","Cow milk","Cow milk, whole","Cow milk, whole","Male","239","18","17.47",75.02,0,0,"0.00","106.73","298.56","380.75","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59498","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Flavoured milks","Flavoured milks","Flavoured milks","Flavoured milks","Female","243","13","2.74",13.01,0,0,"0.00","27.03","38.52","82.94","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59499","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Flavoured milks","Flavoured milks","Flavoured milks","Flavoured milks","Male","239","10","2.36",18.06,0,0,"0.00","0.00","28.57","39.23","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59500","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Milk","Milk","Milk","Milk","Female","243","18","9.76",48.9,0,0,"0.00","46.61","165.40","275.41","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59501","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Milk","Milk","Milk","Milk","Milk","Male","239","12","11.93",65.27,0,0,"0.00","11.70","239.78","379.28","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59502","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Whey","Whey","Whey","Whey","Whey","Female","243","57","0.14",1.55,0,0,"0.00","0.00","0.44","1.37","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59503","France",2007,"Individual and national study on food consumption 2","Other children","Milk and dairy products","Milk, whey and cream","Whey","Whey","Whey","Whey","Whey","Male","239","48","0.02",0.13,0,0,"0.00","0.00","0.03","0.68","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59504","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Food supplements and similar preparations","Vitamin and mineral supplements","Mineral only supplements","Mineral only supplements","Mineral only supplements","Mineral only supplements","Female","243","45","0.00",0,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59505","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Food supplements and similar preparations","Vitamin and mineral supplements","Mineral only supplements","Mineral only supplements","Mineral only supplements","Mineral only supplements","Male","239","43","0.00",0,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59506","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Food supplements and similar preparations","Vitamin and mineral supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Female","243","50","0.00",0,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59507","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Food supplements and similar preparations","Vitamin and mineral supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Male","239","42","0.00",0,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59508","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Dairy imitates other than milks","Dairy imitates other than milks","Dairy imitates other than milks","Female","243","4","0.73",5.91,0,0,"0.00","0.00","0.00","36.49","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59509","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Dairy imitates other than milks","Dairy imitates other than milks","Dairy imitates other than milks","Male","239","3","0.34",3.62,0,0,"0.00","0.00","0.00","15.16","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59510","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Tofu","Tofu","Tofu","Female","243","1","0.01",0.18,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59511","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Milk imitates","Soya drink","Soya drink","Soya drink","Female","243","2","0.85",9.6,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59512","France",2007,"Individual and national study on food consumption 2","Other children","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Milk imitates","Soya drink","Soya drink","Soya drink","Male","239","2","2.54",28.14,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59513","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Female","243","116","2.76",4.42,0,0,"0.00","12.81","14.29","15.65","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59514","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Male","239","117","3.17",5.49,0,0,"0.00","14.78","18.29","21.67","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59515","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing, low fat","Salad dressing, low fat","Salad dressing, low fat","Salad dressing, low fat","Female","243","22","0.50",2.15,0,0,"0.00","2.69","7.89","13.09","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59516","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing, low fat","Salad dressing, low fat","Salad dressing, low fat","Salad dressing, low fat","Male","239","13","0.31",1.62,0,0,"0.00","1.69","5.13","9.37","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59517","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Alcoholic sauce","Alcoholic sauce","Alcoholic sauce","Alcoholic sauce","Female","243","12","0.16",0.77,0,0,"0.00","0.00","2.45","4.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59518","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Alcoholic sauce","Alcoholic sauce","Alcoholic sauce","Alcoholic sauce","Male","239","11","0.13",0.69,0,0,"0.00","0.00","2.14","4.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59519","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Barbecue or steak sauces","Barbecue or steak sauces","Barbecue or steak sauces","Barbecue or steak sauces","Male","239","1","0.02",0.37,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59520","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Curry sauce","Curry sauce","Curry sauce","Female","243","6","0.06",0.44,0,0,"0.00","0.00","0.00","2.14","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59521","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Curry sauce","Curry sauce","Curry sauce","Male","239","6","0.08",0.68,0,0,"0.00","0.00","0.72","2.87","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59522","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Herbs/spices sauces","Herbs/spices sauces","Herbs/spices sauces","Female","243","9","0.11",0.67,0,0,"0.00","0.00","1.86","4.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59523","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Herbs/spices sauces","Herbs/spices sauces","Herbs/spices sauces","Male","239","5","0.06",0.46,0,0,"0.00","0.00","0.00","2.66","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59524","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Pesto","Pesto","Pesto","Female","243","1","0.01",0.13,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59525","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Pesto","Pesto","Pesto","Male","239","2","0.01",0.14,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59526","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Hollandaise type sauce","Hollandaise type sauce","Hollandaise type sauce","Female","243","2","0.02",0.28,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59527","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Hollandaise type sauce","Hollandaise type sauce","Hollandaise type sauce","Male","239","3","0.03",0.27,0,0,"0.00","0.00","0.00","1.72","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59528","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise sauce","Mayonnaise sauce","Female","243","67","0.79",2.01,0,0,"0.00","4.29","6.46","10.21","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59529","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise sauce","Mayonnaise sauce","Male","239","73","0.91",2.85,0,0,"0.00","4.29","6.43","11.79","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59530","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise, low fat","Mayonnaise, low fat","Female","243","9","0.04",0.23,0,0,"0.00","0.00","0.71","1.43","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59531","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise, low fat","Mayonnaise, low fat","Male","239","6","0.03",0.19,0,0,"0.00","0.00","0.36","1.15","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59532","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise, hollandaise and related sauces","Female","243","6","0.13",0.88,0,0,"0.00","0.00","0.00","7.05","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59533","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise, hollandaise and related sauces","Male","239","10","0.33",1.76,0,0,"0.00","0.00","7.14","10.18","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59534","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mustard and related sauces","Mustard and related sauces","Mustard and related sauces","Mustard and related sauces","Female","243","13","0.07",0.43,0,0,"0.00","0.37","0.96","1.45","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59535","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mustard and related sauces","Mustard and related sauces","Mustard and related sauces","Mustard and related sauces","Male","239","24","0.14",0.65,0,0,"0.00","0.86","1.54","3.12","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59536","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Sauces from fermented/hydrolised sources and similar","Sauces from fermented/hydrolised sources and similar","Sauces from fermented/hydrolised sources and similar","Female","243","5","0.07",0.51,0,0,"0.00","0.00","0.00","4.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59537","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Sauces from fermented/hydrolised sources and similar","Sauces from fermented/hydrolised sources and similar","Sauces from fermented/hydrolised sources and similar","Male","239","7","0.10",0.66,0,0,"0.00","0.00","1.97","4.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59538","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Soy sauce","Soy sauce","Soy sauce","Female","243","2","0.01",0.14,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59539","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Soy sauce","Soy sauce","Soy sauce","Male","239","4","0.07",0.68,0,0,"0.00","0.00","0.00","4.29","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59540","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Sweet and sour sauce","Sweet and sour sauce","Sweet and sour sauce","Female","243","1","0.01",0.14,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59541","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Sweet and sour sauce","Sweet and sour sauce","Sweet and sour sauce","Male","239","2","0.03",0.31,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59542","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Female","243","63","1.33",3.29,0,0,"0.00","8.57","10.00","16.33","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59543","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Male","239","59","1.84",5.8,0,0,"0.00","8.93","18.23","28.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59544","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Female","243","107","2.44",4.39,0,0,"0.00","9.42","15.70","18.84","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59545","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Male","239","104","2.74",4.45,0,0,"0.00","12.86","16.30","17.14","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"59546","France",2007,"Individual and national study on food consumption 2","Other children","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Vegetables-based cooked sauce","Mushrooms cooked sauce","Mushrooms cooked sauce","Mushrooms cooked sauce","Female","243","4","0.15",1.35,0,0,"0.00","0.00","0.00","8.57","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
