"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"165829","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Extruded, pressed or puffed bread","Puffed cereals textured bread","Puffed corn textured bread","Puffed corn textured bread","Puffed corn textured bread","Female","266","4","0.39",3.3,0,0,"0.00","0.00","0.00","30.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165830","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Extruded, pressed or puffed bread","Puffed cereals textured bread","Puffed corn textured bread","Puffed corn textured bread","Puffed corn textured bread","Male","270","2","0.44",5.15,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165831","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Extruded, pressed or puffed bread","Puffed cereals textured bread","Puffed rice textured bread","Puffed rice textured bread","Puffed rice textured bread","Female","266","4","0.12",0.99,0,0,"0.00","0.00","0.00","9.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165832","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Extruded, pressed or puffed bread","Puffed cereals textured bread","Puffed rice textured bread","Puffed rice textured bread","Puffed rice textured bread","Male","270","3","0.33",3.34,0,0,"0.00","0.00","0.00","22.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165833","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Female","266","1","0.11",1.84,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165834","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Male","270","4","0.43",4.47,0,0,"0.00","0.00","0.00","21.98","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165835","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Multigrain bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Female","266","3","0.24",3.14,0,0,"0.00","0.00","0.00","6.13","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165836","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Multigrain bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Male","270","3","0.18",1.97,0,0,"0.00","0.00","0.00","8.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165837","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Rye only bread and rolls","Rye bread and rolls, refined flour","Rye bread and rolls, refined flour","Rye bread and rolls, refined flour","Female","266","2","0.28",3.42,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165838","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Rye only bread and rolls","Rye bread and rolls, refined flour","Rye bread and rolls, refined flour","Rye bread and rolls, refined flour","Male","270","1","0.28",4.56,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165839","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Rye only bread and rolls","Rye bread and rolls, wholemeal","Rye bread and rolls, wholemeal","Rye bread and rolls, wholemeal","Female","266","2","0.21",2.65,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165840","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Female","266","106","11.53",19.11,0,0,"0.00","46.00","50.64","70.10","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165841","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Male","270","102","12.71",21.9,0,0,"0.00","46.00","69.00","99.51","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165842","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Female","266","34","4.76",16.89,0,0,"0.00","35.46","57.09","72.96","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165843","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Male","270","23","5.07",23.04,0,0,"0.00","40.00","68.15","137.47","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165844","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Female","266","232","51.21",41.6,0,0,"45.00","129.39","150.95","175.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165845","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Male","270","229","72.32",59.41,0,0,"63.40","189.12","215.35","235.64","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165846","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white with maize","Wheat bread and rolls, white with maize","Female","266","1","0.30",4.91,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165847","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Rusk","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Female","266","19","0.63",2.8,0,0,"0.00","5.55","8.00","12.80","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165848","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Rusk","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Male","270","14","0.67",3.17,0,0,"0.00","5.86","12.00","20.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165849","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Rusk","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Female","266","32","1.55",4.84,0,0,"0.00","13.06","17.56","24.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165850","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Rusk","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Male","270","22","1.41",5.91,0,0,"0.00","12.17","20.51","27.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165851","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Pita bread","Pita bread","Pita bread","Female","266","2","0.26",3.03,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165852","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Pita bread","Pita bread","Pita bread","Male","270","2","0.26",3.01,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165853","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Tortilla","Tortilla","Tortilla","Female","266","3","0.18",1.81,0,0,"0.00","0.00","0.00","11.49","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165854","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Tortilla","Tortilla","Tortilla","Male","270","1","0.10",1.64,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165855","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Breakfast cereals, plain","Cereal rolled grains","Oat rolled grains","Oat rolled grains","Oat rolled grains","Female","266","8","0.27",2.4,0,0,"0.00","0.00","3.27","4.84","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165856","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Breakfast cereals, plain","Cereal rolled grains","Oat rolled grains","Oat rolled grains","Oat rolled grains","Male","270","4","0.50",4.67,0,0,"0.00","0.00","0.00","36.60","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165857","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Cereal bars","Cereal bars mixed","Cereal bars mixed","Cereal bars mixed","Cereal bars mixed","Female","266","1","0.04",0.71,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165858","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Cereal bars","Cereal bars mixed","Cereal bars mixed","Cereal bars mixed","Cereal bars mixed","Male","270","6","0.38",3.19,0,0,"0.00","0.00","0.00","11.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165859","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Cereal bars","Cereal bars plain","Cereal bars plain","Cereal bars plain","Cereal bars plain","Female","266","2","0.09",1,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165860","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Cereal bars","Cereal bars plain","Cereal bars plain","Cereal bars plain","Cereal bars plain","Male","270","1","0.04",0.7,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165861","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Female","266","7","0.55",3.88,0,0,"0.00","0.00","4.75","25.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165862","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Mixed breakfast cereals","Male","270","1","0.09",1.52,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165863","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Cereal flakes and similar","Cereal flakes and similar","Cereal flakes and similar","Female","266","5","0.17",1.59,0,0,"0.00","0.00","0.00","6.09","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165864","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Cereal flakes and similar","Cereal flakes and similar","Cereal flakes and similar","Male","270","16","0.98",4.58,0,0,"0.00","5.34","19.18","26.02","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165865","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed maize-based flakes","Processed maize-based flakes","Processed maize-based flakes","Female","266","11","0.49",2.81,0,0,"0.00","0.00","9.77","17.33","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165866","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed maize-based flakes","Processed maize-based flakes","Processed maize-based flakes","Male","270","8","0.66",4.18,0,0,"0.00","0.00","10.94","25.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165867","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed mixed cereal-based flakes","Processed mixed cereal-based flakes","Processed mixed cereal-based flakes","Female","266","3","0.13",1.26,0,0,"0.00","0.00","0.00","10.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165868","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed mixed cereal-based flakes","Processed mixed cereal-based flakes","Processed mixed cereal-based flakes","Male","270","1","0.06",0.91,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165869","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed wheat-based flakes","Processed wheat-based flakes","Processed wheat-based flakes","Female","266","22","1.28",5.17,0,0,"0.00","10.76","17.61","27.30","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165870","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed wheat-based flakes","Processed wheat-based flakes","Processed wheat-based flakes","Male","270","26","1.53",5.48,0,0,"0.00","15.00","19.50","25.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165871","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Popped cereals","Popcorn (maize, popped)","Popcorn (maize, popped)","Popcorn (maize, popped)","Female","266","3","0.40",4.18,0,0,"0.00","0.00","0.00","19.87","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165872","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Popped cereals","Popcorn (maize, popped)","Popcorn (maize, popped)","Popcorn (maize, popped)","Male","270","2","0.22",3.1,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165873","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Flour mix (like wheat/rye/barley/oats and other)","Flour mix (like wheat/rye/barley/oats and other)","Flour mix (like wheat/rye/barley/oats and other)","Flour mix (like wheat/rye/barley/oats and other)","Female","266","1","0.05",0.83,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165874","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Maize, milled","Maize flour","Maize flour","Maize flour","Female","266","3","0.10",1.27,0,0,"0.00","0.00","0.00","3.07","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165875","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Rice flour","Rice flour","Rice flour","Rice flour","Female","266","8","0.10",0.64,0,0,"0.00","0.00","1.82","4.12","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165876","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Rice flour","Rice flour","Rice flour","Rice flour","Male","270","11","0.16",0.88,0,0,"0.00","0.00","4.13","5.67","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165877","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Wheat flour","Wheat flour white","Wheat flour white","Wheat flour white","Female","266","92","5.10",12.44,0,0,"0.00","39.81","53.64","56.04","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165878","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal and cereal-like flours","Wheat flour","Wheat flour white","Wheat flour white","Wheat flour white","Male","270","94","7.26",20.2,0,0,"0.00","53.56","69.16","105.37","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165879","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal bran","Wheat bran","Wheat bran","Wheat bran","Wheat bran","Female","266","1","0.03",0.43,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165880","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Maize and similar-","Maize grain","Maize grain","Maize grain","Female","266","1","0.06",0.92,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165881","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Maize and similar-","Maize grain","Maize grain","Maize grain","Male","270","3","0.14",1.64,0,0,"0.00","0.00","0.00","4.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165882","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain","Rice grain","Female","266","85","9.29",17.63,0,0,"0.00","49.76","57.50","67.65","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165883","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain","Rice grain","Male","270","102","13.15",21.28,0,0,"0.00","53.80","65.56","87.58","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165884","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, brown","Rice grain, brown","Female","266","3","0.52",5.46,0,0,"0.00","0.00","0.00","22.93","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165885","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Female","266","1","0.06",0.92,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165886","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Wafers","Wafers","Wafers","Female","266","3","0.17",1.78,0,0,"0.00","0.00","0.00","8.59","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165887","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Wafers","Wafers","Wafers","Male","270","1","0.11",1.83,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165888","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, chocolate","Biscuits, chocolate","Biscuits, chocolate","Female","266","14","1.04",5.69,0,0,"0.00","7.50","15.00","29.30","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165889","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, chocolate","Biscuits, chocolate","Biscuits, chocolate","Male","270","13","1.48",8.6,0,0,"0.00","0.00","20.77","37.62","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165890","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, oat meal","Biscuits, oat meal","Biscuits, oat meal","Female","266","6","0.37",2.8,0,0,"0.00","0.00","0.00","15.31","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165891","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, oat meal","Biscuits, oat meal","Biscuits, oat meal","Male","270","3","0.29",3.27,0,0,"0.00","0.00","0.00","12.10","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165892","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Female","266","70","5.17",13.09,0,0,"0.00","27.00","31.33","42.40","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165893","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Male","270","73","6.91",16.34,0,0,"0.00","41.37","49.03","63.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165894","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Female","266","36","5.16",15.37,0,0,"0.00","34.01","57.67","82.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165895","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Biscuits, sweet, wheat wholemeal","Male","270","18","3.06",16.04,0,0,"0.00","20.63","37.50","73.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165896","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Butter biscuits","Butter biscuits","Butter biscuits","Female","266","4","0.08",0.65,0,0,"0.00","0.00","0.00","4.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165897","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Butter biscuits","Butter biscuits","Butter biscuits","Male","270","6","0.16",1.21,0,0,"0.00","0.00","0.00","7.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165898","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Cakes","Cakes","Cakes","Cakes","Female","266","12","2.11",10.09,0,0,"0.00","0.00","45.00","53.42","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165899","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Cakes","Cakes","Cakes","Cakes","Male","270","7","1.18",8.2,0,0,"0.00","0.00","11.25","45.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165900","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate cake","Chocolate cake","Chocolate cake","Female","266","19","2.44",10.71,0,0,"0.00","22.50","37.50","37.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165901","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate cake","Chocolate cake","Chocolate cake","Male","270","12","1.67",8.12,0,0,"0.00","0.00","37.50","45.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165902","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cheese cake","Cheese cake","Female","266","4","0.62",5.26,0,0,"0.00","0.00","0.00","30.07","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165903","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cheese cake","Cheese cake","Male","270","4","1.11",9.87,0,0,"0.00","0.00","0.00","45.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"165904","Spain",2013,"Spanish National dietary survey in adults, elderly and pregnant women","Adults","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream custard cake","Cream custard cake","Female","266","2","0.30",3.46,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
