"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"82900","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam of fruit / vegetables","Jam of fruit / vegetables","Jam of fruit / vegetables","Female","142","4","0.35",2.22,0,0,"0.00","0.00","8.18","10.50","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82901","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam of fruit / vegetables","Jam of fruit / vegetables","Jam of fruit / vegetables","Male","132","2","0.35",2.88,0,0,"0.00","0.00","0.00","22.63","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82902","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, apricots","Jam, apricots","Jam, apricots","Female","142","2","0.21",1.93,0,0,"0.00","0.00","0.00","12.80","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82903","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, apricots","Jam, apricots","Jam, apricots","Male","132","1","0.10",1.18,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82904","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, mixed fruit","Jam, mixed fruit","Jam, mixed fruit","Male","132","1","0.08",0.91,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82905","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, peaches","Jam, peaches","Jam, peaches","Female","142","4","0.49",3.41,0,0,"0.00","0.00","7.60","17.65","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82906","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, peaches","Jam, peaches","Jam, peaches","Male","132","1","0.05",0.57,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82907","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, strawberries","Jam, strawberries","Jam, strawberries","Female","142","2","0.49",4.39,0,0,"0.00","0.00","0.00","28.83","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82908","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Jam of fruit / vegetables","Jam, strawberries","Jam, strawberries","Jam, strawberries","Male","132","5","0.84",4.63,0,0,"0.00","0.00","15.82","32.33","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82909","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Fruit / vegetable spreads and similar","Marmalade","Marmalade, oranges","Marmalade, oranges","Marmalade, oranges","Female","142","1","0.12",1.38,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82910","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Other processed fruit products (excluding beverages)","Fermented fruit products","Olives, processed","Table olives ready for consumption","Table olives ready for consumption","Female","142","8","0.55",2.7,0,0,"0.00","3.30","9.15","15.11","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82911","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Other processed fruit products (excluding beverages)","Fermented fruit products","Olives, processed","Table olives ready for consumption","Table olives ready for consumption","Male","132","12","0.48",1.72,0,0,"0.00","4.42","7.21","7.88","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82912","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and fruit products","Processed fruit products","Other processed fruit products (excluding beverages)","Fruit or fruit-vegetable puree","Fruit or fruit-vegetable puree","Fruit or fruit-vegetable puree","Fruit or fruit-vegetable puree","Female","142","2","0.65",5.69,0,0,"0.00","0.00","0.00","41.15","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82913","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Extracts of plant origin","Liquid extract of plant origin","Coconut milk (cocos nucifera) liquid","Coconut milk (cocos nucifera) liquid","Coconut milk (cocos nucifera) liquid","Coconut milk (cocos nucifera) liquid","Female","142","1","0.53",6.36,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82914","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Fruit juices (100% from named source)","Fruit juices (100% from named source)","Fruit juices (100% from named source)","Fruit juices (100% from named source)","Female","142","1","0.67",8.02,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82915","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Juice, lemon","Juice, lemon","Juice, lemon","Juice, lemon","Female","142","24","1.15",8,0,0,"0.00","3.27","4.99","6.75","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82916","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Juice, lemon","Juice, lemon","Juice, lemon","Juice, lemon","Male","132","20","0.43",1.14,0,0,"0.00","3.09","3.94","4.98","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82917","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Juice, orange","Juice, orange","Juice, orange","Juice, orange","Female","142","5","4.75",25.21,0,0,"0.00","0.00","117.60","153.57","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82918","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Juice, orange","Juice, orange","Juice, orange","Juice, orange","Male","132","5","9.07",50.61,0,0,"0.00","0.00","174.51","224.57","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82919","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Juice, pomegranate","Juice, pomegranate","Juice, pomegranate","Juice, pomegranate","Male","132","1","0.97",11.09,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82920","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Mixed fruit juice","Mixed fruit juice","Mixed fruit juice","Mixed fruit juice","Female","142","4","6.25",40.89,0,0,"0.00","0.00","127.40","223.42","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82921","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit juices (100% from named source)","Mixed fruit juice","Mixed fruit juice","Mixed fruit juice","Mixed fruit juice","Male","132","4","4.11",23.48,0,0,"0.00","0.00","124.43","135.44","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82922","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Female","142","4","3.80",22.61,0,0,"0.00","0.00","115.50","149.72","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82923","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Male","132","7","8.77",38.83,0,0,"0.00","118.27","156.00","210.20","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82924","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Mixed fruit nectars","Mixed fruit nectars","Mixed fruit nectars","Mixed fruit nectars","Female","142","25","31.92",75.16,0,0,"0.00","173.00","261.65","335.83","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82925","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Mixed fruit nectars","Mixed fruit nectars","Mixed fruit nectars","Mixed fruit nectars","Male","132","23","32.33",82.41,0,0,"0.00","159.00","257.51","374.41","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82926","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Nectar, banana","Nectar, banana","Nectar, banana","Nectar, banana","Male","132","2","2.65",22.11,0,0,"0.00","0.00","0.00","161.05","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82927","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Nectar, orange","Nectar, orange","Nectar, orange","Nectar, orange","Male","132","1","1.00",11.45,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82928","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Fruit nectars (min. 25-50% fruit as defined in EU legislation)","Nectar, peach","Nectar, peach","Nectar, peach","Nectar, peach","Female","142","1","1.22",14.52,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82929","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Fruit and vegetable juices and nectars (including concentrates)","Fruit / vegetable juices and nectars","Mixed fruit and vegetable juices","Mixed fruit and vegetable juices","Mixed fruit and vegetable juices","Mixed fruit and vegetable juices","Mixed fruit and vegetable juices","Female","142","1","0.91",10.9,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82930","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Additional bread products","Additional bread products","Additional bread products","Additional bread products","Additional bread products","Female","142","3","0.90",6.41,0,0,"0.00","0.00","0.00","40.98","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82931","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Additional bread products","Additional bread products","Additional bread products","Additional bread products","Additional bread products","Male","132","4","1.47",9.28,0,0,"0.00","0.00","33.67","40.48","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82932","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Additional bread products","Breadcrumbs","Breadcrumbs","Breadcrumbs","Breadcrumbs","Female","142","2","0.04",0.32,0,0,"0.00","0.00","0.00","2.51","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82933","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Additional bread products","Breadcrumbs","Breadcrumbs","Breadcrumbs","Breadcrumbs","Male","132","1","0.02",0.21,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82934","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Additional bread products","Croutons","Croutons","Croutons","Croutons","Female","142","4","0.09",0.53,0,0,"0.00","0.00","2.27","3.72","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82935","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Crackers and breadsticks","Crackers and breadsticks","Crackers and breadsticks","Crackers and breadsticks","Crackers and breadsticks","Female","142","28","8.20",19.47,0,0,"0.00","42.50","51.15","77.80","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82936","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Crackers and breadsticks","Crackers and breadsticks","Crackers and breadsticks","Crackers and breadsticks","Crackers and breadsticks","Male","132","14","5.00",17.9,0,0,"0.00","42.50","42.50","87.02","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82937","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Crisp bread","Rye crisp bread","Rye crisp bread","Rye crisp bread","Rye crisp bread","Female","142","3","0.27",1.95,0,0,"0.00","0.00","0.00","12.32","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82938","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Extruded, pressed or puffed bread","Puffed cereals textured bread","Puffed rice textured bread","Puffed rice textured bread","Puffed rice textured bread","Female","142","1","0.10",1.13,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82939","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Extruded, pressed or puffed bread","Puffed cereals textured bread","Puffed rice textured bread","Puffed rice textured bread","Puffed rice textured bread","Male","132","2","0.15",1.31,0,0,"0.00","0.00","0.00","9.01","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82940","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Female","142","4","1.15",7.74,0,0,"0.00","0.00","19.87","43.80","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82941","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Bread and rolls with special ingredients added","Male","132","1","0.34",3.92,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82942","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Leavened bread and similar","Leavened bread and similar","Leavened bread and similar","Leavened bread and similar","Female","142","4","1.34",9.75,0,0,"0.00","0.00","17.28","44.35","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82943","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Leavened bread and similar","Leavened bread and similar","Leavened bread and similar","Leavened bread and similar","Male","132","7","3.98",20.38,0,0,"0.00","32.89","66.04","106.59","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82944","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Multigrain bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Multigrain (not only rye-wheat) bread and rolls","Female","142","1","0.23",2.73,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82945","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Multigrain bread and rolls","Multigrain bread and rolls","Multigrain bread and rolls","Multigrain bread and rolls","Female","142","3","0.52",3.78,0,0,"0.00","0.00","0.00","19.49","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82946","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Pretzels","Pretzels","Pretzels","Pretzels","Male","132","1","0.15",1.74,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82947","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Rye only bread and rolls","Rye bread and rolls, refined flour","Rye bread and rolls, refined flour","Rye bread and rolls, refined flour","Male","132","1","0.28",3.22,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82948","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Rye only bread and rolls","Rye bread and rolls, wholemeal","Rye bread and rolls, wholemeal","Rye bread and rolls, wholemeal","Female","142","6","2.01",11.55,0,0,"0.00","0.00","32.10","77.85","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82949","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Rye only bread and rolls","Rye bread and rolls, wholemeal","Rye bread and rolls, wholemeal","Rye bread and rolls, wholemeal","Male","132","10","3.49",13.71,0,0,"0.00","37.66","51.54","70.62","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82950","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Female","142","83","24.17",24.77,0,0,"25.00","63.55","71.37","94.96","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82951","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Sandwich bread (hamburger roll-type)","Male","132","63","23.93",31.91,0,0,"0.00","100.00","102.66","110.35","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82952","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls","Wheat bread and rolls","Wheat bread and rolls","Female","142","4","0.49",3.03,0,0,"0.00","0.00","12.24","21.52","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82953","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls","Wheat bread and rolls","Wheat bread and rolls","Male","132","6","2.20",10.79,0,0,"0.00","0.00","37.62","68.30","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82954","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Female","142","6","1.75",10.41,0,0,"0.00","0.00","19.65","59.88","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82955","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Wheat bread and rolls, brown or wholemeal","Male","132","6","2.44",12.16,0,0,"0.00","0.00","46.50","64.65","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82956","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Female","142","87","28.52",39.04,0,0,"14.93","106.48","130.80","164.60","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82957","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Leavened bread and similar","Wheat bread and rolls","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Wheat bread and rolls, white (refined flour)","Male","132","105","72.46",73.07,0,0,"61.89","221.33","241.75","295.93","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82958","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Rusk","Rusk","Rusk","Rusk","Rusk","Female","142","4","0.44",3.55,0,0,"0.00","0.00","5.02","10.40","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82959","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Rusk","Rusk","Rusk","Rusk","Rusk","Male","132","3","1.56",13.74,0,0,"0.00","0.00","0.00","62.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82960","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Rusk","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Female","142","6","0.30",1.53,0,0,"0.00","0.00","6.00","8.45","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82961","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Rusk","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Rusk, refined flour","Male","132","6","0.39",2.04,0,0,"0.00","0.00","6.75","9.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82962","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Rusk","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Female","142","3","0.17",1.23,0,0,"0.00","0.00","0.00","6.32","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82963","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Rusk","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Rusk, wholemeal","Male","132","1","0.19",2.13,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82964","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Pita bread","Pita bread","Pita bread","Female","142","33","17.10",37.6,0,0,"0.00","90.95","148.38","159.48","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82965","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Pita bread","Pita bread","Pita bread","Male","132","46","34.12",54.22,0,0,"0.00","147.36","175.95","202.15","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82966","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Bread and similar products","Unleavened or flat bread and similar","Traditional unleavened breads","Tortilla","Tortilla","Tortilla","Female","142","2","0.60",5.96,0,0,"0.00","0.00","0.00","31.14","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"82967","Greece",2014,"The EFSA-funded collection of dietary and related data in the general population aged 10-74 years in Greece","Adolescents","Grains and grain-based products","Breakfast cereals","Breakfast cereals, plain","Porridge (in dry form, to be diluted)","Oat porridge","Oat porridge","Oat porridge","Female","142","5","2.23",15.06,0,0,"0.00","0.00","19.05","109.16","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
