Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
Grains and grain-based products,Scones and similar,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Grains and grain-based products,Short pastry dough and similar,0.1154,0.063,0.063,0.063,0.1,0.1154,0.1
Grains and grain-based products,"Short pastry dough and similar, PROCESS Baking",0.077,0.1,0.077,0.1,0.12,0.077,0.12
Grains and grain-based products,Sorghum flour,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Grains and grain-based products,Speculaas,0.15,0.15,0.15,0.15,0.06,0.15,0.06
Grains and grain-based products,Spelt flour,0.079,0.101,0.101,0.101,0.101,0.101,0.101
Grains and grain-based products,"Spelt flour, wholemeal",0.26,0.46,0.46,0.46,0.46,0.46,0.46
Grains and grain-based products,Spelt grain,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Grains and grain-based products,"Spelt grain, PROCESS Baking",0.14,0.14,0.14,0.14,0.14,0.14,0.14
Grains and grain-based products,"Spelt grain, PROCESS Cooking in water",0.14,0.14,0.14,0.14,0.14,0.14,0.14
Grains and grain-based products,"Spelt grain, PROCESS Steaming",0.14,0.14,0.14,0.14,0.14,0.14,0.14
Grains and grain-based products,Spelt rolled grains,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Grains and grain-based products,Spice cakes,0.1102,0.11,0.101,0.11,0.06,0.1102,0.06
Grains and grain-based products,Sponge cake,0.047,0.05,0.072,0.05,0.07,0.047,0.2
Grains and grain-based products,"Sponge cake dough (génoise), PROCESS Baking",0.055,0.05,0.055,0.05,0.07,0.055,0.07
Grains and grain-based products,"Sponge cake dough (génoise), PROCESS Steaming",0.055,0.055,0.055,0.055,0.055,0.055,0.055
Grains and grain-based products,Sponge cake roll,,0.05,0.049,0.15,0.06,0.049,0.1
Grains and grain-based products,"Sticks, salty",,,,,0.26,,0.26
Grains and grain-based products,Sweet almond pastry mass,0.29,0.29,0.29,0.29,0.29,0.29,0.29
Grains and grain-based products,"Sweet almond pastry mass, PROCESS Baking",0.364,0.364,0.364,0.364,0.364,0.364,0.364
Grains and grain-based products,Tortilla,0.1239,,,,,0.1239,0.12
Grains and grain-based products,Tortilla chips,0.09,0.193,,0.193,0.52,0.09,0.09
Grains and grain-based products,"Unleavened doughs, PROCESS Baking",0.063,0.063,0.063,0.063,0.12,0.063,0.12
Grains and grain-based products,Waffles,0.082,0.082,0.086,0.082,0.05,0.086,0.1
Grains and grain-based products,Wheat bran,1.52,1.315,1.315,1.23,1.34,1.52,1.34
Grains and grain-based products,Wheat bran rolled flakes,0.5907,0.69,0.37,0.69,0.69,0.5907,0.37
Grains and grain-based products,"Wheat bread and rolls, brown or wholemeal",0.2027,0.22,0.244,0.22,0.16,,0.17
Grains and grain-based products,"Wheat bread and rolls, white (refined flour)",,0.12,0.37,0.12,0.12,0.12,0.19
Grains and grain-based products,"Wheat bread and rolls, white with maize",,0.18,0.18,0.18,0.18,,0.18
Grains and grain-based products,Wheat flour white,0.2,,0.106,0.106,0.14,0.2,0.15
Grains and grain-based products,"Wheat flour, brown",0.41,0.63,0.63,0.63,0.45,0.41,0.32
Grains and grain-based products,"Wheat flour, durum",0.553,0.106,0.106,0.06,0.14,0.553,0.14
Grains and grain-based products,Wheat germ,1.06,0.4,1.1,0.95,0.9,1.06,0.9
Grains and grain-based products,Wheat germs rolled flakes,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Grains and grain-based products,Wheat groats,0.553,0.392,0.392,0.392,0.34,0.553,0.34
Grains and grain-based products,Wheat rolled grains,0.37,0.37,0.37,0.37,0.37,0.37,0.37
Grains and grain-based products,Wheat semolina,0.2,0.15,0.15,0.15,0.15,0.2,0.15
Grains and grain-based products,"Wheat semolina porridge, INGRED Cow milk, whole",0.0304,0.011,0.011,0.011,0.02,0.0304,0.02
Grains and grain-based products,"Wheat semolina porridge, INGRED Tap water",0.0605,0.012,0.012,0.012,0.012,0.0605,0.012
Grains and grain-based products,"Wheat semolina, PROCESS Cooking in water",0.016,0.016,0.016,0.016,,0.016,
Grains and grain-based products,"Wheat semolina, PROCESS Steaming",0.016,0.016,0.016,0.016,,0.016,
Grains and grain-based products,Wheat starch,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Grains and grain-based products,Wheat wholemeal flour,0.51,0.63,0.63,0.63,0.317,0.51,0.45
Grains and grain-based products,"Wheat, popped",0.56,0.3,0.56,0.3,0.56,0.56,0.56
Grains and grain-based products,Yeast leavened sweet doughs,0.077,0.077,0.077,0.077,0.077,0.077,0.077
Grains and grain-based products,"Yeast leavened sweet doughs, PROCESS Baking",0.077,0.11,0.077,0.11,0.27,0.077,0.27
Human milk,Human milk,0.033,,0.04,,0.04,0.033,
"Legumes, nuts, oilseeds and spices",Allspice fruit,0.55,1,0.55,1,0.55,0.55,0.55
"Legumes, nuts, oilseeds and spices",Almonds sweet,0.78,1.07,0.902,0.92,0.65,0.78,1
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Baking",0.91,0.91,0.91,0.91,1.02,0.91,1.02
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Cooking in water",0.773,0.773,0.773,0.773,0.773,0.773,0.773
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Steaming",0.773,0.773,0.773,0.773,0.773,0.773,0.773
"Legumes, nuts, oilseeds and spices",Anise seed,0.91,0.91,0.91,0.91,0.91,0.91,0.91
"Legumes, nuts, oilseeds and spices",Azuki beans (dry),,0.746,0.746,,1.09,,1.09
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Baking",0.75,0.75,0.75,0.75,0.75,0.75,0.75
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Cooking in water",0.212,0.212,0.212,0.212,0.51,0.212,0.51
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Steaming",0.212,0.212,0.212,0.212,0.51,0.212,0.51
"Legumes, nuts, oilseeds and spices",Beans (dry) and similar-,0.5,0.82,0.82,0.7,0.49,0.5,0.68
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Baking",0.264,0.264,0.264,0.264,0.264,0.264,0.264
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Cooking in water",0.264,0.159,0.264,0.159,0.26,0.264,0.23
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Steaming",0.264,0.159,0.264,0.159,0.26,0.264,0.23
"Legumes, nuts, oilseeds and spices",Beans (fresh seeds without pods) and similar-,0.1,0.1,0.1,0.1,0.11,0.1,0.11
"Legumes, nuts, oilseeds and spices","Beans (fresh seeds without pods) and similar-, PROCESS Cooking in water",0.0745,0.061,0.061,0.061,0.13,0.0745,0.13
"Legumes, nuts, oilseeds and spices","Beans (fresh seeds without pods) and similar-, PROCESS Steaming",0.0745,0.061,0.061,0.061,0.13,0.0745,0.13
"Legumes, nuts, oilseeds and spices",Bitter almonds,0.78,0.902,0.902,0.902,0.65,0.78,0.65
"Legumes, nuts, oilseeds and spices",Borage seeds,0.11,0.11,0.11,0.11,0.11,0.11,0.11
"Legumes, nuts, oilseeds and spices",Borlotti or other common beans (dry),0.47,0.82,0.82,0.7,0.49,0.47,0.01
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Baking",0.264,0.264,0.264,0.264,0.264,0.264,0.264
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Cooking in water",0.287,0.159,0.264,0.2,0.26,0.287,0.02
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Steaming",0.287,0.159,0.264,0.2,0.26,0.287,0.02
"Legumes, nuts, oilseeds and spices",Broad beans (dry),0.07,0.82,0.82,0.82,0.82,0.07,0.82
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Baking",0.264,0.264,0.264,0.264,0.264,0.264,0.264
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Cooking in water",0.264,0.15,0.264,0.15,0.13,0.264,0.13
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Steaming",0.264,0.15,0.264,0.15,0.13,0.264,0.13
"Legumes, nuts, oilseeds and spices",Broad beans (without pods),0.1,0.1,0.1,0.1,0.11,0.1,0.11
"Legumes, nuts, oilseeds and spices","Broad beans (without pods), PROCESS Cooking in water",0.061,0.061,0.061,0.061,0.13,0.061,0.13
"Legumes, nuts, oilseeds and spices","Broad beans (without pods), PROCESS Steaming",0.061,0.061,0.061,0.061,0.13,0.061,0.13
"Legumes, nuts, oilseeds and spices",Canned or jarred chickpea,0.146,0.234,0.203,0.1,0.146,0.146,0.05
"Legumes, nuts, oilseeds and spices",Canned or jarred common beans,0.0095,0.23,0.17,0.2,0.25,0.0095,0.25
"Legumes, nuts, oilseeds and spices",Canned or jarred lentils,0.179,0.12,0.179,0.25,0.12,0.179,0.179
"Legumes, nuts, oilseeds and spices",Canned or jarred peas,0.16,0.11,0.13,0.11,0.17,0.13,0.02
"Legumes, nuts, oilseeds and spices",Capers buds,,0.374,0.144,,0.37,,0.37
"Legumes, nuts, oilseeds and spices",Caraway fruit,1.06,0.867,1.06,0.867,1.06,1.06,1.06
"Legumes, nuts, oilseeds and spices",Cardamom fruit,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"Legumes, nuts, oilseeds and spices",Cashew nuts,2.22,2.06,2.06,2,1.7,2.22,2.11
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Baking",2.17,2.17,2.17,2.17,2.04,2.17,2.04
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Cooking in water",1.479,1.479,1.479,1.479,1.479,1.479,1.479
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Steaming",2.064,2.064,2.064,2.064,2.064,2.064,2.064
"Legumes, nuts, oilseeds and spices",Cassia buds,1.2,1.2,1.2,1.2,1.2,1.2,1.2
"Legumes, nuts, oilseeds and spices",Chestnut puree (castanea vulgaris),0.144,0.151,0.144,0.151,0.151,0.144,0.144
"Legumes, nuts, oilseeds and spices",Chestnuts,1.4,0.23,0.23,0.4,0.23,1.4,0.23
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Baking",0.507,0.507,0.507,0.507,0.507,0.507,0.507
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Cooking in water",0.169,0.169,0.169,0.169,0.169,0.169,0.169
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Steaming",0.169,0.169,0.169,0.169,0.169,0.169,0.169
"Legumes, nuts, oilseeds and spices",Chickpea flour,0.448,0.448,0.448,,0.62,0.448,0.62
"Legumes, nuts, oilseeds and spices",Chickpeas (dry),0.76,0.81,0.81,1,0.76,0.76,0.95
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Cooking in water",0.28,0.263,0.262,0.3,0.28,0.28,0.28
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Steaming",0.28,0.263,0.262,0.3,0.28,0.28,0.28
"Legumes, nuts, oilseeds and spices",Cinnamon bark and similar-,0.339,0.23,0.46,,0.46,0.339,0.46
"Legumes, nuts, oilseeds and spices",Cloves buds,0.49,0.49,0.49,0.49,0.49,0.49,0.49
"Legumes, nuts, oilseeds and spices",Coconut milk (cocos nucifera) liquid,0.233,0.2,0.4,0.2,0.22,,0.04
"Legumes, nuts, oilseeds and spices",Coconuts,0.32,0.378,,0.32,0.44,0.32,0.32
"Legumes, nuts, oilseeds and spices","Coconuts, PROCESS Drying (dehydration)",0.5,0.673,0.795,0.673,0.55,0.5,0.55
"Legumes, nuts, oilseeds and spices",Coriander seed,0.97,0.975,0.97,0.975,0.97,0.97,0.97
"Legumes, nuts, oilseeds and spices",Cumin seed,1.29,0.867,1.29,,1.29,1.29,1.29
"Legumes, nuts, oilseeds and spices",Dill seed,0.78,0.78,0.78,0.78,0.78,0.78,0.78
"Legumes, nuts, oilseeds and spices",Fennel seed,1.07,1.07,1.07,,1.07,1.07,1.07
"Legumes, nuts, oilseeds and spices",Fenugreek seed,1,1,1,1,1.8,1,1.8
"Legumes, nuts, oilseeds and spices",Garden peas (dry),0.69,0.74,0.74,0.74,0.17,0.69,0.17
"Legumes, nuts, oilseeds and spices","Garden peas (dry), PROCESS Cooking in water",,0.174,0.293,0.174,0.07,,0.06
"Legumes, nuts, oilseeds and spices","Garden peas (dry), PROCESS Steaming",,0.174,0.293,0.174,0.07,,0.06
"Legumes, nuts, oilseeds and spices",Ginger roots,,0.48,0.15,0.48,0.23,,0.07
"Legumes, nuts, oilseeds and spices",Hazelnuts,1.4,1.57,1.6,1.3,1.23,1.4,1.23
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Baking",1.614,1.614,1.614,1.614,1.614,1.614,1.614
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Cooking in water",1.138,1.138,1.138,1.138,1.138,1.138,1.138
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Steaming",1.138,1.138,1.138,1.138,1.138,1.138,1.138
"Legumes, nuts, oilseeds and spices",Juniper berry,1.06,1.06,1.06,1.06,1.06,1.06,1.06
"Legumes, nuts, oilseeds and spices",Kidney bean (dry seeds),0.68,,0.746,0.7,0.68,0.746,0.68
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Baking",0.75,0.75,0.75,0.75,0.75,0.75,0.75
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Cooking in water",0.212,,0.212,0.2,0.23,0.212,0.23
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Steaming",0.23,,0.212,0.2,0.23,0.212,0.23
"Legumes, nuts, oilseeds and spices",Lentils (dry),1.02,0.715,0.715,1,1.02,1.02,1.02
"Legumes, nuts, oilseeds and spices","Lentils (dry), PROCESS Cooking in water",0.223,0.244,0.223,0.3,0.41,0.223,0.33
"Legumes, nuts, oilseeds and spices","Lentils (dry), PROCESS Steaming",0.223,0.244,0.223,0.3,0.41,0.223,0.33
"Legumes, nuts, oilseeds and spices",Lentils (without pods),,0.715,0.715,1,,,0.715
"Legumes, nuts, oilseeds and spices","Lentils (without pods), PROCESS Cooking in water",0.33,0.223,0.223,0.3,0.223,0.223,0.223
"Legumes, nuts, oilseeds and spices","Lentils (without pods), PROCESS Steaming",0.223,0.223,0.223,0.3,0.223,0.223,0.223
"Legumes, nuts, oilseeds and spices",Lima beans (without pods),0.2,0.2,0.2,0.2,0.74,0.2,0.74
"Legumes, nuts, oilseeds and spices","Lima beans (without pods), PROCESS Cooking in water",0.216,0.216,0.216,0.216,0.16,0.216,0.16
"Legumes, nuts, oilseeds and spices","Lima beans (without pods), PROCESS Steaming",0.216,0.216,0.216,0.216,0.16,0.216,0.16
"Legumes, nuts, oilseeds and spices",Linseeds,1.22,1.2,1.2,1.2,1.2,1.22,1.2
"Legumes, nuts, oilseeds and spices",Liquorice roots,0.226,0.2,0.2,0.2,0.226,0.226,0.2
"Legumes, nuts, oilseeds and spices",Macadamias,,0.756,0.363,1,0.57,,0.43
"Legumes, nuts, oilseeds and spices",Mace aril,2.5,2.5,2.5,2.5,2.47,2.5,2.47
"Legumes, nuts, oilseeds and spices",Mung beans (dry),0.941,0.27,0.27,,0.941,0.941,0.47
"Legumes, nuts, oilseeds and spices","Mung beans (dry), PROCESS Cooking in water",0.178,0.178,0.178,0.178,0.19,0.178,0.19
"Legumes, nuts, oilseeds and spices","Mung beans (dry), PROCESS Steaming",0.178,0.178,0.178,0.178,0.19,0.178,0.19
"Legumes, nuts, oilseeds and spices",Mustard seeds and similar-,0.41,0.41,0.41,0.41,0.41,0.41,0.41
"Legumes, nuts, oilseeds and spices",Navy beans (dry seeds),0.635,0.635,0.635,0.635,0.61,0.635,0.61
"Legumes, nuts, oilseeds and spices","Navy beans (dry seeds), PROCESS Cooking in water",0.205,0.159,0.205,0.159,0.14,0.205,0.14
"Legumes, nuts, oilseeds and spices","Navy beans (dry seeds), PROCESS Steaming",0.205,0.159,0.205,0.159,0.14,0.205,0.14
"Legumes, nuts, oilseeds and spices",Nutmeg seed,1.03,1.03,1.03,,1.03,1.03,1.03
"Legumes, nuts, oilseeds and spices","Olives, processed",0.053,0.135,0.135,0.135,0.23,0.053,0.23
"Legumes, nuts, oilseeds and spices",Paprika powder,0.61,0.61,0.61,,0.61,0.61,0.61
"Legumes, nuts, oilseeds and spices",Peanut butter,0.23,0.586,0.7,0.586,0.68,0.23,0.7
"Legumes, nuts, oilseeds and spices",Peanuts,0.86,1.14,0.767,1.14,0.86,0.86,1.02
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Baking",0.701,0.675,0.701,1,0.61,0.701,0.64
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Cooking in water",0.546,0.546,0.546,0.546,0.546,0.546,0.546
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Steaming",0.546,0.546,0.546,0.546,0.546,0.546,0.546
"Legumes, nuts, oilseeds and spices",Peas (without pods) and similar-,0.11,0.246,0.246,0.246,0.11,0.11,0.05
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Baking",0.266,0.266,0.266,0.266,0.266,0.266,0.266
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Cooking in water",0.274,0.13,0.274,0.13,0.03,0.274,0.03
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Steaming",0.27,0.13,0.27,0.13,0.03,0.27,0.03
"Legumes, nuts, oilseeds and spices",Pecans,,1.2,1.78,1,1.07,1.2,1.07
"Legumes, nuts, oilseeds and spices","Peppercorn (black, green and white) and similar-",1.13,1.13,1.13,1.13,1.13,1.13,1.13
"Legumes, nuts, oilseeds and spices","Peppers, dried",0.8,0.8,0.8,0.8,0.8,0.8,0.8
"Legumes, nuts, oilseeds and spices",Pine nut kernels and similar-,1.32,1.18,1.03,1.18,1.03,1.32,1.32
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Baking",1.031,1.031,1.031,1.031,1.03,1.031,1.03
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Cooking in water",1.044,1.044,1.044,1.044,1.044,1.044,1.044
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Steaming",1.044,1.044,1.044,1.044,1.044,1.044,1.044
"Legumes, nuts, oilseeds and spices",Pistachios,,1.18,1.18,0.75,1.3,,1.18
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Baking",1.02,1.21,1.02,1.21,1,1.02,0.83
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Cooking in water",0.842,0.842,0.842,0.842,0.842,0.842,0.842
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Steaming",0.842,0.842,0.842,0.842,0.842,0.842,0.842
"Legumes, nuts, oilseeds and spices",Poppy seeds,1,1,1,1,1.68,1,1.63
"Legumes, nuts, oilseeds and spices","Poppy seeds, PROCESS Baking",1.68,1.68,1.68,1.68,1.68,1.68,1.68
"Legumes, nuts, oilseeds and spices",Pumpkin seeds,0.833,0.833,0.833,0.833,1.57,0.833,1.57
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Baking",0.834,0.834,0.834,0.834,0.25,0.834,0.25
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Cooking in water",0.592,0.592,0.592,0.592,0.592,0.592,0.592
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Steaming",0.592,0.592,0.592,0.592,0.592,0.592,0.592
"Legumes, nuts, oilseeds and spices",Saffron,0.33,0.33,0.33,,0.33,0.33,0.33
"Legumes, nuts, oilseeds and spices",Sesame paste (tahini) (sesamus indicum),,1.68,1.68,1.68,1.5,,1.48
"Legumes, nuts, oilseeds and spices",Sesame seeds,,2.41,1.46,2.41,1.46,,1.46
"Legumes, nuts, oilseeds and spices","Sesame seeds, PROCESS Baking",1.327,1.327,1.327,1.327,1.327,1.327,1.327
"Legumes, nuts, oilseeds and spices",Soya proteins,2.92,1.6,1.6,1.6,2.92,2.92,2.92
"Legumes, nuts, oilseeds and spices",Sunflower seeds,2.27,1.75,1.89,,2.27,2.27,2.27
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Baking",1.719,1.719,1.719,1.719,2.35,1.719,2.35
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Cooking in water",1.37,1.37,1.37,1.37,1.37,1.37,1.37
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Steaming",1.37,1.37,1.37,1.37,1.37,1.37,1.37
"Legumes, nuts, oilseeds and spices",Table olives and similar-,0.137,0.23,0.23,0.23,0.137,0.137,0.23
"Legumes, nuts, oilseeds and spices",Table olives ready for consumption,0.23,0.15,0.27,0.15,0.23,,0.23
"Legumes, nuts, oilseeds and spices",Turmeric roots,0.2,0.2,0.2,0.2,1,0.2,1
"Legumes, nuts, oilseeds and spices",Vanilla,0.46,0.46,0.46,0.46,0.46,0.46,0.46
"Legumes, nuts, oilseeds and spices",Walnuts,1.4,1.16,1.34,1.5,1.1,1.4,1.34
Meat and meat products,Bacon,0.07,0.05,0.05,0.05,0.06,0.07,0.06
Meat and meat products,"Bacon, PROCESS Baking",0.054,0.054,0.054,0.054,0.05,0.054,0.05
Meat and meat products,"Bacon, PROCESS Cooking in water",0.068,,0.068,,,0.068,0.068
Meat and meat products,"Bacon, PROCESS Frying",0.0959,,0.17,,0.17,0.0959,0.07
Meat and meat products,"Bacon, PROCESS Steaming",0.068,,0.068,,,0.068,0.068
Meat and meat products,Beef kidney,0.433,0.433,0.433,0.81,0.48,0.433,0.48
Meat and meat products,"Beef kidney, PROCESS Baking",0.385,0.486,0.415,0.486,0.385,0.385,0.415
Meat and meat products,"Beef kidney, PROCESS Cooking in water",0.7299,0.486,0.63,0.486,0.63,0.7299,0.63
Meat and meat products,"Beef kidney, PROCESS Frying",0.5852,,,,0.5852,,
Meat and meat products,"Beef kidney, PROCESS Steaming",0.7299,0.564,0.63,0.564,0.63,0.7299,0.63
Meat and meat products,Beef liver,7.47,3.195,3.195,3.7,8.24,7.47,
Meat and meat products,"Beef liver, PROCESS Baking",2.35,3.334,3.334,3.334,2.35,2.35,3.334
Meat and meat products,"Beef liver, PROCESS Cooking in water",3.368,3.368,3.368,3.368,2.3,3.368,2.3
Meat and meat products,"Beef liver, PROCESS Frying",3.36,3.36,3.36,3.36,2.3,3.36,2.3
Meat and meat products,"Beef liver, PROCESS Steaming",3.368,3.368,3.368,3.368,2.3,3.368,2.3
Meat and meat products,"Beerwurst, PROCESS Baking",0.081,0.081,0.081,0.081,0.081,0.081,0.081
Meat and meat products,"Beerwurst, PROCESS Cooking in water",0.081,0.081,0.081,0.081,0.081,0.081,0.081
Meat and meat products,"Beerwurst, PROCESS Steaming",0.081,0.081,0.081,0.081,0.081,0.081,0.081
Meat and meat products,Blood-type sausage,0.2348,0.1,0.08,0.1,0.11,0.2348,0.11
Meat and meat products,"Blood-type sausage, QUAL Low fat (naturally or reduced)",0.065,0.065,0.065,0.065,0.065,0.065,0.065
Meat and meat products,"Bockwurst, PROCESS Baking",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,"Bockwurst, PROCESS Cooking in water",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,"Bockwurst, PROCESS Steaming",0.08,0.08,0.08,0.08,0.08,0.08,0.08
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Baking",0.134,0.134,0.134,0.134,0.134,0.134,0.134
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",0.134,0.134,0.134,0.134,0.134,0.134,0.134
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Steaming",0.134,0.134,0.134,0.134,0.134,0.134,0.134
Meat and meat products,"Bologna-type sausage, PROCESS Baking",0,0,0,0,0,0,0
Meat and meat products,"Bologna-type sausage, PROCESS Cooking in water",0.1179,,,,0.06,0.1179,0.32
Meat and meat products,"Bologna-type sausage, PROCESS Steaming",0.1179,,,,0.06,0.1179,0.32
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",0.06,0.06,0.06,0.06,0.06,0.06,0.06
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",0.06,0.06,0.06,0.06,0.06,0.06,0.06
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Cooking in water",0.1101,0.1101,0.1101,0.1101,0.1101,0.1101,0.1101
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Steaming",0.1101,0.1101,0.1101,0.1101,0.1101,0.1101,0.1101
Meat and meat products,Bovine and pig fresh meat,0.07,0.096,0.096,0.096,0.06,0.07,0.06
Meat and meat products,"Bovine and pig fresh meat, PROCESS Baking",0.095,0.095,0.095,0.095,0.095,0.095,0.095
Meat and meat products,"Bovine and pig fresh meat, PROCESS Cooking in water",0.114,0.114,0.114,0.114,0.114,0.114,0.114
Meat and meat products,"Bovine and pig fresh meat, PROCESS Frying",0.122,0.122,0.122,0.122,0.15,0.122,0.15
Meat and meat products,"Bovine and pig fresh meat, PROCESS Steaming",0.114,0.114,0.114,0.114,0.114,0.114,0.114
Meat and meat products,"Bovine and pig fresh meat, QUAL Half fat or medium fat, PROCESS Frying",0.0928,0.0928,0.0928,0.0928,0.0928,0.0928,0.0928
Meat and meat products,Bovine fresh meat,0.09,0.09,0.074,0.06,0.07,0.074,0.03
Meat and meat products,"Bovine fresh meat, PROCESS Baking",,0.1,0.086,0.1,0.1,,0.086
Meat and meat products,"Bovine fresh meat, PROCESS Cooking in water",,,0.106,,0.106,,0.106
Meat and meat products,"Bovine fresh meat, PROCESS Frying",0.106,0.11,0.11,0.11,0.1,0.106,0.1
Meat and meat products,"Bovine fresh meat, PROCESS Steaming",,0.106,0.106,0.106,0.106,,0.106
Meat and meat products,Bovine heart,0.31,0.3,0.3,0.3,0.31,0.31,0.37
Meat and meat products,"Bovine heart, PROCESS Baking",0.287,0.559,0.287,0.559,0.559,0.287,0.287
Meat and meat products,"Bovine heart, PROCESS Cooking in water",0.287,0.559,0.287,0.559,0.78,0.287,0.78
Meat and meat products,"Bovine heart, PROCESS Frying",0.287,0.287,0.287,0.287,0.287,0.287,0.287
Meat and meat products,"Bovine heart, PROCESS Steaming",0.287,0.559,0.287,0.559,0.78,0.287,0.78
Meat and meat products,Bovine marrowbone,0.02,0.02,0.02,0.29,0.02,0.02,0.02
Meat and meat products,"Bovine meat, dried",,0.219,0.219,0.219,0.219,,0.219
Meat and meat products,"Bovine meat, dried, PROCESS Cooking in water",0.02,0.02,0.02,0.02,0.02,0.02,0.02
Meat and meat products,"Bovine meat, dried, PROCESS Steaming",0.02,0.02,0.02,0.02,0.02,0.02,0.02
Meat and meat products,Bovine stomach,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Meat and meat products,"Bovine stomach, PROCESS Baking",0.087,0.087,0.087,0.087,0.087,0.087,0.087
Meat and meat products,"Bovine stomach, PROCESS Cooking in water",0.087,0.087,0.087,0.087,0.087,0.087,0.087
Meat and meat products,"Bovine stomach, PROCESS Frying",0.087,0.087,0.087,0.087,0.087,0.087,0.087
Meat and meat products,"Bovine stomach, PROCESS Steaming",0.087,0.087,0.087,0.087,0.087,0.087,0.087
Meat and meat products,Bovine tail,0.088,0.088,0.088,0.088,0.2,0.088,0.2
Meat and meat products,"Bovine tail, PROCESS Cooking in water",0.099,0.099,0.099,0.099,0.27,0.099,0.27
Meat and meat products,"Bovine tail, PROCESS Frying",0.109,0.109,0.109,0.109,0.109,0.109,0.109
