Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
Grains and grain-based products,"Wheat, popped",113.9,180,350,180,350,113.9,350
Grains and grain-based products,Yeast leavened sweet doughs,75,75,75,75,75,75,75
Grains and grain-based products,"Yeast leavened sweet doughs, PROCESS Baking",75,80.6,75,80.6,116,75,116
Human milk,Human milk,10,,15,,15,10,
"Legumes, nuts, oilseeds and spices",Allspice fruit,110,63,110,63,110,110,110
"Legumes, nuts, oilseeds and spices",Almonds sweet,491,508,347,550,625,491,550
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Baking",520,350,350,350,560,520,560
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Cooking in water",332,332,332,332,332,332,332
"Legumes, nuts, oilseeds and spices","Almonds sweet, PROCESS Steaming",332,332,332,332,332,332,332
"Legumes, nuts, oilseeds and spices",Anise seed,440,440,440,440,440,440,440
"Legumes, nuts, oilseeds and spices",Azuki beans (dry),422.5,450,450,380,380,422.5,380
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Baking",452,452,452,452,452,452,452
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Cooking in water",165,165,165,165,180,165,180
"Legumes, nuts, oilseeds and spices","Azuki beans (dry), PROCESS Steaming",165,165,165,165,180,165,180
"Legumes, nuts, oilseeds and spices",Beans (dry) and similar-,477,421,421,450,400,477,410
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Baking",175,175,175,175,175,175,175
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Cooking in water",175,100,175,100,170,175,130
"Legumes, nuts, oilseeds and spices","Beans (dry) and similar-, PROCESS Steaming",175,100,175,100,170,175,130
"Legumes, nuts, oilseeds and spices",Beans (fresh seeds without pods) and similar-,95,95,95,180,130,95,130
"Legumes, nuts, oilseeds and spices","Beans (fresh seeds without pods) and similar-, PROCESS Cooking in water",42.6,57,57,57,100,42.6,100
"Legumes, nuts, oilseeds and spices","Beans (fresh seeds without pods) and similar-, PROCESS Steaming",42.6,57,57,57,100,42.6,100
"Legumes, nuts, oilseeds and spices",Bitter almonds,490,347,347,347,625,490,625
"Legumes, nuts, oilseeds and spices",Borage seeds,53,53,53,53,53,53,53
"Legumes, nuts, oilseeds and spices",Borlotti or other common beans (dry),425,421,421,464,400,425,
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Baking",175,175,175,175,175,175,175
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Cooking in water",113,100,175,127,170,154.8,42
"Legumes, nuts, oilseeds and spices","Borlotti or other common beans (dry), PROCESS Steaming",113,100,175,127,170,154.8,42
"Legumes, nuts, oilseeds and spices",Broad beans (dry),40,421,421,421,590,40,590
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Baking",175,175,175,175,175,175,175
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Cooking in water",175,99.3,175,99.3,100,175,100
"Legumes, nuts, oilseeds and spices","Broad beans (dry), PROCESS Steaming",175,99.3,175,99.3,100,175,100
"Legumes, nuts, oilseeds and spices",Broad beans (without pods),95,95,95,93,100,95,130
"Legumes, nuts, oilseeds and spices","Broad beans (without pods), PROCESS Cooking in water",57,57,57,57,100,57,100
"Legumes, nuts, oilseeds and spices","Broad beans (without pods), PROCESS Steaming",57,57,57,57,100,57,100
"Legumes, nuts, oilseeds and spices",Canned or jarred chickpea,560,55,54,72,560,560,81
"Legumes, nuts, oilseeds and spices",Canned or jarred common beans,191,91,103,102,100,191,130
"Legumes, nuts, oilseeds and spices",Canned or jarred lentils,103,52,103,77,52,103,103
"Legumes, nuts, oilseeds and spices",Canned or jarred peas,23,42.1,62,95,100,62,81
"Legumes, nuts, oilseeds and spices",Capers buds,,15,,20,10,,10
"Legumes, nuts, oilseeds and spices",Caraway fruit,568,499,510,499,510,510,510
"Legumes, nuts, oilseeds and spices",Cardamom fruit,170,170,170,170,170,170,170
"Legumes, nuts, oilseeds and spices",Cashew nuts,490,500,500,490,607,490,560
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Baking",490,428,426,428,510,490,510
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Cooking in water",462,462,462,462,462,462,462
"Legumes, nuts, oilseeds and spices","Cashew nuts, PROCESS Steaming",501,501,501,501,501,501,501
"Legumes, nuts, oilseeds and spices",Cassia buds,100,100,100,100,100,100,100
"Legumes, nuts, oilseeds and spices",Chestnut puree (castanea vulgaris),52,40,52,40,40,52,52
"Legumes, nuts, oilseeds and spices",Chestnuts,310,87,87,81,90,310,74
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Baking",107,107,107,107,107,107,107
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Cooking in water",82,74,82,74,74,82,82
"Legumes, nuts, oilseeds and spices","Chestnuts, PROCESS Steaming",82,82,82,82,82,82,82
"Legumes, nuts, oilseeds and spices",Chickpea flour,332,332,332,299,340,332,340
"Legumes, nuts, oilseeds and spices",Chickpeas (dry),300,407,407,415,300,300,310
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Cooking in water",168,168,169,148,83,103.4,83
"Legumes, nuts, oilseeds and spices","Chickpeas (dry), PROCESS Steaming",168,168,169,148,83,168,83
"Legumes, nuts, oilseeds and spices",Cinnamon bark and similar-,64,61,61,61,60,64,61
"Legumes, nuts, oilseeds and spices",Cloves buds,110,110,110,110,110,110,110
"Legumes, nuts, oilseeds and spices",Coconut milk (cocos nucifera) liquid,96,96,33,96,96,,30
"Legumes, nuts, oilseeds and spices",Coconuts,113,115,94,95,90,113,94
"Legumes, nuts, oilseeds and spices","Coconuts, PROCESS Drying (dehydration)",150,196,194,160,160,205,160
"Legumes, nuts, oilseeds and spices",Coriander seed,409,409,400,409,409,409,400
"Legumes, nuts, oilseeds and spices",Cumin seed,510,499,510,499,499,510,510
"Legumes, nuts, oilseeds and spices",Dill seed,280,280,280,280,280,280,280
"Legumes, nuts, oilseeds and spices",Fennel seed,487,487,487,510,487,487,510
"Legumes, nuts, oilseeds and spices",Fenugreek seed,296,296,296,296,340,296,340
"Legumes, nuts, oilseeds and spices",Garden peas (dry),380,375,375,320,400,380,300
"Legumes, nuts, oilseeds and spices","Garden peas (dry), PROCESS Cooking in water",,99,191,99,160,,110
"Legumes, nuts, oilseeds and spices","Garden peas (dry), PROCESS Steaming",,99,191,99,160,,110
"Legumes, nuts, oilseeds and spices",Ginger roots,,148,27,148,36,,27
"Legumes, nuts, oilseeds and spices",Hazelnuts,310,425,288,322,300,310,300
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Baking",310,290,290,290,290,310,290
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Cooking in water",263,263,263,263,263,263,263
"Legumes, nuts, oilseeds and spices","Hazelnuts, PROCESS Steaming",263,263,263,263,263,263,263
"Legumes, nuts, oilseeds and spices",Juniper berry,510,510,510,510,510,510,510
"Legumes, nuts, oilseeds and spices",Kidney bean (dry seeds),410,,450,460,410,450,410
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Baking",452,452,452,452,452,452,452
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Cooking in water",104.3,,165,143,130,104.3,130
"Legumes, nuts, oilseeds and spices","Kidney bean (dry seeds), PROCESS Steaming",130,,165,143,130,165,130
"Legumes, nuts, oilseeds and spices",Lentils (dry),350,411,411,376,400,173,350
"Legumes, nuts, oilseeds and spices","Lentils (dry), PROCESS Cooking in water",156,164,130,146,160,156,130
"Legumes, nuts, oilseeds and spices","Lentils (dry), PROCESS Steaming",156,164,130,146,160,156,130
"Legumes, nuts, oilseeds and spices",Lentils (without pods),,411,411,376,,,411
"Legumes, nuts, oilseeds and spices","Lentils (without pods), PROCESS Cooking in water",130,130,130,146,130,130,130
"Legumes, nuts, oilseeds and spices","Lentils (without pods), PROCESS Steaming",130,130,130,146,130,130,130
"Legumes, nuts, oilseeds and spices",Lima beans (without pods),53,53,53,53,320,53,320
"Legumes, nuts, oilseeds and spices","Lima beans (without pods), PROCESS Cooking in water",55,55,55,55,87,55,87
"Legumes, nuts, oilseeds and spices","Lima beans (without pods), PROCESS Steaming",55,55,55,55,87,55,87
"Legumes, nuts, oilseeds and spices",Linseeds,642,533,533,533,660,660,660
"Legumes, nuts, oilseeds and spices",Liquorice roots,34,268,268,268,34,34,268
"Legumes, nuts, oilseeds and spices",Macadamias,,188,201,198,198,,200
"Legumes, nuts, oilseeds and spices",Mace aril,110,110,110,110,213,110,110
"Legumes, nuts, oilseeds and spices",Mung beans (dry),395,365,365,360,395,395,360
"Legumes, nuts, oilseeds and spices","Mung beans (dry), PROCESS Cooking in water",99,240,240,240,81,99,81
"Legumes, nuts, oilseeds and spices","Mung beans (dry), PROCESS Steaming",99,240,240,240,81,99,81
"Legumes, nuts, oilseeds and spices",Mustard seeds and similar-,840,840,840,840,840,840,840
"Legumes, nuts, oilseeds and spices",Navy beans (dry seeds),426,426,426,426,310,426,310
"Legumes, nuts, oilseeds and spices","Navy beans (dry seeds), PROCESS Cooking in water",177,100,177,100,120,177,120
"Legumes, nuts, oilseeds and spices","Navy beans (dry seeds), PROCESS Steaming",177,100,177,100,120,177,120
"Legumes, nuts, oilseeds and spices",Nutmeg seed,213,210,210,210,213,213,210
"Legumes, nuts, oilseeds and spices","Olives, processed",20.7,13,13,13,17,20.7,17
"Legumes, nuts, oilseeds and spices",Paprika powder,350,350,350,345,345,350,350
"Legumes, nuts, oilseeds and spices",Peanut butter,375,344,393,344,331,375,330
"Legumes, nuts, oilseeds and spices",Peanuts,330,376,340,376,409,330,430
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Baking",458,410,458,283,456,458,420
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Cooking in water",312,312,312,312,312,312,312
"Legumes, nuts, oilseeds and spices","Peanuts, PROCESS Steaming",312,312,312,312,312,312,312
"Legumes, nuts, oilseeds and spices",Peas (without pods) and similar-,90,118,118,97,80,90,130
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Baking",127,127,127,127,127,127,127
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Cooking in water",67,100,91,100,80,67,130
"Legumes, nuts, oilseeds and spices","Peas (without pods) and similar-, PROCESS Steaming",123,100,123,100,80,123,130
"Legumes, nuts, oilseeds and spices",Pecans,,277,675,300,310,290,310
"Legumes, nuts, oilseeds and spices","Peppercorn (black, green and white) and similar-",173,172,170,170,173,173,170
"Legumes, nuts, oilseeds and spices","Peppers, dried",293,293,293,18,293,293,293
"Legumes, nuts, oilseeds and spices",Pine nut kernels and similar-,575,575,510,466,508,575,650
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Baking",511,511,511,511,508,511,508
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Cooking in water",517,517,517,517,517,517,517
"Legumes, nuts, oilseeds and spices","Pine nut kernels and similar-, PROCESS Steaming",517,517,517,517,517,517,517
"Legumes, nuts, oilseeds and spices",Pistachios,,500,500,500,490,,500
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Baking",500,420,448,420,598,500,420
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Cooking in water",459,459,459,459,459,459,459
"Legumes, nuts, oilseeds and spices","Pistachios, PROCESS Steaming",459,459,459,459,459,459,459
"Legumes, nuts, oilseeds and spices",Poppy seeds,849,854,854,854,932,849,840
"Legumes, nuts, oilseeds and spices","Poppy seeds, PROCESS Baking",932,932,932,932,932,932,932
"Legumes, nuts, oilseeds and spices",Pumpkin seeds,516,516,516,516,850,516,850
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Baking",1170,516,516,516,1124,1170,1124
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Cooking in water",471,471,471,471,471,471,471
"Legumes, nuts, oilseeds and spices","Pumpkin seeds, PROCESS Steaming",471,471,471,471,471,471,471
"Legumes, nuts, oilseeds and spices",Saffron,250,250,250,250,250,250,250
"Legumes, nuts, oilseeds and spices",Sesame paste (tahini) (sesamus indicum),,752,752,752,564,,730
"Legumes, nuts, oilseeds and spices",Sesame seeds,715,604,607,604,778,715,720
"Legumes, nuts, oilseeds and spices","Sesame seeds, PROCESS Baking",780,552,552,552,552,780,552
"Legumes, nuts, oilseeds and spices",Soya proteins,600,553,553,600,600,600,600
"Legumes, nuts, oilseeds and spices",Sunflower seeds,700,622,688,640,640,700,640
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Baking",700,626,626,626,660,700,660
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Cooking in water",641,641,641,641,641,641,641
"Legumes, nuts, oilseeds and spices","Sunflower seeds, PROCESS Steaming",641,641,641,641,641,641,641
"Legumes, nuts, oilseeds and spices",Table olives and similar-,12,17,17,14,12,12,17
"Legumes, nuts, oilseeds and spices",Table olives ready for consumption,17,10,17,18,17,,17
"Legumes, nuts, oilseeds and spices",Turmeric roots,268,268,268,268,290,268,290
"Legumes, nuts, oilseeds and spices",Vanilla,61,61,61,61,61,61,61
"Legumes, nuts, oilseeds and spices",Walnuts,310,362,320,380,521,315,380
Meat and meat products,Bacon,110,157,157,157,150,110,150
Meat and meat products,"Bacon, PROCESS Baking",90,162,162,162,180,90,180
Meat and meat products,"Bacon, PROCESS Cooking in water",214,240,214,240,240,214,214
Meat and meat products,"Bacon, PROCESS Frying",150.7,240,96,240,96,150.7,210
Meat and meat products,"Bacon, PROCESS Steaming",214,240,214,240,240,214,214
Meat and meat products,Beef kidney,270,270,270,220,240,270,240
Meat and meat products,"Beef kidney, PROCESS Baking",245,347,259,347,245,245,259
Meat and meat products,"Beef kidney, PROCESS Cooking in water",372,347,290,347,290,372,290
Meat and meat products,"Beef kidney, PROCESS Frying",298.5,,,,298.5,,
Meat and meat products,"Beef kidney, PROCESS Steaming",372,304,290,304,290,372,290
Meat and meat products,Beef liver,390,351,351,350,396,390,320
Meat and meat products,"Beef liver, PROCESS Baking",330,328,328,328,330,330,328
Meat and meat products,"Beef liver, PROCESS Cooking in water",311,311,311,311,225,311,225
Meat and meat products,"Beef liver, PROCESS Frying",380,380,380,380,482,380,380
Meat and meat products,"Beef liver, PROCESS Steaming",311,311,311,311,225,311,225
Meat and meat products,"Beerwurst, PROCESS Baking",123,123,123,123,123,123,123
Meat and meat products,"Beerwurst, PROCESS Cooking in water",123,123,123,123,123,123,123
Meat and meat products,"Beerwurst, PROCESS Steaming",123,123,123,123,123,123,123
Meat and meat products,Blood-type sausage,187,27.2,70,27.2,22,123,80
Meat and meat products,"Blood-type sausage, QUAL Low fat (naturally or reduced)",119,119,119,119,119,119,119
Meat and meat products,"Bockwurst, PROCESS Baking",69,69,69,69,69,69,69
Meat and meat products,"Bockwurst, PROCESS Cooking in water",69,69,69,69,69,69,69
Meat and meat products,"Bockwurst, PROCESS Steaming",69,69,69,69,69,69,69
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Baking",176,176,176,176,176,176,176
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",176,176,176,176,176,176,176
Meat and meat products,"Bockwurst, QUAL Low fat (naturally or reduced), PROCESS Steaming",176,176,176,176,176,176,176
Meat and meat products,"Bologna-type sausage, PROCESS Baking",146,146,146,146,146,146,146
Meat and meat products,"Bologna-type sausage, PROCESS Cooking in water",231.6,186,186,186,286,231.6,130
Meat and meat products,"Bologna-type sausage, PROCESS Steaming",231.6,186,186,186,286,231.6,130
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",150,150,150,150,150,150,150
Meat and meat products,"Bologna-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",150,150,150,150,150,150,150
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Cooking in water",247.5,247.5,247.5,247.5,247.5,247.5,247.5
Meat and meat products,"Bologna-type sausage, QUAL Low sodium / reduced salt, PROCESS Steaming",247.5,247.5,247.5,247.5,247.5,247.5,247.5
Meat and meat products,Bovine and pig fresh meat,130,178,178,178,169,130,169
Meat and meat products,"Bovine and pig fresh meat, PROCESS Baking",173,173,173,173,173,173,173
Meat and meat products,"Bovine and pig fresh meat, PROCESS Cooking in water",200,200,200,200,200,200,200
Meat and meat products,"Bovine and pig fresh meat, PROCESS Frying",216,216,216,216,298,216,298
Meat and meat products,"Bovine and pig fresh meat, PROCESS Steaming",200,200,200,200,200,200,200
Meat and meat products,"Bovine and pig fresh meat, QUAL Half fat or medium fat, PROCESS Frying",170.5,170.5,170.5,170.5,170.5,170.5,170.5
Meat and meat products,Bovine fresh meat,172,198,160,190,171,160,200
Meat and meat products,"Bovine fresh meat, PROCESS Baking",,230,182,230,130,,220
Meat and meat products,"Bovine fresh meat, PROCESS Cooking in water",,240,218,240,200,,200
Meat and meat products,"Bovine fresh meat, PROCESS Frying",244.5,189,189,189,218,244.5,240
Meat and meat products,"Bovine fresh meat, PROCESS Steaming",,218,218,218,200,,200
Meat and meat products,Bovine heart,214,165,165,203,214,214,210
Meat and meat products,"Bovine heart, PROCESS Baking",158,210,158,210,210,158,158
Meat and meat products,"Bovine heart, PROCESS Cooking in water",158,210,158,210,250,158,250
Meat and meat products,"Bovine heart, PROCESS Frying",158,158,158,158,158,158,158
Meat and meat products,"Bovine heart, PROCESS Steaming",158,210,158,210,250,158,250
Meat and meat products,Bovine marrowbone,12,12,12,,12,12,12
Meat and meat products,"Bovine meat, dried",,473,473,473,160,,160
Meat and meat products,"Bovine meat, dried, PROCESS Cooking in water",135,135,135,135,135,135,135
Meat and meat products,"Bovine meat, dried, PROCESS Steaming",135,135,135,135,135,135,135
Meat and meat products,Bovine stomach,79,79,79,50,79,79,79
Meat and meat products,"Bovine stomach, PROCESS Baking",76,76,76,76,76,76,76
Meat and meat products,"Bovine stomach, PROCESS Cooking in water",76,76,76,76,76,76,76
Meat and meat products,"Bovine stomach, PROCESS Frying",76,76,76,76,76,76,76
Meat and meat products,"Bovine stomach, PROCESS Steaming",76,76,76,76,76,76,76
Meat and meat products,Bovine tail,190,190,190,190,160,190,160
Meat and meat products,"Bovine tail, PROCESS Cooking in water",202,202,202,202,140,202,140
Meat and meat products,"Bovine tail, PROCESS Frying",223,223,223,223,223,223,223
Meat and meat products,"Bovine tail, PROCESS Steaming",202,202,202,202,140,202,140
Meat and meat products,Bovine tongue,160,186,186,187,160,160,160
Meat and meat products,"Bovine tongue, PROCESS Baking",167,165,167,165,165,167,167
Meat and meat products,"Bovine tongue, PROCESS Cooking in water",229.1,165,167,165,140,229.1,140
Meat and meat products,"Bovine tongue, PROCESS Frying",167,165,167,165,165,167,167
Meat and meat products,"Bovine tongue, PROCESS Steaming",229.1,165,167,165,140,229.1,140
Meat and meat products,Breakfast-type sausage,228,111,111,111,228,228,175
Meat and meat products,"Breakfast-type sausage, PROCESS Baking",114,114,114,114,220,114,220
Meat and meat products,"Breakfast-type sausage, PROCESS Cooking in water",292,114,114,114,114,114,114
Meat and meat products,"Breakfast-type sausage, PROCESS Frying",220,220,220,220,220,220,220
Meat and meat products,"Breakfast-type sausage, PROCESS Steaming",114,114,114,114,114,114,114
Meat and meat products,Canned meat,225,165,165,165,150,225,150
Meat and meat products,"Cervelat (swiss type), PROCESS Baking",69,69,69,69,150,69,150
Meat and meat products,"Cervelat (swiss type), PROCESS Cooking in water",228,69,69,69,228,228,69
Meat and meat products,"Cervelat (swiss type), PROCESS Steaming",228,69,69,69,228,228,69
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Baking",176,176,176,176,176,176,176
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Cooking in water",176,176,176,176,176,176,176
Meat and meat products,"Cervelat (swiss type), QUAL Low fat (naturally or reduced), PROCESS Steaming",176,176,176,176,176,176,176
Meat and meat products,Chicken fresh meat,180,462,173,210,219,180,220
Meat and meat products,"Chicken fresh meat, PROCESS Baking",213.3,200,177,180,220,213.3,220
Meat and meat products,"Chicken fresh meat, PROCESS Cooking in water",,204,138,204,190,138,190
Meat and meat products,"Chicken fresh meat, PROCESS Frying",193.9,480,220,220,335,,280
Meat and meat products,"Chicken fresh meat, PROCESS Steaming",,480,138,480,182,182,190
Meat and meat products,Chicken liver,390,240,240,240,303,390,280
Meat and meat products,"Chicken liver, PROCESS Baking",228,312,228,312,312,228,228
Meat and meat products,"Chicken liver, PROCESS Cooking in water",213,213,213,213,213,213,213
Meat and meat products,"Chicken liver, PROCESS Frying",228,228,228,228,350,228,350
Meat and meat products,"Chicken liver, PROCESS Steaming",213,312,213,312,312,213,213
Meat and meat products,"Chicken, other organs (edible offal non-muscle)",177,240,240,240,177,177,170
Meat and meat products,"Chicken, other organs (edible offal non-muscle), PROCESS Baking",228,228,228,228,228,228,228
Meat and meat products,"Chicken, other organs (edible offal non-muscle), PROCESS Cooking in water",228,228,228,228,280,228,280
Meat and meat products,"Chicken, other organs (edible offal non-muscle), PROCESS Steaming",228,228,228,228,280,228,280
Meat and meat products,Chorizo and similar,,253,165,253,313,256,313
Meat and meat products,"Chorizo and similar, QUAL Low fat (naturally or reduced)",129,242,242,242,242,129,242
Meat and meat products,Cooked bovine tongue,167,165,167,165,140,167,140
Meat and meat products,"Cooked bratwurst-type sausage, PROCESS Baking",96,96,96,96,150,96,150
Meat and meat products,"Cooked bratwurst-type sausage, PROCESS Cooking in water",,96,96,96,96,,96
Meat and meat products,"Cooked bratwurst-type sausage, PROCESS Steaming",96,96,96,96,96,96,96
Meat and meat products,"Cooked bratwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Baking",187,187,187,187,187,187,187
Meat and meat products,"Cooked bratwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",187,187,187,187,187,187,187
Meat and meat products,"Cooked bratwurst-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",187,187,187,187,187,187,187
Meat and meat products,Cooked other poultry meat,,350,350,350,350,,350
Meat and meat products,Cooked pork ham,,188,283,250,330,196,340
Meat and meat products,Cooked pork tongue,195,182,182,182,195,195,182
Meat and meat products,"Cooked sausages (generic), QUAL Low fat (naturally or reduced)",131,131,131,131,286,131,170
Meat and meat products,"Cooked sausages (generic), QUAL Low sodium / reduced salt",185,185,185,185,185,185,185
Meat and meat products,Cooked turkey meat,225,217,134,217,310,225,310
Meat and meat products,"Corned beef, uncooked",,128,128,100,,,128
Meat and meat products,"Corned beef, uncooked, PROCESS Baking",174,174,174,174,174,174,174
Meat and meat products,"Corned beef, uncooked, PROCESS Cooking in water",174,174,174,174,150,174,130
Meat and meat products,"Corned beef, uncooked, PROCESS Frying",174,174,174,174,174,174,174
Meat and meat products,"Corned beef, uncooked, PROCESS Steaming",174,174,174,174,150,174,130
Meat and meat products,"Corned pork meat, cooked",301,301,301,301,301,301,301
Meat and meat products,"Corned pork, uncooked, PROCESS Baking",191,191,191,191,191,191,191
Meat and meat products,"Corned pork, uncooked, PROCESS Cooking in water",191,191,191,191,191,191,191
Meat and meat products,"Corned pork, uncooked, PROCESS Steaming",191,191,191,191,191,191,191
Meat and meat products,Cured pork fat,26,26,26,26,26,26,26
Meat and meat products,Cured seasoned poultry meat,190,190,190,190,190,190,190
Meat and meat products,"Cured seasoned poultry meat, PROCESS Baking",177,177,177,177,256,177,256
Meat and meat products,"Cured seasoned poultry meat, PROCESS Cooking in water",177,177,177,177,177,177,177
Meat and meat products,"Cured seasoned poultry meat, PROCESS Steaming",177,177,177,177,177,177,177
Meat and meat products,"Deer, fallow fresh meat",192,192,192,403,210,192,210
Meat and meat products,"Deer, fallow fresh meat, PROCESS Baking",239,239,239,239,239,239,239
Meat and meat products,"Deer, fallow fresh meat, PROCESS Cooking in water",170,170,170,170,170,170,170
Meat and meat products,"Deer, fallow fresh meat, PROCESS Steaming",170,170,170,170,170,170,170
Meat and meat products,"Deer, red fresh meat",185.4,192,192,192,210,185.4,210
Meat and meat products,"Deer, red fresh meat, PROCESS Baking",,230,239,230,230,,239
Meat and meat products,"Deer, red fresh meat, PROCESS Cooking in water",,170,170,170,170,,170
Meat and meat products,"Deer, red fresh meat, PROCESS Steaming",,170,170,170,170,,170
Meat and meat products,Dry and fermented sausages-deprecated,219,225,145,266,169,145,170
Meat and meat products,"Dry and fermented sausages-deprecated, QUAL Low fat (naturally or reduced)",150,150,150,150,150,150,150
Meat and meat products,Duck fresh meat,199,273,199,200,200,199,120
Meat and meat products,"Duck fresh meat, PROCESS Baking",,200,242,200,312,,180
Meat and meat products,"Duck fresh meat, PROCESS Cooking in water",,170,170,170,170,,170
Meat and meat products,"Duck fresh meat, PROCESS Steaming",,170,170,170,170,,170
Meat and meat products,Duck liver,269,269,269,269,269,269,269
Meat and meat products,"Duck liver, PROCESS Baking",261,261,261,261,261,261,261
Meat and meat products,"Duck liver, PROCESS Frying",190,190,190,190,190,190,190
Meat and meat products,Equine fresh meat,216,216,216,231,200,216,200
Meat and meat products,"Equine fresh meat, PROCESS Baking",210,214,268,214,210,210,268
Meat and meat products,"Equine fresh meat, PROCESS Frying",229,229,229,229,229,229,229
Meat and meat products,European moose meat,220,177.4,177.4,177.4,220,177.4,177.4
Meat and meat products,"European moose meat, PROCESS Baking",315.1,315.1,315.1,315.1,315.1,315.1,315.1
Meat and meat products,"European moose meat, PROCESS Frying",315.2,,,,315.2,,
Meat and meat products,"Frankfurt-type sausage, PROCESS Baking",146,146,146,146,200,146,200
Meat and meat products,"Frankfurt-type sausage, PROCESS Cooking in water",211,173,186,130,150,211,150
Meat and meat products,"Frankfurt-type sausage, PROCESS Steaming",186,173,186,173,150,186,150
Meat and meat products,"Frankfurt-type sausage, QUAL Low fat (naturally or reduced), PROCESS Baking",157,157,157,157,157,157,157
Meat and meat products,"Frankfurt-type sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",157,157,157,157,150,157,150
Meat and meat products,"Frankfurt-type sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",157,157,157,157,150,157,150
Meat and meat products,"Frankfurter sausage, PROCESS Baking",211,146,146,146,211,211,200
Meat and meat products,"Frankfurter sausage, PROCESS Cooking in water",117.2,196,186,196,150,117.2,150
Meat and meat products,"Frankfurter sausage, PROCESS Steaming",117.2,186,186,186,211,117.2,186
Meat and meat products,"Frankfurter sausage, QUAL Low fat (naturally or reduced), PROCESS Baking",157,157,157,157,157,157,157
Meat and meat products,"Frankfurter sausage, QUAL Low fat (naturally or reduced), PROCESS Cooking in water",157,157,157,157,150,157,150
Meat and meat products,"Frankfurter sausage, QUAL Low fat (naturally or reduced), PROCESS Steaming",157,157,157,157,157,157,157
Meat and meat products,Fresh bratwurst,245,111,111,111,176,245,176
Meat and meat products,"Fresh bratwurst, PROCESS Baking",114,114,114,114,150,114,150
Meat and meat products,"Fresh bratwurst, PROCESS Cooking in water",114,114,114,114,114,114,114
Meat and meat products,"Fresh bratwurst, PROCESS Steaming",114,114,114,114,114,114,114
Meat and meat products,Fresh raw sausages,,277,211,173,176,,190
Meat and meat products,"Fresh raw sausages, PROCESS Baking",114,114,114,114,220,114,220
Meat and meat products,"Fresh raw sausages, PROCESS Cooking in water",114,277,114,277,277,114,114
Meat and meat products,"Fresh raw sausages, PROCESS Frying",114,114,114,220,213,114,220
Meat and meat products,"Fresh raw sausages, PROCESS Steaming",114,114,114,114,114,114,114
Meat and meat products,Fresh smoked sausages-deprecated,292,202,112,202,202,112,112
