,Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",classf1,p1f1,p2f1,p3f1,p4f1,FProf1,classf2,p1f2,p2f2,p3f2,p4f2,FProf2,classf3,p1f3,p2f3,p3f3,p4f3,FProf3,classf4,p1f4,p2f4,p3f4,p4f4,FProf4,classf5,p1f5,p2f5,p3f5,p4f5,FProf5,p1,std_p1,p2,std_p2,p3,std_p3,p4,std_p4,FPro,std_FPro,min_FPro,max_p,class,min_in_which_fold,min_fold_id,min_class,p1_minFPro,p2_minFPro,p3_minFPro,p4_minFPro,Food code
2656,0.470003629,0.530628251,1.974081026,-20,4.489759334,-20,-20,0.542324291,0.09531018,-3.296837366,-8.217088599,-5.298317367,-3.729701449,-2.718100537,-4.135166557,-8.421883012,-8.184298776,-13.47903832,-20,-7.302280447,-8.069307367,-7.581099832,-16.11809565,-20,-20,-10.1266311,-6.907755279,-10.98229721,-10.34977466,-8.135337949,-10.20459265,-12.20607265,-15.93577409,-5.051457289,-11.88398915,-20,-12.20607265,-20,-20,-5.521460918,-1.280134165,-20,-20,-20,-20,-6.907755279,-5.521460918,-1.609437912,-2.688247574,-0.906340401,-0.233193887,-2.273026291,-6.214608098,-6.907755279,-4.268697949,-20,-5.298317367,-20,-20,-20,-0.85566611,-0.105360516,2,0.01,0.000555555555555556,0.923888888888889,0.0655555555555556,0.527777777777778,2,0.0233333333333333,0.00111111111111111,0.793888888888889,0.181666666666667,0.579166666666667,2,0.0105555555555556,0,0.926111111111111,0.0633333333333333,0.526388888888889,2,0.01,0.00111111111111111,0.907777777777778,0.0811111111111111,0.535555555555556,2,0.0266666666666667,0.00111111111111111,0.842222222222222,0.13,0.551666666666667,0.0161111111111111,0.00820267947790745,0.000777777777777778,0.000496903994999953,0.878777777777778,0.0584356245985462,0.104333333333333,0.0508999260228913,0.544111111111111,0.0220228907287255,0.526388888888889,p3,2,FProf3,3,2,0.0105555555555556,0,0.926111111111111,0.0633333333333333,27644110
2657,1.935859813,2.130609828,2.419478844,-20,4.280685807,-20,-20,0.482426149,0.262364264,-4.135166557,-7.082108666,-4.135166557,-2.577021939,-1.63989712,-1.320506621,-6.469500348,-9.361163262,-12.05765264,-10.15194891,-9.567015316,-12.20607265,-8.468403027,-16.11809565,-10.98229721,-20,-7.883265371,-5.132802928,-9.525051117,-9.446062705,-6.390152671,-8.633727008,-11.04292184,-14.30980688,-3.341043459,-12.38042603,-20,-11.04292184,-20,-20,-3.218875825,1.429832663,-1.814005078,-2.292634762,-2.813410717,-2.055725015,-2.009915479,-0.717439873,0.699129252,-0.03978087,0.968123881,-1.081755172,-3.352407217,-4.268697949,-6.907755279,-1.614450454,-20,-3.9633163,-20,-20,-20,1.084513364,-0.94160854,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,0.985138888888889,3,0.00333333333333333,0.00333333333333333,0.00777777777777778,0.985555555555555,0.991111111111111,3,0.000555555555555556,0.00277777777777778,0.00722222222222222,0.989444444444444,0.994444444444444,3,0.00166666666666667,0.00277777777777778,0.005,0.990555555555556,0.994444444444444,3,0.00277777777777778,0.000555555555555556,0.0122222222222222,0.984444444444444,0.990833333333333,0.00222222222222222,0.00111111111111111,0.00266666666666667,0.00126686158344349,0.0105,0.00606166867788844,0.984611111111111,0.00694888746757615,0.991194444444444,0.00380565693295626,0.985138888888889,p4,3,FProf1,1,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,28101000
2658,1.935859813,2.130609828,2.419478844,-20,4.280685807,-20,-20,0.482426149,0.262364264,-4.135166557,-7.082108666,-4.135166557,-2.577021939,-1.63989712,-1.320506621,-6.469500348,-9.361163262,-12.05765264,-10.15194891,-9.567015316,-12.20607265,-8.468403027,-16.11809565,-10.98229721,-20,-7.883265371,-5.132802928,-9.525051117,-9.446062705,-6.390152671,-8.633727008,-11.04292184,-14.30980688,-3.341043459,-12.38042603,-20,-11.04292184,-20,-20,-3.218875825,1.429832663,-1.814005078,-2.292634762,-2.813410717,-2.055725015,-2.009915479,-0.717439873,0.699129252,-0.03978087,0.968123881,-1.081755172,-3.352407217,-4.268697949,-6.907755279,-1.614450454,-20,-3.9633163,-20,-20,-20,1.084513364,-0.94160854,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,0.985138888888889,3,0.00333333333333333,0.00333333333333333,0.00777777777777778,0.985555555555555,0.991111111111111,3,0.000555555555555556,0.00277777777777778,0.00722222222222222,0.989444444444444,0.994444444444444,3,0.00166666666666667,0.00277777777777778,0.005,0.990555555555556,0.994444444444444,3,0.00277777777777778,0.000555555555555556,0.0122222222222222,0.984444444444444,0.990833333333333,0.00222222222222222,0.00111111111111111,0.00266666666666667,0.00126686158344349,0.0105,0.00606166867788844,0.984611111111111,0.00694888746757615,0.991194444444444,0.00380565693295626,0.985138888888889,p4,3,FProf1,1,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,28110000
2659,2.364620484,1.93874166,1.54329811,-20,4.334672938,-20,-20,1.033184483,-0.223143551,-3.381394754,-6.630123542,-4.074541935,-2.225624052,-1.26940061,-1.22758267,-6.01575724,-9.581404053,-11.58549616,-13.81551056,-6.798900874,-7.658531572,-7.60090246,-20,-13.81551056,-6.361948686,-8.917670758,-4.585367559,-9.92369026,-8.955698154,-6.036880411,-8.381788554,-11.51292546,-13.72933286,-3.251915679,-12.35689554,-13.81551056,-11.61828598,-20,-20,-3.381394754,0.966983846,-6.907755279,-20,-20,-20,-5.521460918,-1.832581464,0.172271221,0.173112618,0.763605644,-1.698269126,-5.298317367,-4.074541935,-20,-1.57987911,-20,-4.074541935,-20,-20,-20,1.134944218,-1.496109227,3,0.0105555555555556,0.00333333333333333,0.0872222222222222,0.898888888888889,0.944166666666666,3,0.0172222222222222,0.00611111111111111,0.178888888888889,0.797777777777778,0.890277777777778,3,0.00944444444444444,0.00777777777777778,0.0819444444444444,0.900833333333333,0.945694444444444,3,0.01,0.00277777777777778,0.0944444444444444,0.892777777777778,0.941388888888889,3,0.00944444444444444,0.005,0.0827777777777778,0.902777777777778,0.946666666666667,0.0113333333333333,0.0033240611781448,0.005,0.00204124145231932,0.105055555555556,0.0415704444509781,0.878611111111111,0.0453424895437457,0.933638888888889,0.0243215027049556,0.890277777777778,p4,3,FProf2,2,3,0.0172222222222222,0.00611111111111111,0.178888888888889,0.797777777777778,28110150
2660,2.069391206,2.07819076,2.574137784,-20,4.233816608,-20,-20,0.693147181,0.530628251,-4.199705078,-6.75075153,-3.912023005,-2.375155786,-1.461017907,-0.578034373,-6.515713191,-9.142681724,-11.76138682,-10.38152335,-9.338173743,-11.86960041,-8.180720955,-16.11809565,-10.77098812,-20,-7.598904457,-5.035953102,-9.115030192,-9.088122739,-6.396129975,-8.487634389,-10.87107158,-14.1721855,-3.151217176,-12.18627002,-13.81551056,-10.9251388,-20,-20,-3.244193633,1.329988525,-2.071473372,-2.538307427,-3.057607677,-2.216407397,-2.189256408,-0.889162064,0.657520003,-0.095410185,0.930193637,-0.629233855,-2.501036032,-4.268697949,-6.907755279,-1.604450371,-20,-4.342805922,-6.907755279,-20,-5.80914299,1.016678906,-0.45413028,3,0.00111111111111111,0,0.005,0.993888888888889,0.996388888888889,3,0,0,0.00166666666666667,0.998333333333333,0.999166666666667,3,0.00111111111111111,0,0.00361111111111111,0.995277777777778,0.997083333333333,3,0,0,0.00166666666666667,0.998333333333333,0.999166666666667,3,0.00166666666666667,0,0.00666666666666667,0.991666666666667,0.995,0.000777777777777778,0.00074535599249993,0,0,0.00372222222222222,0.00216595429884644,0.9955,0.00288942302754349,0.997361111111111,0.00181088955700071,0.995,p4,3,FProf5,5,3,0.00166666666666667,0,0.00666666666666667,0.991666666666667,28110220
2661,2.115049969,1.736951233,1.950186706,-20,4.354141431,-20,-20,0.336472237,0,-4.342805922,-6.653113061,-4.135166557,-2.465104022,-1.339410775,-1.328025453,-6.489044944,-9.011489513,-11.76138682,-20,-7.735577363,-8.979228651,-8.047189562,-16.11809565,-11.86960041,-7.22658408,-8.622553707,-4.767689115,-9.498022444,-9.240799579,-6.445909837,-8.522205733,-11.2505612,-14.03865411,-3.361015592,-12.59173513,-20,-11.2505612,-20,-20,-3.729701449,0.802001585,-20,-20,-20,-4.422848629,-4.074541935,-1.814005078,0.272314595,-0.382725621,0.74098451,-0.954511945,-2.44184716,-4.422848629,-20,-1.570217199,-20,-4.509860006,-6.907755279,-20,-5.521460918,0.850150929,-0.713349888,3,0.00388888888888889,0,0.0355555555555556,0.960555555555556,0.978333333333333,3,0.00333333333333333,0,0.05,0.946666666666667,0.971666666666667,3,0.00555555555555556,0,0.0369444444444444,0.9575,0.975972222222222,3,0.00333333333333333,0,0.0477777777777778,0.948888888888889,0.972777777777778,3,0.00666666666666667,0.00222222222222222,0.0994444444444444,0.891666666666667,0.9425,0.00455555555555556,0.00149071198499986,0.000444444444444444,0.000993807989999907,0.0539444444444444,0.0262249292388034,0.941055555555555,0.0282080563748097,0.96825,0.0146333797350146,0.9425,p4,3,FProf5,5,3,0.00666666666666667,0.00222222222222222,0.0994444444444444,0.891666666666667,28110250
2662,2.12704052,1.036736885,1.865629318,-20,4.395559649,-20,-20,-0.020202707,0.182321557,-4.135166557,-7.11847631,-4.268697949,-2.513306124,-1.443923474,-1.167962367,-6.42532913,-9.446062705,-11.64075884,-11.86960041,-6.705631095,-7.625195152,-7.621105167,-20,-20,-8.310179022,-8.343239884,-4.474141924,-9.845218644,-9.656627475,-6.047823281,-8.426438828,-10.81977828,-14.7571191,-3.375529635,-10.77098812,-20,-10.81977828,-20,-20,-3.816712826,0.252313929,-3.473768074,-3.9633163,-4.422848629,-3.688879454,-3.506557897,-2.055725015,-0.410980289,-0.991553216,-0.093212382,-2.225624052,-3.649658741,-4.96184513,-20,-2.617295838,-20,-5.80914299,-6.907755279,-20,-5.521460918,-0.01308524,-1.924148657,3,0.00833333333333333,0.000555555555555556,0.025,0.966111111111111,0.978888888888889,3,0.00402777777777778,0.00111111111111111,0.0294444444444444,0.965416666666667,0.980694444444445,3,0.00333333333333333,0.00277777777777778,0.0244444444444444,0.969444444444444,0.983055555555556,3,0.0138888888888889,0.00611111111111111,0.0842592592592593,0.895740740740741,0.940925925925926,3,0.00611111111111111,0.000555555555555556,0.0266666666666667,0.966666666666667,0.980277777777778,0.00713888888888889,0.00424872893120568,0.00222222222222222,0.00235702260395516,0.037962962962963,0.0259533585024809,0.952675925925926,0.0318644395346711,0.972768518518519,0.0178636645449341,0.940925925925926,p4,3,FProf4,4,3,0.0138888888888889,0.00611111111111111,0.0842592592592593,0.895740740740741,28110270
2663,1.935859813,2.130609828,2.419478844,-20,4.280685807,-20,-20,0.482426149,0.262364264,-4.135166557,-7.082108666,-4.135166557,-2.577021939,-1.63989712,-1.320506621,-6.469500348,-9.361163262,-12.05765264,-10.15194891,-9.567015316,-12.20607265,-8.468403027,-16.11809565,-10.98229721,-20,-7.883265371,-5.132802928,-9.525051117,-9.446062705,-6.390152671,-8.633727008,-11.04292184,-14.30980688,-3.341043459,-12.38042603,-20,-11.04292184,-20,-20,-3.218875825,1.429832663,-1.814005078,-2.292634762,-2.813410717,-2.055725015,-2.009915479,-0.717439873,0.699129252,-0.03978087,0.968123881,-1.081755172,-3.352407217,-4.268697949,-6.907755279,-1.614450454,-20,-3.9633163,-20,-20,-20,1.084513364,-0.94160854,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,0.985138888888889,3,0.00333333333333333,0.00333333333333333,0.00777777777777778,0.985555555555555,0.991111111111111,3,0.000555555555555556,0.00277777777777778,0.00722222222222222,0.989444444444444,0.994444444444444,3,0.00166666666666667,0.00277777777777778,0.005,0.990555555555556,0.994444444444444,3,0.00277777777777778,0.000555555555555556,0.0122222222222222,0.984444444444444,0.990833333333333,0.00222222222222222,0.00111111111111111,0.00266666666666667,0.00126686158344349,0.0105,0.00606166867788844,0.984611111111111,0.00694888746757615,0.991194444444444,0.00380565693295626,0.985138888888889,p4,3,FProf1,1,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,28110300
2664,1.935859813,2.130609828,2.419478844,-20,4.280685807,-20,-20,0.482426149,0.262364264,-4.135166557,-7.082108666,-4.135166557,-2.577021939,-1.63989712,-1.320506621,-6.469500348,-9.361163262,-12.05765264,-10.15194891,-9.567015316,-12.20607265,-8.468403027,-16.11809565,-10.98229721,-20,-7.883265371,-5.132802928,-9.525051117,-9.446062705,-6.390152671,-8.633727008,-11.04292184,-14.30980688,-3.341043459,-12.38042603,-20,-11.04292184,-20,-20,-3.218875825,1.429832663,-1.814005078,-2.292634762,-2.813410717,-2.055725015,-2.009915479,-0.717439873,0.699129252,-0.03978087,0.968123881,-1.081755172,-3.352407217,-4.268697949,-6.907755279,-1.614450454,-20,-3.9633163,-20,-20,-20,1.084513364,-0.94160854,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,0.985138888888889,3,0.00333333333333333,0.00333333333333333,0.00777777777777778,0.985555555555555,0.991111111111111,3,0.000555555555555556,0.00277777777777778,0.00722222222222222,0.989444444444444,0.994444444444444,3,0.00166666666666667,0.00277777777777778,0.005,0.990555555555556,0.994444444444444,3,0.00277777777777778,0.000555555555555556,0.0122222222222222,0.984444444444444,0.990833333333333,0.00222222222222222,0.00111111111111111,0.00266666666666667,0.00126686158344349,0.0105,0.00606166867788844,0.984611111111111,0.00694888746757615,0.991194444444444,0.00380565693295626,0.985138888888889,p4,3,FProf1,1,3,0.00277777777777778,0.00388888888888889,0.0202777777777778,0.973055555555555,28110310
2665,2.036011984,1.908059925,2.505525937,-20,4.270256734,-20,-20,0.850150929,-0.223143551,-3.649658741,-6.840096631,-4.074541935,-2.577021939,-1.777856564,-0.579818495,-6.508979159,-9.511445465,-11.73606902,-11.2505612,-11.51292546,-13.12236338,-8.740336743,-16.11809565,-11.04292184,-20,-9.240799579,-5.914503506,-9.07057843,-9.105980357,-6.20614402,-9.019720012,-10.87107158,-14.27754602,-3.575550769,-13.0270532,-11.73606902,-11.41761529,-20,-20,-3.688879454,0.955895986,-3.146555163,-3.575550769,-3.9633163,-3.352407217,-3.270169119,-1.491654877,0.32570014,-0.320205264,0.874217955,-0.457284857,-2.813410717,-4.509860006,-20,-1.838851077,-20,-4.199705078,-20,-20,-20,0.985070247,-0.348140041,3,0,0,0.00138888888888889,0.998611111111111,0.999305555555556,3,0.00111111111111111,0,0.00222222222222222,0.996666666666667,0.997777777777778,3,0.00111111111111111,0,0.00444444444444444,0.994444444444444,0.996666666666667,3,0.000555555555555556,0,0,0.999444444444444,0.999444444444444,3,0,0,0.00277777777777778,0.997222222222222,0.998611111111111,0.000555555555555556,0.000555555555555556,0,0,0.00216666666666667,0.00164804410824348,0.997277777777778,0.0019285061064122,0.998361111111111,0.00115536857461584,0.996666666666667,p4,3,FProf3,3,3,0.00111111111111111,0,0.00444444444444444,0.994444444444444,28110330
2666,1.89761986,1.605429891,2.275213896,-20,4.348081979,-20,-20,0.940007258,0,-3.729701449,-6.991136888,-4.199705078,-2.645075402,-1.820158944,-1.087672349,-6.668738379,-9.240799579,-11.88398915,-11.10746036,-9.965362956,-13.81551056,-9.028018815,-16.11809565,-12.02375109,-20,-8.673847001,-5.572754212,-9.124162676,-9.326874188,-6.37360383,-9.07931211,-10.87107158,-14.46943703,-3.853754097,-12.82225878,-11.86960041,-11.41761529,-20,-20,-3.863232841,0.792992516,-2.900422094,-3.324236341,-3.729701449,-3.123565645,-3.036554268,-1.46967597,0.122217633,-0.592397277,0.510425544,-1.541779264,-3.575550769,-4.710530702,-20,-1.966112856,-20,-4.268697949,-20,-20,-20,0.646579545,-1.370421012,3,0.00111111111111111,0,0.00833333333333333,0.990555555555556,0.994722222222222,3,0.00333333333333333,0.00277777777777778,0.0144444444444444,0.979444444444444,0.988055555555555,3,0.000555555555555556,0.00111111111111111,0.00611111111111111,0.992222222222222,0.995833333333333,3,0.00111111111111111,0.000555555555555556,0.00722222222222222,0.991111111111111,0.995,3,0.00111111111111111,0.00333333333333333,0.00611111111111111,0.989444444444444,0.994166666666667,0.00144444444444444,0.00108297714942322,0.00155555555555556,0.00143801990061609,0.00844444444444444,0.00347832796499967,0.988555555555556,0.00519080383413248,0.993555555555556,0.00313286048441594,0.988055555555555,p4,3,FProf2,2,3,0.00333333333333333,0.00277777777777778,0.0144444444444444,0.979444444444444,28110340
2667,2.422144328,2.020222182,2.618854622,-20,4.190109184,-20,-20,0.947789399,0.470003629,-3.473768074,-6.4315211,-3.540459449,-2.216407397,-1.272965676,-0.970219074,-6.066188093,-8.727914223,-11.50297513,-13.81551056,-7.885921415,-8.772085441,-8.517193191,-20,-13.81551056,-20,-8.44023215,-6.074846156,-8.866750668,-8.791630037,-5.918585902,-8.568486486,-10.319003,-13.89889217,-3.270169119,-11.95921257,-11.73606902,-10.59663473,-20,-20,-3.575550769,0.940397807,-20,-20,-6.907755279,-6.214608098,-5.298317367,-1.709258248,0.389335726,-0.295714244,0.998055034,-0.362405619,-2.3330443,-4.199705078,-20,-1.482805262,-20,-3.729701449,-20,-20,-20,1.141991012,-0.210721031,3,0.00388888888888889,0.000555555555555556,0.015,0.980555555555556,0.988333333333333,3,0.00388888888888889,0.000555555555555556,0.0233333333333333,0.972222222222222,0.984166666666667,3,0.00333333333333333,0.00111111111111111,0.00833333333333333,0.987222222222222,0.991944444444444,3,0.00222222222222222,0,0.0105555555555556,0.987222222222222,0.9925,3,0.00444444444444444,0.000555555555555556,0.01,0.985,0.990277777777778,0.00355555555555556,0.000842541716005728,0.000555555555555556,0.000392837100659193,0.0134444444444444,0.00605275164442882,0.982444444444445,0.00632943349716717,0.989444444444444,0.00336787657027284,0.984166666666667,p4,3,FProf2,2,3,0.00388888888888889,0.000555555555555556,0.0233333333333333,0.972222222222222,28110350
2668,1.900613874,2.134166441,2.406043801,-20,4.281238981,-20,-20,0.113328685,0.336472237,-2.551046452,-6.991136888,-4.074541935,-2.145581344,-2.032557956,-0.983499482,-7.195437351,-9.538844439,-11.53312817,-10.41431318,-9.011489513,-12.4292162,-7.50559228,-15.42494847,-20,-20,-8.477972478,-4.879607032,-9.282911065,-8.881036625,-6.773224386,-8.963480294,-10.48330605,-15.05338491,-3.47054746,-10.89773983,-11.73606902,-10.81977828,-20,-20,-3.729701449,1.278152203,-2.780620894,-3.123565645,-3.575550769,-2.70306266,-2.617295838,-1.164752091,0.693147181,-0.091019398,1.07089845,-0.004008021,-2.63108916,-4.017383521,-6.907755279,-1.435484605,-6.907755279,-2.900422094,-6.214608098,-6.907755279,-5.80914299,1.199663533,0.119559235,3,0.00222222222222222,0.00111111111111111,0.00833333333333333,0.988333333333333,0.993055555555556,3,0.000555555555555556,0,0.0127777777777778,0.986666666666667,0.993055555555556,3,0.00277777777777778,0,0.0122222222222222,0.985,0.991111111111111,3,0.000555555555555556,0,0.0116666666666667,0.987777777777778,0.993611111111111,3,0.00166666666666667,0.000555555555555556,0.00944444444444444,0.988333333333333,0.993333333333333,0.00155555555555556,0.000993807989999906,0.000333333333333333,0.000496903994999953,0.0108888888888889,0.00190839600414641,0.987222222222222,0.00141639430933131,0.992833333333333,0.000989918315622548,0.991111111111111,p4,3,FProf3,3,3,0.00277777777777778,0,0.0122222222222222,0.985,28110370
2669,2.33698652,2.136530509,3.017493765,-20,4.080752609,-20,-20,0.576613364,0.262364264,-2.234926445,-6.413059037,-4.017383521,-2.095570924,-1.995100393,-0.96233467,-6.29256964,-9.230543079,-11.05550062,-10.20459265,-9.028018815,-9.986869161,-8.111728083,-20,-20,-8.29404964,-12.02375109,-7.824046011,-8.51220565,-8.697516746,-6.060600286,-9.200390041,-10.41431318,-14.27754602,-3.932225713,-12.50717774,-10.77098812,-11.61828598,-20,-20,-3.772261063,1.160020917,-3.101092789,-3.270169119,-3.729701449,-2.847312268,-2.673648774,-1.161552088,0.514618422,-0.181521877,1.022091151,0.00796817,-2.273026291,-4.422848629,-20,-1.814005078,-20,-4.017383521,-20,-20,-6.907755279,1.139114232,0.12398598,3,0,0,0.00416666666666667,0.995833333333333,0.997916666666667,3,0.00166666666666667,0.000555555555555556,0.00833333333333333,0.989444444444444,0.993888888888889,3,0,0,0.005,0.995,0.9975,3,0,0,0.00388888888888889,0.996111111111111,0.998055555555555,3,0.00111111111111111,0.000555555555555556,0.000555555555555556,0.997777777777778,0.998333333333333,0.000555555555555556,0.000785674201318386,0.000222222222222222,0.000304290309725092,0.00438888888888889,0.00278055416805382,0.994833333333333,0.00317688410122127,0.997138888888889,0.00184152211599637,0.993888888888889,p4,3,FProf2,2,3,0.00166666666666667,0.000555555555555556,0.00833333333333333,0.989444444444444,28110380
2670,1.553925203,1.022450928,2.536866389,-20,4.370965687,-20,-20,2.094330154,0.262364264,-4.268697949,-7.308232846,-4.509860006,-3.015934981,-1.826350914,-1.987774353,-6.803395264,-9.511445465,-12.48050949,-13.81551056,-9.826526511,-11.73606902,-9.433483923,-20,-13.12236338,-8.691546579,-9.338173743,-5.776353167,-10.15194891,-9.808177373,-6.697494353,-8.987196821,-11.73606902,-14.70710868,-3.952845,-11.91340303,-20,-11.73606902,-20,-20,-4.268697949,0.025667747,-5.80914299,-6.214608098,-6.907755279,-5.80914299,-5.298317367,-2.590267165,-0.553385238,-1.136314156,-0.003004509,-1.924148657,-3.729701449,-4.96184513,-20,-2.396895772,-20,-4.828313737,-20,-20,-6.214608098,0.131028262,-1.709258248,3,0.00833333333333333,0.00555555555555556,0.05,0.936111111111111,0.963888888888889,3,0.00944444444444444,0.00388888888888889,0.0755555555555556,0.911111111111111,0.950833333333333,3,0.00611111111111111,0.00611111111111111,0.0777777777777778,0.91,0.951944444444444,3,0.00833333333333333,0.00222222222222222,0.0666666666666667,0.922777777777778,0.957222222222222,3,0.0166666666666667,0.0105555555555556,0.165,0.807777777777778,0.895555555555556,0.00977777777777778,0.00403686713879666,0.00566666666666667,0.00312793072450205,0.087,0.0449512767777581,0.897555555555556,0.051286835603036,0.943888888888889,0.027509117456034,0.895555555555556,p4,3,FProf5,5,3,0.0166666666666667,0.0105555555555556,0.165,0.807777777777778,28110390
2671,2.094330154,1.985130862,1.885553349,-20,4.334672938,-20,-20,-0.223143551,-0.356674944,-4.605170186,-7.002065958,-4.268697949,-2.465104022,-1.496109227,-1.217395825,-6.668738379,-9.845218644,-11.77429023,-10.44821473,-6.838229216,-7.654303236,-7.452482454,-16.11809565,-20,-9.124162676,-9.338173743,-6.377127028,-9.864266839,-9.525051117,-6.452230971,-8.727914223,-11.73606902,-14.0139615,-3.372609925,-11.92844091,-20,-11.73606902,-20,-20,-3.863232841,0.699626147,-20,-20,-6.907755279,-4.509860006,-5.11599581,-2.234926445,0.207014169,-0.458865885,1.109222468,0.106160196,-1.973281346,-4.509860006,-20,-1.851509474,-20,-4.199705078,-6.907755279,-20,-5.298317367,1.165024054,0.232697764,3,0.0116666666666667,0.00111111111111111,0.0783333333333333,0.908888888888889,0.948611111111111,3,0.00777777777777778,0.000555555555555556,0.0794444444444444,0.912222222222222,0.952222222222222,3,0.0111111111111111,0,0.0783333333333333,0.910555555555555,0.949722222222222,3,0.0127777777777778,0.000555555555555556,0.148194444444444,0.838472222222222,0.912847222222222,3,0.0116666666666667,0.00166666666666667,0.0755555555555556,0.911111111111111,0.949722222222222,0.011,0.00190029237516523,0.000777777777777778,0.000633430791721743,0.0919722222222222,0.0314619969659654,0.89625,0.0323211484295108,0.942625,0.0166987827141922,0.912847222222222,p4,3,FProf4,4,3,0.0127777777777778,0.000555555555555556,0.148194444444444,0.838472222222222,28110510
2672,2.210469804,1.738710248,2.756840365,-20,4.221564412,-20,-20,2.090628731,0.405465108,-3.729701449,-6.668738379,-4.017383521,-2.47693848,-1.366491734,-1.443923474,-6.119297919,-9.200390041,-11.99096127,-12.02375109,-8.873868135,-20,-7.957577403,-16.11809565,-20,-6.962211465,-8.51220565,-5.403677882,-9.656627475,-9.261633666,-6.527266157,-8.679712121,-11.2505612,-13.96633345,-3.299543728,-10.91959862,-20,-11.2505612,-20,-20,-3.649658741,0.923067716,-3.506557897,-4.017383521,-4.509860006,-3.649658741,-3.611918413,-1.527857925,0.303063174,-0.311974765,0.706556867,-1.731605546,-3.079113882,-4.342805922,-20,-1.754463684,-20,-5.11599581,-6.907755279,-5.298317367,-5.521460918,0.828551818,-1.422958345,3,0.00722222222222222,0.00388888888888889,0.0305555555555556,0.958333333333333,0.975555555555555,3,0.00277777777777778,0.00222222222222222,0.0272222222222222,0.967777777777778,0.9825,3,0.00555555555555556,0.005,0.025,0.964444444444444,0.979444444444444,3,0.00944444444444444,0.00722222222222222,0.0386111111111111,0.944722222222222,0.967638888888889,3,0.00555555555555556,0.00277777777777778,0.0233333333333333,0.968333333333333,0.981388888888889,0.00611111111111111,0.00245326690731329,0.00422222222222222,0.00198761597999981,0.0289444444444444,0.00604254463607943,0.960722222222222,0.0097886618715005,0.977305555555555,0.00601534816783256,0.967638888888889,p4,3,FProf4,4,3,0.00944444444444444,0.00722222222222222,0.0386111111111111,0.944722222222222,28110620
2673,2.416806237,2.324346585,2.554899022,-20,4.162781724,-20,-20,0.392042088,-0.510825624,-3.015934981,-6.463069458,-4.017383521,-2.103734234,-1.731605546,-1.207311706,-6.05760435,-9.538844439,-11.08765773,-10.59663473,-12.02375109,-20,-8.622553707,-16.11809565,-20,-20,-11.51292546,-8.517193191,-8.818298284,-8.734106193,-5.931310624,-8.639360825,-10.34977466,-13.82556089,-3.251915679,-13.55314629,-10.63745673,-11.73606902,-20,-20,-3.101092789,1.476591999,-2.577021939,-2.975929646,-3.411247718,-2.603690186,-2.453407983,-0.889162064,0.736685483,0.352767319,1.120699885,-0.429245637,-3.194183212,-3.9633163,-20,-1.200645014,-20,-3.540459449,-20,-20,-6.907755279,1.40216771,-0.310609577,3,0.00166666666666667,0.000555555555555556,0.021,0.976777777777778,0.987555555555555,3,0,0,0.0176666666666667,0.982333333333333,0.991166666666667,3,0.00111111111111111,0.000555555555555556,0.0166666666666667,0.981666666666667,0.990277777777778,3,0.00111111111111111,0,0.0161111111111111,0.982777777777778,0.990833333333333,3,0.00111111111111111,0.000555555555555556,0.0116666666666667,0.986666666666667,0.992777777777778,0.001,0.000608580619450185,0.000333333333333333,0.000304290309725092,0.0166222222222222,0.00335695335125008,0.982044444444444,0.00353081671383074,0.990522222222222,0.00190134780005926,0.987555555555555,p4,3,FProf1,1,3,0.00166666666666667,0.000555555555555556,0.021,0.976777777777778,28110640
