Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,Food_code,Main_food_description,catnumb,catname,novaclass,macroclass,pythonlabel
1.388791241,2.846652051,4.265071381,-20,1.840549633,-5.11599581,-2.748872196,4.089164502,0,-2.162823151,-7.621105167,-3.912023005,-2.70306266,-2.087473713,-1.789761467,-7.27881896,-8.825077971,-13.12236338,-10.38152335,-12.4292162,-20,-7.024289095,-14.73180129,-20,-20,-13.81551056,-7.264430223,-9.986869161,-9.18078157,-8.778557956,-11.17645323,-12.4292162,-15.53030899,-4.104394898,-12.53457671,-20,-12.4292162,-20,-20,-4.710530702,2.486239095,-1.703748592,-2.375155786,-1.200645014,-1.093624747,1.373968711,0.465619031,0.939225703,1.059178219,0.764537177,-1.465337568,-3.540459449,-20,-20,-2.813410717,-20,-20,-20,-20,-20,0.802001585,-1.347073648,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.794426594,-20,-5.829345698,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.849363819,-20,-20,-20,-20,-5.414851183,-20,-5.506572305,-5.506572305,-20,-20,-7.849363819,-20,91726130,MILKY WAY Bar,5702,Candy containing chocolate,4,Other,3
1.16315081,2.862200881,4.265773678,-20,1.974081026,-3.506557897,-1.435484605,4.057161771,1.064710737,-2.937463365,-6.725433722,-2.847312268,-2.590267165,-1.62964062,-1.7837913,-7.024289095,-7.974868901,-12.89921983,-10.07784094,-11.51292546,-20,-7.849363819,-20,-20,-20,-12.02375109,-8.517193191,-10.20459265,-9.672375832,-8.431015495,-10.81977828,-11.86960041,-17.03438638,-4.086376393,-12.56274759,-20,-11.86960041,-20,-20,-4.605170186,2.440083606,-2.040220829,-2.551046452,-3.079113882,-2.292634762,-2.225624052,-1.016111067,1.566112788,1.722945153,1.520388096,-0.761426021,-3.036554268,-20,-20,-2.764620553,-20,-6.214608098,-20,-20,-20,1.534498826,-0.665532014,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.194805471,-20,-5.234404041,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.250245588,-20,-20,-20,-20,-4.818363406,-20,-4.910337573,-4.910337573,-20,-20,-7.250245588,-20,91726140,MILKY WAY MIDNIGHT Bar (formerly MILKY WAY DARK Bar),5702,Candy containing chocolate,4,Other,3
2.091864062,3.135494216,4.138361448,-20,1.504077397,-5.521460918,-3.540459449,3.953164949,0.693147181,-1.7837913,-6.812445099,-2.63108916,-1.452434164,-1.123930097,-1.771956842,-6.803395264,-8.29404964,-13.34550693,-11.10746036,-13.81551056,-20,-4.860062436,-20,-20,-20,-20,-7.264430223,-10.10193849,-8.07250737,-6.96432563,-9.721165996,-11.61828598,-14.83716181,-3.294138309,-11.42674777,-20,-11.61828598,-20,-20,-4.074541935,1.983481151,-1.801809805,-2.513306124,-2.918771232,-1.807888851,-1.224175512,-0.450985623,1.25732398,0.784814369,2.333599147,1.30833282,-1.343234872,-20,-20,-1.537117251,-20,-4.710530702,-20,-20,-20,2.369589322,1.381281819,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.400937677,-20,-5.437579434,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.452482454,-20,-20,-20,-20,-5.02220193,-20,-5.11433053,-5.11433053,-20,-20,-7.452482454,-20,91726150,MARS Almond Bar (formerly MARS bar),5702,Candy containing chocolate,4,Other,3
1.512927012,2.252343877,4.420646206,-20,0.678033543,-5.11599581,-2.864704011,4.309724723,1.193922468,-2.577021939,-6.830794238,-3.194183212,-2.3227878,-1.714798428,-3.079113882,-6.959048573,-8.360189443,-12.68410845,-10.98229721,-20,-20,-6.14694945,-20,-13.81551056,-20,-13.12236338,-8.517193191,-10.10193849,-8.568486486,-7.701828378,-10.63745673,-11.86960041,-15.32963829,-4.098352584,-13.34550693,-20,-12.02375109,-20,-20,-5.11599581,1.853638206,-2.302585093,-3.575550769,-3.473768074,-2.673648774,-2.645075402,-1.099612789,1.193316224,0.886655927,0.531216313,-1.075872802,-3.381394754,-20,-20,-2.171556831,-20,-20,-20,-20,-20,0.699129252,-0.954511945,-20,-20,-20,-9.028018815,-20,-20,-20,-20,-20,-6.70074111,-8.947976108,-5.782825682,-20,-20,-20,-20,-11.51292546,-20,-10.81977828,-11.51292546,-9.433483923,-8.873868135,-10.1266311,-9.210340372,-7.581099832,-20,-20,-20,-20,-5.208476663,-9.028018815,-5.417100903,-5.417100903,-10.41431318,-9.315700888,-7.143477613,-20,91726410,"Nougat, chocolate covered",5702,Candy containing chocolate,4,Other,3
0.955511445,2.545531272,4.353755753,-20,1.757857918,-4.96184513,-2.244316185,4.203049479,0.405465108,-2.918771232,-7.308232846,-3.540459449,-2.673648774,-2.017406151,-1.63989712,-7.50559228,-8.772085441,-13.17365667,-10.81977828,-20,-20,-6.927957986,-20,-20,-20,-13.81551056,-8.517193191,-10.28915003,-9.790158867,-8.377431249,-11.10746036,-12.4292162,-15.64809202,-4.406319327,-12.75079982,-20,-12.4292162,-20,-20,-5.298317367,2.157096786,-1.532476871,-2.551046452,-3.101092789,-2.465104022,-2.375155786,-1.220779923,1.308062513,1.363793096,0.85271175,-1.184170177,-4.605170186,-20,-20,-4.074541935,-20,-6.907755279,-20,-20,-20,0.864154977,-1.152013065,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.371261908,-20,-5.57538926,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.751725349,-20,-20,-20,-20,-5.127731066,-20,-5.203007187,-5.203007187,-20,-20,-7.751725349,-20,91726420,3 MUSKETEERS Bar,5702,Candy containing chocolate,4,Other,3
2.414126468,3.805550761,3.658935578,-20,0.916290732,-4.605170186,-2.282782466,3.313458467,1.648658626,-1.864330162,-5.779584188,-1.714798428,-0.95191791,-0.679244275,-3.170085661,-5.754023691,-6.749043588,-7.596113943,-10.41431318,-13.81551056,-20,-5.610292132,-20,-20,-20,-10.98229721,-7.013115795,-8.053459175,-8.537395899,-7.332403207,-8.852665928,-10.28915003,-14.78309458,-3.139602644,-11.65218753,-20,-10.319003,-20,-20,-4.422848629,2.696314945,-1.720369473,-2.995732274,-2.645075402,-1.973281346,-1.509592577,-0.435408984,2.004448563,1.780529987,2.890482863,2.055276915,-2.302585093,-20,-20,-1.15518264,-20,-3.079113882,-20,-20,-20,2.930233291,2.070526924,-20,-20,-20,-7.13089883,-20,-20,-20,-20,-20,-6.061887011,-8.016417904,-5.188566503,-10.81977828,-8.947976108,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.236259346,-20,-20,-20,-20,-4.614210931,-7.13089883,-4.780714759,-4.780714759,-20,-20,-7.236259346,-20,91727010,"Nuts, chocolate covered, not almonds or peanuts",5702,Candy containing chocolate,4,Other,3
2.471483629,3.16674007,4.02463715,-20,1.935859813,-20,-20,3.889777396,1.280933845,-2.780620894,-7.402051601,-2.645075402,-1.703748592,-1.105636904,-1.523260216,-6.58567178,-8.482791765,-12.98260144,-10.68001634,-12.20607265,-20,-5.888907959,-20,-20,-20,-20,-7.824046011,-9.826526511,-9.142681724,-5.241181175,-8.579068595,-9.965362956,-16.3412392,-3.700952035,-14.50865774,-20,-9.965362956,-20,-20,-4.828313737,1.660511183,-2.292634762,-2.748872196,-2.847312268,-2.364460497,-2.364460497,-1.283737773,1.05640044,-0.121038328,2.344494496,1.847509484,-3.296837366,-4.199705078,-20,-2.937463365,-20,-1.448169765,-20,-20,-20,2.375835555,1.862373249,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.29404964,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.29404964,-20,-8.29404964,-8.29404964,-20,-20,-20,-20,91728000,"Nut roll, fudge or nougat, caramel and nuts",5702,Candy containing chocolate,4,Other,3
1.986503546,3.88711537,3.461351304,-20,2.399711804,-20,-20,3.223664342,1.871802177,-3.036554268,-6.35963387,-2.488914671,-1.666008264,-1.224175512,-4.074541935,-5.786077717,-7.109871463,-12.26794805,-20,-10.87107158,-20,-6.959048573,-20,-12.02375109,-20,-11.41761529,-7.418580903,-7.875339305,-8.955698154,-7.182192125,-8.902855672,-11.33060391,-18.42068074,-3.593569274,-12.94004182,-20,-11.33060391,-20,-20,-20,1.431745624,-20,-20,-20,-20,-20,-20,1.084513364,0.167207919,3.31414964,2.63719846,-0.403467105,-20,-20,-20,-20,-1.966112856,-20,-20,-20,3.319227819,2.683894111,-20,-20,-20,-4.922624417,-20,-5.312416291,-20,-20,-20,-5.318520074,-5.57012609,-7.487573774,-20,-6.463069458,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3.770523443,-4.405499991,-4.525435218,-4.525435218,-20,-20,-20,-20,91728500,Sugared pecans (sugar and egg white coating),5704,Candy not containing chocolate,4,Other,3
2.57261223,3.511545439,3.906004933,-20,0.641853886,-4.268697949,-1.931021537,3.626738058,1.547562509,-2.26336438,-6.637728142,-2.343407088,-1.551169004,-0.689155159,-3.194183212,-5.952243834,-7.516561311,-12.1291116,-10.10193849,-20,-20,-6.032286542,-20,-20,-20,-12.4292162,-20,-9.061920367,-8.656455259,-5.461071618,-9.210340372,-9.883684925,-14.45038883,-3.040729639,-12.4292162,-20,-9.883684925,-20,-20,-4.710530702,2.681021529,-0.791863153,-3.506557897,-3.218875825,-2.407945609,-2.407945609,-0.504181081,1.901510333,1.754749644,2.529720666,1.440308949,-3.218875825,-20,-20,-2.396895772,-20,-1.987774353,-20,-20,-20,2.558776498,1.465567542,-20,-20,-20,-20,-20,-20,-20,-20,-20,-5.991464547,-20,-5.031348336,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.047017346,-20,-20,-20,-20,-4.615220522,-20,-4.707202912,-4.707202912,-20,-20,-7.047017346,-20,91731000,"Peanuts, chocolate covered",5702,Candy containing chocolate,4,Other,3
2.258633205,3.26308408,4.102312732,-20,0.90825856,-4.605170186,-2.225624052,3.926911618,1.30833282,-2.282782466,-6.759335274,-2.673648774,-1.660731207,-1.058430499,-2.995732274,-6.34244147,-7.590952129,-12.40452358,-10.7244681,-20,-20,-5.860436285,-20,-20,-20,-20,-20,-9.672375832,-9.152071464,-5.695219244,-9.315700888,-9.808177373,-14.95494484,-3.288761952,-12.71689827,-20,-9.808177373,-20,-20,-4.828313737,2.319343877,-1.203972804,-2.225624052,-2.780620894,-2.137070655,-2.047942875,-0.91130319,1.570904963,1.363537374,2.060895624,1.234308004,-3.863232841,-20,-20,-2.780620894,-20,-2.032557956,-20,-20,-20,2.090134171,1.240111851,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.137647057,-8.873868135,-5.174331387,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.195437351,-20,-20,-20,-20,-4.743283488,-20,-4.833326279,-4.833326279,-20,-20,-7.195437351,-20,91731010,M&M's Peanut Chocolate Candies,5702,Candy containing chocolate,4,Other,3
2.318458442,3.378269877,4.041119579,-20,0.693147181,-5.11599581,-2.764620553,3.853334009,1.386294361,-2.430418465,-6.849486371,-2.513306124,-1.655481851,-1.108662625,-1.546463113,-6.508979159,-7.701828378,-12.78589114,-10.48330605,-20,-20,-6.676643558,-20,-20,-20,-20,-7.60090246,-8.791630037,-9.511445465,-5.442418711,-9.261633666,-10.00884807,-15.47624176,-3.283414346,-12.04055821,-20,-10.00884807,-20,-20,-4.96184513,2.916959592,-1.877317358,-2.292634762,-0.468404908,-0.621757184,1.888734928,0.902191807,1.083160184,1.590051199,1.461865548,-0.663588378,-3.649658741,-20,-20,-2.538307427,-20,-6.214608098,-20,-20,-20,1.492454557,-0.612489278,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.653113061,-9.315700888,-5.692842535,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.706262975,-20,-20,-20,-20,-5.259096653,-20,-5.349610661,-5.349610661,-20,-20,-7.706262975,-20,91731060,M&M's Peanut Butter Chocolate Candies,5702,Candy containing chocolate,4,Other,3
2.740840024,3.517497837,3.858622229,-20,0.470003629,-20,-20,3.742894042,1.410986974,-2.551046452,-6.938214486,-2.207274913,-1.177655496,-0.898942094,-1.857899272,-5.536574556,-7.163938684,-12.26794805,-20,-20,-20,-5.496768305,-20,-20,-20,-20,-20,-9.210340372,-8.873868135,-4.83811158,-8.785072637,-9.498022444,-20,-3.526760605,-20,-20,-9.498022444,-20,-20,-20,1.542870668,-20,-20,-20,-20,-20,-3.816712826,1.260731138,-0.285018955,2.788708104,2.365278162,-6.214608098,-20,-20,-4.605170186,-20,-0.703197516,-20,-20,-20,2.816665414,2.365559892,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,91731100,"Peanuts, sugar-coated",5704,Candy not containing chocolate,4,Other,3
2.697326238,3.611188146,3.747855659,-20,1.381281819,-20,-20,3.585738695,1.335001067,-1.870802677,-6.14694945,-2.453407983,-1.362577835,-0.740238788,-2.882403588,-6.287178791,-7.563606675,-12.05765264,-13.81551056,-20,-20,-5.435283222,-20,-20,-20,-20,-8.111728083,-8.037858235,-8.497390564,-5.200464966,-8.584401941,-9.097011687,-14.83716181,-3.288761952,-12.16685193,-20,-9.097011687,-20,-20,-6.907755279,2.793126373,-4.268697949,-3.729701449,-0.986176859,-0.763569645,2.076687753,1.045563068,1.272005215,-0.211956362,2.39589327,1.982792967,-3.611918413,-20,-20,-5.11599581,-20,-1.21402314,-20,-20,-20,2.423208535,1.986503546,-11.51292546,-9.115030192,-20,-20,-20,-20,-20,-20,-20,-20,-8.180720955,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.824046011,-20,-8.180720955,-8.180720955,-20,-20,-20,-9.028018815,91731150,"Peanuts, yogurt covered",5704,Candy not containing chocolate,4,Other,3
2.740840024,3.517497837,3.858622229,-20,0.470003629,-20,-20,3.742894042,1.410986974,-2.551046452,-6.938214486,-2.207274913,-1.177655496,-0.898942094,-1.857899272,-5.536574556,-7.163938684,-12.26794805,-20,-20,-20,-5.496768305,-20,-20,-20,-20,-20,-9.210340372,-8.873868135,-4.83811158,-8.785072637,-9.498022444,-20,-3.526760605,-20,-20,-9.498022444,-20,-20,-20,1.542870668,-20,-20,-20,-20,-20,-3.816712826,1.260731138,-0.285018955,2.788708104,2.365278162,-6.214608098,-20,-20,-4.605170186,-20,-0.703197516,-20,-20,-20,2.816665414,2.365559892,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,91732000,Peanut bar,5704,Candy not containing chocolate,4,Other,3
2.788708104,3.416085994,3.928683446,-20,-0.162518929,-20,-20,3.791887204,1.704748092,-3.324236341,-7.013115795,-2.282782466,-1.46967597,-0.862749965,-1.410587054,-6.260652037,-8.07250737,-13.0270532,-20,-20,-20,-5.513988903,-20,-20,-20,-20,-7.60090246,-9.92369026,-9.721165996,-4.826066265,-8.2282619,-9.567015316,-20,-3.438899249,-20,-20,-9.567015316,-20,-20,-20,1.617009178,-20,-20,-3.816712826,-3.816712826,-3.816712826,-3.816712826,1.073636303,-0.207024169,2.682595632,2.170195905,-3.816712826,-3.816712826,-20,-3.816712826,-20,-1.03563749,-20,-20,-20,2.712440549,2.18256205,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.875339305,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.875339305,-20,-7.875339305,-7.875339305,-20,-20,-20,-20,91732100,Planters Peanut Bar,5704,Candy not containing chocolate,4,Other,3
2.024193067,2.943385793,4.266054458,-20,-0.356674944,-20,-20,3.938275377,0.916290732,-3.611918413,-6.70890442,-3.170085661,-2.244316185,-1.7837913,-0.809680997,-7.047017346,-8.278176291,-12.85999911,-10.1779244,-11.61828598,-20,-5.96774802,-20,-20,-20,-20,-20,-8.917670758,-10.03132092,-5.934706213,-9.446062705,-9.986869161,-18.42068074,-4.305065594,-14.73180129,-20,-9.986869161,-20,-20,-4.422848629,1.421661505,-1.931021537,-2.407945609,-2.918771232,-2.171556831,-2.145581344,-1.072944542,0.907855253,-0.260066905,2.056812424,1.516664512,-6.907755279,-20,-20,-3.079113882,-20,-1.62455155,-20,-20,-20,2.087409711,1.516883931,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,91733000,Peanut brittle,5704,Candy not containing chocolate,4,Other,3
2.570319528,3.479700443,3.93417581,-20,0.451075619,-5.11599581,-2.748872196,3.808882247,1.360976553,-2.189256408,-6.571283042,-2.353878387,-1.283737773,-0.926341068,-2.024953356,-5.675195018,-7.28463293,-12.28945425,-10.9251388,-20,-20,-5.812481892,-20,-20,-20,-13.12236338,-20,-9.171119659,-8.573763543,-5.187491811,-9.053336623,-9.808177373,-15.28518653,-3.363901597,-13.22772389,-20,-9.808177373,-20,-20,-4.96184513,2.193439646,-2.198225078,-3.473768074,-3.381394754,-2.577021939,-2.538307427,-0.96233467,1.612832146,1.081126974,2.572841212,2.044332365,-3.244193633,-20,-20,-2.017406151,-20,-1.072944542,-20,-20,-20,2.622129139,2.050913458,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.653113061,-20,-5.692842535,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.706262975,-20,-20,-20,-20,-5.276555875,-20,-5.368739831,-5.368739831,-20,-20,-7.706262975,-20,91733200,"Peanut Bar, chocolate covered candy",5702,Candy containing chocolate,4,Other,3
2.438862711,3.332918541,4.054043265,-20,0.148420005,-4.96184513,-2.63108916,3.9355442,1.193922468,-2.501036032,-6.508979159,-2.577021939,-1.619488248,-1.027222293,-1.666008264,-6.303439312,-7.98656494,-12.50717774,-10.77098812,-20,-20,-5.707790496,-20,-20,-20,-13.12236338,-20,-9.641123288,-8.825077971,-5.333737312,-8.502304579,-10.41431318,-15.16258421,-3.264919763,-13.0270532,-20,-10.41431318,-20,-20,-4.828313737,2.318163123,-2.079441542,-3.352407217,-3.244193633,-2.453407983,-2.002480501,-0.713349888,1.605429891,1.21402214,2.341805806,1.678030704,-2.659260037,-20,-20,-1.951928221,-20,-1.599487582,-20,-20,-20,2.397076756,1.693411346,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.529318843,-8.377431249,-5.57012609,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.60090246,-20,-20,-20,-20,-5.11599581,-20,-5.203007187,-5.203007187,-20,-20,-7.60090246,-20,91734000,"Peanut butter, chocolate covered",5702,Candy containing chocolate,4,Other,3
2.32630162,3.418709807,4.013857311,-20,0.364643114,-4.96184513,-2.63108916,3.853758097,1.280933845,-2.551046452,-6.717134919,-2.780620894,-1.826350914,-1.070024832,-1.030019497,-6.660895201,-8.334871635,-13.47903832,-10.98229721,-20,-20,-8.804875264,-20,-20,-20,-13.12236338,-8.111728083,-8.740336743,-9.115030192,-5.405902577,-9.210340372,-9.903487553,-15.16258421,-3.341043459,-13.12236338,-20,-9.903487553,-20,-20,-5.11599581,2.373043557,-1.265848208,-2.282782466,-2.847312268,-2.207274913,-2.111964733,-0.96233467,1.687879339,1.351185184,2.160791087,1.693411346,-3.772261063,-20,-20,-2.937463365,-20,-1.63989712,-20,-20,-20,2.57261223,1.704748092,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.529318843,-8.421883012,-5.57012609,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.581099832,-20,-20,-20,-20,-5.11599581,-20,-5.204827023,-5.204827023,-20,-20,-7.581099832,-20,91734100,Reese's Peanut Butter Cup,5702,Candy containing chocolate,4,Other,3
2.522523513,3.209633244,4.092008502,-20,0,-20,-20,3.974997805,1.098612289,-2.673648774,-7.621105167,-2.430418465,-1.575036486,-1.02443289,-1.63989712,-6.767993337,-7.799353398,-14.03865411,-20,-20,-20,-6.917805615,-20,-20,-20,-20,-20,-8.622553707,-8.421883012,-5.106045479,-9.115030192,-9.808177373,-16.02278547,-3.550858156,-12.04055821,-20,-9.808177373,-20,-20,-20,2.798500104,-6.214608098,-3.244193633,-0.447850825,-0.332679438,2.208164517,1.15750993,0.687632,-0.287682072,1.489302111,0.569848964,-2.225624052,-20,-20,-3.9633163,-20,-6.214608098,-20,-20,-20,1.495148766,0.631271777,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.804875264,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.804875264,-20,-8.804875264,-8.804875264,-20,-20,-20,-20,91734200,Reese's Pieces,5704,Candy not containing chocolate,4,Other,3
2.254444718,3.444895237,4.014218518,-20,0.470003629,-20,-3.036554268,3.697095609,1.193922468,-2.659260037,-6.645391015,-3.015934981,-1.937941979,-1.220779923,-1.331806176,-6.917805615,-8.517193191,-14.1721855,-11.17645323,-12.4292162,-20,-5.888907959,-20,-20,-20,-10.00884807,-7.418580903,-8.947976108,-9.210340372,-5.615771597,-9.433483923,-10.1266311,-15.71263054,-3.568433301,-12.04055821,-20,-10.1266311,-20,-20,-5.11599581,2.580974119,-2.128631786,-3.123565645,-3.218875825,-2.813410717,-1.505077897,-1.443923474,1.79275897,1.81726476,2.232484465,1.524533405,-3.015934981,-20,-20,-2.937463365,-20,-2.18036746,-20,-20,-20,2.381396273,1.54329811,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.907755279,-20,-5.948405058,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.957577403,-20,-20,-20,-20,-5.531511254,-20,-5.624047507,-5.624047507,-20,-20,-7.957577403,-20,91734300,Reese's Sticks,5702,Candy containing chocolate,4,Other,3
2.189416395,3.14458322,4.157319361,-20,0.506817602,-5.11599581,-2.813410717,3.98098921,1.280933845,-3.324236341,-7.354042382,-2.813410717,-1.857899272,-1.358679194,-1.136314156,-6.536191723,-8.040959012,-12.50717774,-11.17645323,-20,-20,-5.96774802,-20,-20,-20,-20,-20,-9.053336623,-9.088122739,-5.88207217,-9.704636694,-10.48330605,-15.53030899,-3.86800612,-13.22772389,-20,-10.48330605,-20,-20,-4.710530702,2.083931447,-1.754463684,-2.748872196,-2.847312268,-2.343407088,-0.579818495,-0.896488105,1.357380351,0.911479175,2.063947121,1.442201993,-4.509860006,-20,-20,-3.381394754,-20,-1.760260802,-20,-20,-20,2.092357767,1.44479909,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.759335274,-8.568486486,-5.792613688,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.824046011,-20,-20,-20,-20,-5.339139361,-20,-5.426150738,-5.426150738,-20,-20,-7.824046011,-20,91734400,Reese's Fast Break,5702,Candy containing chocolate,4,Other,3
2.254444718,3.444895237,4.016923415,-20,0.470003629,-20,-3.036554268,3.697095609,1.193922468,-2.659260037,-6.645391015,-3.015934981,-1.937941979,-1.220779923,-1.331806176,-6.917805615,-8.517193191,-14.1721855,-11.10746036,-12.4292162,-20,-5.888907959,-20,-20,-20,-10.00884807,-7.418580903,-8.947976108,-9.210340372,-5.615771597,-9.433483923,-10.1266311,-15.71263054,-3.568433301,-12.04055821,-10.1266311,-20,-20,-20,-5.298317367,2.561790527,-2.128631786,-3.123565645,-3.218875825,-2.813410717,-1.505077897,-1.443923474,1.79275897,1.81726476,2.232484465,1.524533405,-3.015934981,-20,-20,-2.937463365,-20,-2.18036746,-20,-20,-20,2.381396273,1.54329811,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.948577274,-8.947976108,-5.991464547,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.016417904,-20,-20,-20,-20,-5.541663625,-20,-5.629603076,-5.629603076,-20,-20,-8.016417904,-20,91734450,Reese's Crispy Crunchy Bar,5702,Candy containing chocolate,4,Other,3
2.90690106,3.394508394,3.847591145,-20,0.982078472,-20,-20,3.645449896,1.609437912,-2.207274913,-6.377127028,-2.207274913,-1.171182982,-0.68319685,-1.386294361,-6.214608098,-7.824046011,-12.454534,-20,-20,-20,-6.600270579,-20,-20,-20,-20,-8.111728083,-8.368773186,-8.517193191,-4.803621125,-8.679712121,-9.471705136,-15.42494847,-3.506557897,-11.82763621,-20,-9.471705136,-20,-20,-6.907755279,2.574137784,-4.509860006,-3.816712826,-1.044124103,-0.823255866,2.020222182,0.984323142,0.339325306,-0.441610555,2.549523293,0.667316421,-3.442019376,-20,-20,-4.135166557,-20,-4.509860006,-20,-20,-20,2.551708233,0.719302138,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,91734500,Peanut butter morsels,5704,Candy not containing chocolate,4,Other,3
0.741937345,2.323367632,4.353755753,-20,2.135349174,-20,-20,4.328757706,0.09531018,-2.244316185,-7.082108666,-3.729701449,-2.764620553,-1.64506509,-1.139434283,-7.323270723,-8.639360825,-13.0270532,-10.87107158,-10.81977828,-20,-7.875339305,-20,-13.81551056,-20,-13.12236338,-9.210340372,-9.372859301,-9.610817939,-8.314252347,-9.672375832,-12.4292162,-16.3412392,-4.605170186,-12.82225878,-20,-12.4292162,-20,-20,-6.907755279,0.087094707,-6.907755279,-20,-20,-6.907755279,-20,-5.80914299,-0.339677368,-1.041287222,1.720263468,1.064710737,-1.814005078,-20,-20,-6.214608098,-20,-3.611918413,-20,-20,-20,1.725441588,1.119394828,-20,-20,-20,-6.70074111,-20,-7.094084857,-20,-20,-20,-7.094084857,-7.354042382,-9.315700888,-20,-8.254828927,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-5.551920125,-6.185049296,-6.308918778,-6.308918778,-20,-20,-20,-20,91735000,Pralines,5704,Candy not containing chocolate,4,Other,3
