"","Protein","Total.Fat","Carbohydrate","Alcohol","Water","Caffeine","Theobromine","Sugars..total","Fiber..total.dietary","Calcium","Iron","Magnesium","Phosphorus","Potassium","Sodium","Zinc","Copper","Selenium","Retinol","Carotene..beta","Carotene..alpha","Vitamin.E..alpha.tocopherol.","Vitamin.D..D2...D3.","Cryptoxanthin..beta","Lycopene","Lutein...zeaxanthin","Vitamin.C","Thiamin","Riboflavin","Niacin","Vitamin.B.6","Folate..total","Vitamin.B.12","Choline..total","Vitamin.K..phylloquinone.","Folic.acid","Folate..food","Vitamin.E..added","Vitamin.B.12..added","Cholesterol","Fatty.acids..total.saturated","X4.00","X6.00","X8.00","X10.00","X12.00","X14.00","X16.00","X18.00","X18.01","X18.02","X18.03","X20.04","X22.6.n.3","X16.01","X18.04","X20.01","X20.5.n.3","X22.01","X22.5.n.3","Fatty.acids..total.monounsaturated","Fatty.acids..total.polyunsaturated","min_FPro","max_p","class","Food code"
"4648",1.06,0.320000000000002,10.55,2.06115362243856e-09,87.5900000000002,2.06115362243856e-09,2.06115362243856e-09,7.88999999999998,1.7,0.00600000000000001,0.000280000000000001,0.00899999999999998,0.0259999999999999,0.201,2.06115362243856e-09,0.00017,8.59999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.00015,2.06115362243856e-09,0.000770000000000003,2.06115362243856e-09,9.80000000000003e-05,2.06115362243856e-09,0.00013,0.00539999999999999,3.40000000000004e-05,2.70000000000012e-05,0.001125,2.49999999999994e-05,4.99999999999987e-06,2.06115362243856e-09,0.00620000000000001,2.20000000000001e-06,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0249999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0229999999999999,0.002,0.086,0.111,0.002,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0880000000000001,0.113,0.0013888888888889,"p1",0,63131010
"4650",0.47,0.26,10.8200000000001,2.06115362243856e-09,88.0600000000002,2.06115362243856e-09,2.06115362243856e-09,7.82,1.7,0.0199999999999999,0.00025,0.0210000000000001,0.01,0.182,0.00800000000000001,8.00000000000001e-05,4.49999999999979e-05,5.99999999999979e-07,2.06115362243856e-09,0.000274000000000001,2.00000000000006e-06,0.000300000000000001,2.06115362243856e-09,0.000588999999999999,0.001828,8.90000000000003e-05,0.0608999999999997,2.30000000000005e-05,2.70000000000012e-05,0.000357000000000002,3.79999999999995e-05,3.70000000000018e-05,2.06115362243856e-09,0.00610000000000001,2.6000000000001e-06,2.06115362243856e-09,3.70000000000018e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0809999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.002,0.013,0.0599999999999998,0.00399999999999999,0.0339999999999998,0.011,0.0469999999999999,2.06115362243856e-09,2.06115362243856e-09,0.0380000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0720000000000001,0.0579999999999999,0.0111111111111111,"p1",0,63133010
"4652",0.349999999999999,0.169999999999999,19.5699999999999,2.06115362243856e-09,79.5000000000003,2.06115362243856e-09,2.06115362243856e-09,16.94,1.2,0.015,0.00017,0.014,0.00700000000000003,0.123,0.00600000000000001,6.00000000000002e-05,3.00000000000006e-05,5.0000000000001e-07,2.06115362243856e-09,0.000139,9.99999999999974e-07,0.00022,2.06115362243856e-09,0.000375000000000001,0.000918999999999997,4.49999999999979e-05,0.0207000000000001,1.40000000000002e-05,1.99999999999997e-05,0.000215,2.30000000000005e-05,1.30000000000005e-05,2.06115362243856e-09,0.00410000000000002,1.70000000000001e-06,2.06115362243856e-09,1.30000000000005e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0540000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,0.00899999999999998,0.04,0.00299999999999999,0.0229999999999999,0.00700000000000003,0.031,2.06115362243856e-09,2.06115362243856e-09,0.0249999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0479999999999998,0.039,0.486967592592593,"p3",2,63133100
"4653",2.2,0.7,23.3799999999999,2.06115362243856e-09,72.9299999999999,2.06115362243856e-09,2.06115362243856e-09,11.2,10.4,0.012,0.0016,0.0290000000000001,0.068,0.348000000000001,0.0280000000000001,1e-04,8.59999999999997e-05,5.99999999999979e-07,2.06115362243856e-09,0.000742999999999996,2.06115362243856e-09,1.99999999999997e-05,2.06115362243856e-09,4.09999999999986e-05,2.06115362243856e-09,2.06115362243856e-09,0.0300000000000001,2.06115362243856e-09,0.00013,0.0015,1e-04,1.40000000000002e-05,2.06115362243856e-09,0.00760000000000001,7.00000000000005e-07,2.06115362243856e-09,1.40000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0589999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0449999999999999,0.014,0.086,0.41,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.086,0.411,0.0669444444444444,"p1",0,63134010
"4654",0.91,0.25,9.54000000000005,2.06115362243856e-09,88.8699999999997,2.06115362243856e-09,2.06115362243856e-09,8.38999999999996,1.5,0.00600000000000001,0.00025,0.00899999999999998,0.0199999999999999,0.19,2.06115362243856e-09,0.00017,6.79999999999999e-05,1.00000000000002e-07,2.06115362243856e-09,0.000162,2.06115362243856e-09,0.000729999999999998,2.06115362243856e-09,6.69999999999998e-05,2.06115362243856e-09,9.10000000000003e-05,0.00659999999999998,2.40000000000007e-05,3.10000000000009e-05,0.000805999999999996,2.49999999999994e-05,3.99999999999993e-06,2.06115362243856e-09,0.00610000000000001,2.6000000000001e-06,2.06115362243856e-09,3.99999999999993e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0189999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.017,0.002,0.065,0.0840000000000003,0.002,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0670000000000001,0.086,0.000277777777777766,"p1",0,63135010
"4655",0.45,0.0999999999999996,19.94,2.06115362243856e-09,79.2799999999998,2.06115362243856e-09,2.06115362243856e-09,18.6399999999999,1.3,0.00299999999999999,0.00027,0.00499999999999998,0.011,0.0919999999999997,0.00600000000000001,8.99999999999999e-05,5.1e-05,3.00000000000003e-07,2.06115362243856e-09,0.000165,2.06115362243856e-09,0.000490000000000001,2.06115362243856e-09,6.79999999999999e-05,2.06115362243856e-09,6.10000000000002e-05,0.0028,1.1e-05,2.40000000000007e-05,0.000614000000000001,1.90000000000006e-05,2.99999999999989e-06,2.06115362243856e-09,0.00410000000000002,1.70000000000001e-06,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00899999999999998,0.000999999999999997,0.0350000000000001,0.0460000000000001,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0350000000000001,0.0469999999999999,0.500277777777778,"p3",2,63135110
"4658",0.45,0.0300000000000001,14.55,2.06115362243856e-09,84.7199999999999,2.06115362243856e-09,2.06115362243856e-09,13.25,1.3,0.00299999999999999,0.00036,0.00499999999999998,0.011,0.0970000000000004,0.00499999999999998,8.99999999999999e-05,5.19999999999998e-05,3.00000000000003e-07,2.06115362243856e-09,0.000176,9.99999999999974e-07,0.000490000000000001,2.06115362243856e-09,7.30000000000003e-05,2.06115362243856e-09,6.10000000000002e-05,0.00239999999999999,8.99999999999959e-06,2.49999999999994e-05,0.000592999999999999,1.90000000000006e-05,2.99999999999989e-06,2.06115362243856e-09,0.00410000000000002,1.70000000000001e-06,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00299999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00299999999999999,2.06115362243856e-09,0.011,0.015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,0.015,0.50375,"p3",2,63135140
"4660",0.63,0.0300000000000001,11.5700000000001,2.06115362243856e-09,87.4899999999997,2.06115362243856e-09,2.06115362243856e-09,10.27,1.3,0.00600000000000001,0.00027,0.00700000000000003,0.017,0.128,0.00399999999999999,0.00011,4.99999999999999e-05,3.00000000000003e-07,2.06115362243856e-09,0.000189,9.99999999999974e-07,0.000490000000000001,2.06115362243856e-09,7.80000000000002e-05,2.06115362243856e-09,6.10000000000002e-05,0.00360000000000001,8.0000000000003e-06,1.69999999999993e-05,0.000581999999999998,1.90000000000006e-05,2.99999999999989e-06,2.06115362243856e-09,0.00410000000000002,1.70000000000001e-06,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00299999999999999,2.06115362243856e-09,0.012,0.0159999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,0.0159999999999999,0.44475,"p3",2,63135170
"4662",0.91,0.25,9.53999999560974,2.06115362243856e-09,88.7900000000004,2.06115362243856e-09,2.06115362243856e-09,8.38999999598023,1.5,0.00600000000000001,0.00025,0.00899999999999998,0.0199999999999999,0.171,2.06115362243856e-09,0.00017,6.10000000000002e-05,1.00000000000002e-07,2.06115362243856e-09,0.000154000000000001,2.06115362243856e-09,0.000729999999999998,2.06115362243856e-09,6.40000000000002e-05,2.06115362243856e-09,8.59999999999997e-05,0.0046000000022406,2.30000000000005e-05,3.10000000000009e-05,0.000805999999999996,2.49999999999994e-05,3.99999999999993e-06,2.06115362243856e-09,0.00610000000000001,2.6000000000001e-06,2.06115362243856e-09,3.99999999999993e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0189999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.017,0.002,0.065,0.0840000000000003,0.002,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0670000000000001,0.086,0.00666666666666667,"p1",0,63135620
"4666",0.37,0.14,15.2300000014153,2.06115362243856e-09,83.9599999999998,2.06115362243856e-09,2.06115362243856e-09,9.75000000000004,3.1,0.00899999999999998,0.000180000000000001,0.00700000000000003,0.011,0.116,0.000999999999999997,1e-04,8.20000000000001e-05,1.00000000000002e-07,2.06115362243856e-09,1.30000000000005e-05,9.99999997964274e-07,0.00012,2.06115362243856e-09,2.00000000000006e-06,2.06115362243856e-09,4.49999999999979e-05,0.0043,1.19999999999997e-05,2.59999999985126e-05,0.000160999999996749,2.79999999999992e-05,6.99999999999973e-06,2.06115362243856e-09,0.00509999999999998,4.39999999999982e-06,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0219999999917241,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0169999999987407,0.00299999999999999,0.0809999999999999,0.0929999999840859,0.000999999999982137,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,0.000999999999982137,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0840000000000003,0.0939999999729405,0.180555555555556,"p1",0,63137010
"4667",0.5,0.23,10.65,2.06115362243856e-09,88.2500000000004,2.06115362243856e-09,2.06115362243856e-09,7.05000000000002,3.59999999999998,0.00399999999999999,2.06115362243856e-09,0.00800000000000001,0.011,0.121,2.06115362243856e-09,1.99999999999997e-05,4.99999999999999e-05,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00012,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.99999999999999e-05,0.00379999999999999,8.99999999999959e-06,1.00000000000003e-05,0.000219000000000001,2.19999999999991e-05,8.0000000000003e-06,2.06115362243856e-09,0.00509999999999998,4.5e-06,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,0.002,0.0469999999999999,0.0540000000000001,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.049,0.0549999999999998,0.0352777777777778,"p1",0,63137050
"4668",0.2,0.130000000000001,19.1699999999999,2.06115362243856e-09,80.3499999999999,2.06115362243856e-09,2.06115362243856e-09,15.2,1.6,0.00499999999999998,0.00022,0.00399999999999999,0.00700000000000003,0.065,0.00499999999999998,8.00000000000001e-05,4.89999999999999e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.00000000000001e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.40000000000004e-05,0.0011,1.00000000000003e-05,2.19999999999991e-05,0.000241999999999999,1.40000000000002e-05,9.99999999999974e-07,2.06115362243856e-09,0.0019,3.00000000000003e-07,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00700000000000003,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,0.000999999999999997,0.0259999999999999,0.0300000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0269999999999999,0.0300000000000001,0.498333333333333,"p3",2,63137110
"4671",0.19,0.0300000000000001,15.17,2.06115362243856e-09,84.4600000000002,2.06115362243856e-09,2.06115362243856e-09,12.1000000000001,1.6,0.00499999999999998,0.000280000000000001,0.00399999999999999,0.00700000000000003,0.0660000000000001,0.00499999999999998,8.00000000000001e-05,4.89999999999999e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.00000000000001e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.40000000000004e-05,0.000699999999999999,1.00000000000003e-05,1.59999999999999e-05,0.000154000000000001,1.40000000000002e-05,9.99999999999974e-07,2.06115362243856e-09,0.0034,3.00000000000003e-07,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,0.00600000000000001,0.00700000000000003,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,0.00700000000000003,0.494842592592593,"p3",2,63137140
"4673",0.34,0.0699999999999999,12.9399999999999,2.06115362243856e-09,86.4700000000001,2.06115362243856e-09,2.06115362243856e-09,9.70000000000003,1.6,0.00899999999999998,0.000290000000000001,0.00700000000000003,0.012,0.0960000000000001,0.00399999999999999,8.99999999999999e-05,5.30000000000001e-05,2.06115362243856e-09,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,8.00000000000001e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.40000000000004e-05,0.0016,1.1e-05,1.1e-05,0.000199999999999999,1.40000000000002e-05,9.99999999999974e-07,2.06115362243856e-09,0.0034,3.00000000000003e-07,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00299999999999999,2.06115362243856e-09,0.013,0.015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.014,0.015,0.308564814814815,"p3",2,63137170
"4674",0.58,0.19,18.59,2.06115362243856e-09,80.3200000000001,2.06115362243856e-09,2.06115362243856e-09,12.53,3.59999999999998,0.00800000000000001,0.00015,0.00899999999999998,0.017,0.161000000000001,0.000999999999999997,0.00011,0.000113,5.99999999999979e-07,2.06115362243856e-09,0.000253000000000001,2.06115362243856e-09,0.000729999999999998,2.06115362243856e-09,0.001447,0.000159,0.000833999999999998,0.00750000000000002,3.00000000000006e-05,1.99999999999997e-05,1e-04,1e-04,8.0000000000003e-06,2.06115362243856e-09,0.00760000000000001,2.6000000000001e-06,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0199999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,0.0159999999999999,0.00299999999999999,0.0370000000000001,0.039,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0370000000000001,0.0430000000000002,0.0161111111111111,"p1",0,63139010
"4675",0.54,0.12,13.12,2.06115362243856e-09,86.0000000000002,2.06115362243856e-09,2.06115362243856e-09,9.85000000000002,1.4,0.013,0.000290000000000001,0.012,0.00800000000000001,0.109,0.000999999999999997,0.00012,0.00011,1.00000000000002e-07,2.06115362243856e-09,3.49999999999986e-05,2.06115362243856e-09,1.99999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0477999999999998,7.90000000000003e-05,3.20000000000015e-05,0.000500000000000001,0.000112,1.80000000000002e-05,2.06115362243856e-09,0.00550000000000001,7.00000000000005e-07,2.06115362243856e-09,1.80000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,0.00299999999999999,0.012,0.0229999999999999,0.017,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.013,0.04,0.0122222222222222,"p1",0,63141010
"4676",0.42,0.0799999999999996,15.7,2.06115362243856e-09,83.5100000000002,2.06115362243856e-09,2.06115362243856e-09,14.45,0.8,0.014,0.000280000000000001,0.014,0.00600000000000001,0.122,0.000999999999999997,1e-04,8.59999999999997e-05,4.00000000000012e-07,2.06115362243856e-09,2.30000000000005e-05,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00950000000000002,9.50000000000003e-05,1.90000000000006e-05,0.000283999999999999,7.40000000000003e-05,4.99999999999987e-06,2.06115362243856e-09,0.00480000000000001,3.00000000000003e-07,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.002,0.00899999999999998,0.017,0.012,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,0.0290000000000001,0.499166666666667,"p3",2,63141110
"4679",0.360000000000001,0.12,13.45,2.06115362243856e-09,85.7299999999996,2.06115362243856e-09,2.06115362243856e-09,12.65,0.8,0.014,0.000390000000000001,0.0159999999999999,0.00700000000000003,0.105,0.000999999999999997,0.00012,0.000103,4.00000000000012e-07,2.06115362243856e-09,2.30000000000005e-05,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00750000000000002,9.10000000000003e-05,2.49999999999994e-05,0.000292000000000001,7.40000000000003e-05,4.99999999999987e-06,2.06115362243856e-09,0.00379999999999999,3.00000000000003e-07,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,0.00299999999999999,0.012,0.0229999999999999,0.017,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.013,0.04,0.36125,"p3",2,63141140
"4681",0.42,0.0799999999999996,15.7,2.06115362243856e-09,83.5100000000002,2.06115362243856e-09,2.06115362243856e-09,14.45,0.8,0.014,0.000280000000000001,0.014,0.00600000000000001,0.122,0.000999999999999997,1e-04,8.59999999999997e-05,4.00000000000012e-07,2.06115362243856e-09,2.30000000000005e-05,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00950000000000002,9.50000000000003e-05,1.90000000000006e-05,0.000283999999999999,7.40000000000003e-05,4.99999999999987e-06,2.06115362243856e-09,0.00480000000000001,3.00000000000003e-07,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.002,0.00899999999999998,0.017,0.012,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,0.0290000000000001,0.499166666666667,"p3",2,63141170
"4682",0.7,0.279999999999999,11.42,2.06115362243856e-09,87.2300000000003,2.06115362243856e-09,2.06115362243856e-09,9.91999999999999,1.4,0.00600000000000001,0.00017,0.00700000000000003,0.0159999999999999,0.157,2.06115362243856e-09,1e-04,5.70000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,0.00019,2.06115362243856e-09,0.000259999999999999,2.06115362243856e-09,3.49999999999986e-05,2.06115362243856e-09,7.30000000000003e-05,0.00950000000000002,2.79999999999992e-05,2.59999999999998e-05,0.000417000000000001,2.9e-05,4.99999999999987e-06,2.06115362243856e-09,0.0019,6.40000000000031e-06,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.017,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.014,0.00299999999999999,0.132,0.0439999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.133999999999999,0.0439999999999998,0.0061111111111111,"p1",0,63143010
"4683",0.360000000000001,0.0999999999999996,23.24,2.06115362243856e-09,76.0599999999997,2.06115362243856e-09,2.06115362243856e-09,22.31,0.9,0.00899999999999998,0.000840000000000004,0.00499999999999998,0.013,0.0909999999999997,0.0189999999999999,6.99999999999996e-05,3.70000000000018e-05,2.06115362243856e-09,2.06115362243856e-09,0.000142,2.06115362243856e-09,0.000180000000000001,2.06115362243856e-09,2.59999999999998e-05,2.06115362243856e-09,4.89999999999999e-05,0.000400000000000001,1.59999999999999e-05,3.79999999999995e-05,0.000291,2.70000000000012e-05,2.99999999999989e-06,2.06115362243856e-09,0.00129999999999999,4.29999999999982e-06,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00800000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00700000000000003,0.000999999999999997,0.065,0.022,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0660000000000001,0.022,0.499722222222222,"p3",2,63143110
"4690",1.67,1.17,18.7,2.06115362243856e-09,77.93,2.06115362243856e-09,2.06115362243856e-09,13.67,4,0.01,0.000300000000000001,0.012,0.0359999999999999,0.235999999999999,0.00299999999999999,0.000350000000000002,0.000158,5.0000000000001e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000599999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0102,6.69999999999998e-05,5.30000000000001e-05,0.000292999999999999,7.50000000000003e-05,3.79999999999995e-05,2.06115362243856e-09,0.00760000000000001,1.64000000000004e-05,2.06115362243856e-09,3.79999999999995e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.12,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,0.00600000000000001,0.0699999999999999,0.0380000000000001,0.0770000000000002,0.0789999999999996,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0930000000000001,0.0789999999999996,0.0725,"p1",0,63145010
